Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,UCI.1,\u25bc\u25b2,stage,year
27,193,148.0,+2:09:57,,148.0,Cousin J\xe9r\xf4me,148,"Cofidis, Solutions Cr\xe9dits",2:09:57 2:09:57,+20:20,,,-,12,2016
23,56,149.0,+2:10:38,,154.0,Roosen Timo,149,Team LottoNL-Jumbo,2:10:38 2:10:38,+20:20,,,\u25b25,12,2016
33,186,150.0,+2:10:53,,140.0,Richeze Ariel Maximiliano,150,Etixx - Quick Step,2:10:53 2:10:53,+24:08,,,\u25bc10,12,2016
26,95,151.0,+2:10:53,,151.0,Dennis Rohan,151,BMC Racing Team,",, 2:10:53",+20:52,,,-,12,2016
39,167,152.0,+2:12:28,,157.0,Henderson Gregory,152,Lotto Soudal,2:12:28 2:12:28,+20:20,,,\u25b25,12,2016
27,113,153.0,+2:12:38,,147.0,Degenkolb John,153,Team Giant - Alpecin,2:12:38 2:12:38,+23:19,,,\u25bc6,12,2016
34,59,154.0,+2:12:58,,149.0,Wynants Maarten,154,Team LottoNL-Jumbo,2:12:58 2:12:58,+23:19,,,\u25bc5,12,2016
28,181,155.0,+2:13:05,,143.0,Kittel Marcel,155,Etixx - Quick Step,2:13:05 2:13:05,+24:08,,,\u25bc12,12,2016
32,153,156.0,+2:13:06,,170.0,Bono Matteo,156,Lampre - Merida,2:13:06 2:13:06,+17:35,,,\u25b214,12,2016
26,164,157.0,+2:13:22,,160.0,Debusschere Jens,157,Lotto Soudal,2:13:22 2:13:22,+20:20,,,\u25b23,12,2016
42,38,158.0,+2:13:35,,153.0,Tosatto Matteo,158,Tinkoff,2:13:35 2:13:35,+23:19,,,\u25bc5,12,2016
26,189,159.0,+2:13:52,,176.0,Vermote Julien,159,Etixx - Quick Step,2:13:52 2:13:52,+16:21,,,\u25b217,12,2016
29,144,160.0,+2:13:53,,155.0,Kristoff Alexander,160,Team Katusha,2:13:53 2:13:53,+23:19,,,\u25bc5,12,2016
28,134,161.0,+2:14:01,,156.0,Benedetti Cesare,161,Bora - Argon 18,2:14:01 2:14:01,+23:19,,,\u25bc5,12,2016
31,187,162.0,+2:14:05,,150.0,Sabatini Fabio,162,Etixx - Quick Step,2:14:05 2:14:05,+24:08,,,\u25bc12,12,2016
32,14,163.0,+2:14:53,,172.0,Erviti Imanol,163,Movistar Team,2:14:53 2:14:53,+18:32,,,\u25b29,12,2016
35,174,164.0,+2:15:55,,158.0,Gene Yohann,164,Direct Energie,2:15:55 2:15:55,+23:19,,,\u25bc6,12,2016
27,117,165.0,+2:16:20,,159.0,Sinkeldam Ramon,165,Team Giant - Alpecin,2:16:20 2:16:20,+23:19,,,\u25bc6,12,2016
31,101,166.0,+2:16:30,,164.0,Cavendish Mark,166,Team Dimension Data,2:16:30 2:16:30,+22:59,,,\u25bc2,12,2016
23,53,167.0,+2:17:22,,165.0,Groenewegen Dylan,167,Team LottoNL-Jumbo,2:17:22 2:17:22,+23:19,,,\u25bc2,12,2016
29,85,168.0,+2:17:59,,166.0,Koren Kristijan,168,Cannondale-Drapac Pro Cycling Team,2:17:59 2:17:59,+23:19,,,\u25bc2,12,2016
31,34,169.0,+2:18:10,,167.0,Gatto Oscar,169,Tinkoff,2:18:10 2:18:10,+23:19,,,\u25bc2,12,2016
32,92,170.0,+2:18:10,,177.0,Bookwalter Brent,170,BMC Racing Team,",, 2:18:10",+20:20,,,\u25b27,12,2016
35,192,171.0,+2:18:11,,182.0,Bozic Borut,171,"Cofidis, Solutions Cr\xe9dits",2:18:11 2:18:11,+18:32,,,\u25b211,12,2016
28,142,172.0,+2:18:23,,168.0,Guarnieri Jacopo,172,Team Katusha,2:18:23 2:18:23,+23:19,,,\u25bc4,12,2016
31,33,173.0,+2:18:24,,169.0,Bodnar Maciej,173,Tinkoff,2:18:24 2:18:24,+23:19,,,\u25bc4,12,2016
33,138,174.0,+2:19:34,,171.0,Schillinger Andreas,174,Bora - Argon 18,2:19:34 2:19:34,+23:19,,,\u25bc3,12,2016
26,7,175.0,+2:19:46,,180.0,Rowe Luke,175,Team Sky,2:19:46 2:19:46,+20:52,,,\u25b25,12,2016
25,176,176.0,+2:20:26,,173.0,Petit Adrien,176,Direct Energie,2:20:26 2:20:26,+23:19,,,\u25bc3,12,2016
24,216,177.0,+2:20:37,,174.0,McLay Daniel,177,Fortuneo - Vital Concept,2:20:37 2:20:37,+23:19,,,\u25bc3,12,2016
33,58,178.0,+2:20:44,,175.0,Wagner Robert,178,Team LottoNL-Jumbo,2:20:44 2:20:44,+23:19,,,\u25bc3,12,2016
26,212,179.0,+2:21:32,,178.0,Breen Vegard,179,Fortuneo - Vital Concept,2:21:32 2:21:32,+23:19,,,\u25bc1,12,2016
29,8,180.0,+2:21:56,,179.0,Stannard Ian,180,Team Sky,2:21:56 2:21:56,+23:19,,,\u25bc1,12,2016
25,143,181.0,+2:22:48,,186.0,Haller Marco,181,Team Katusha,2:22:48 2:22:48,+20:20,,,\u25b25,12,2016
26,154,182.0,+2:23:44,,181.0,Cimolai Davide,182,Lampre - Merida,2:23:44 2:23:44,+24:08,,,\u25bc1,12,2016
34,169,183.0,+2:24:37,,184.0,Sieberg Marcel,183,Lotto Soudal,2:24:37 2:24:37,+23:19,,,\u25b21,12,2016
31,119,184.0,+2:24:43,,185.0,Timmer Albert,184,Team Giant - Alpecin,2:24:43 2:24:43,+23:19,,,\u25b21,12,2016
23,47,185.0,+2:25:59,,187.0,Gougeard Alexis,185,AG2R La Mondiale,2:25:59 2:25:59,+20:20,,,\u25b22,12,2016
27,132,186.0,+2:29:51,,188.0,Archbold Shane,186,Bora - Argon 18,2:29:51 2:29:51,+24:08,,,\u25b22,12,2016
35,105,187.0,+2:29:56,,189.0,Eisel Bernhard,187,Team Dimension Data,2:29:56 2:29:56,+23:19,,,\u25b22,12,2016
26,77,188.0,+2:34:20,,190.0,Howard Leigh,188,IAM Cycling,2:34:20 2:34:20,+23:19,,,\u25b22,12,2016
36,162,189.0,+2:42:50,,191.0,Bak Lars Ytting,189,Lotto Soudal,2:42:50 2:42:50,+23:19,,,\u25b22,12,2016
25,135,190.0,+2:52:34,,192.0,Bennett Sam,190,Bora - Argon 18,2:52:34 2:52:34,+23:19,,,\u25b22,12,2016
31,1,1.0,+0:00,,1.0,Froome Christopher,1,Team Sky,58:02:51 58:02:51,+0:00,25.0,,-,13,2016
29,61,2.0,+1:47,,4.0,Mollema Bauke,2,Trek - Segafredo,1:47 1:47,+0:51,,,\u25b22,13,2016
23,209,3.0,+2:45,,2.0,Yates Adam,3,ORICA-BikeExchange,2:45 2:45,+1:58,,,\u25bc1,13,2016
26,11,4.0,+2:59,,3.0,Quintana Nairo,4,Movistar Team,2:59 2:59,+2:05,,,\u25bc1,13,2016
36,12,5.0,+3:17,,6.0,Valverde Alejandro,5,Movistar Team,3:17 3:17,+1:45,,,\u25b21,13,2016
27,99,6.0,+3:19,,7.0,van Garderen Tejay,6,BMC Racing Team,3:19 3:19,+1:47,,,\u25b21,13,2016
25,41,7.0,+4:04,,5.0,Bardet Romain,7,AG2R La Mondiale,4:04 4:04,+2:49,,,\u25bc2,13,2016
31,91,8.0,+4:27,,11.0,Porte Richie,8,BMC Racing Team,4:27 4:27,+2:05,,,\u25b23,13,2016
29,184,9.0,+5:03,,9.0,Martin Daniel,9,Etixx - Quick Step,5:03 5:03,+3:07,,,-,13,2016
26,21,10.0,+5:16,,8.0,Aru Fabio,10,Astana Pro Team,5:16 5:16,+3:22,,,\u25bc2,13,2016
30,36,11.0,+5:24,,14.0,Kreuziger Roman,11,Tinkoff,5:24 5:24,+2:10,,,\u25b23,13,2016
24,157,12.0,+5:48,,12.0,Meintjes Louis,12,Lampre - Merida,5:48 5:48,+3:19,,,-,13,2016
37,141,13.0,+5:54,,10.0,Rodr\xedguez Joaquim,13,Team Katusha,5:54 5:54,+3:43,,,\u25bc3,13,2016
28,2,14.0,+6:25,,13.0,Henao Sergio Luis,14,Team Sky,6:25 6:25,+3:49,,,\u25bc1,13,2016
30,9,15.0,+6:48,,16.0,Thomas Geraint,15,Team Sky,6:48 6:48,+0:57,,,\u25b21,13,2016
24,111,16.0,+8:23,,15.0,Barguil Warren,16,Team Giant - Alpecin,8:23 8:23,+3:55,,,\u25bc1,13,2016
27,126,17.0,+11:41,,18.0,Reichenbach Sebastien,17,FDJ,11:41 11:41,+3:39,,,\u25b21,13,2016
29,81,18.0,+12:28,,17.0,Rolland Pierre,18,Cannondale-Drapac Pro Cycling Team,12:28 12:28,+4:53,,,\u25bc1,13,2016
28,94,19.0,+15:40,,19.0,Caruso Damiano,19,BMC Racing Team,15:40 15:40,+4:20,,,-,13,2016
23,131,20.0,+19:02,,21.0,Buchmann Emanuel,20,Bora - Argon 18,19:02 19:02,+4:29,,,\u25b21,13,2016
32,5,21.0,+20:00,,20.0,Nieve Mikel,21,Team Sky,20:00 20:00,+5:45,,,\u25bc1,13,2016
36,65,22.0,+27:52,,22.0,Schleck Fr\xe4nk,22,Trek - Segafredo,27:52 27:52,+6:08,,,-,13,2016
29,25,23.0,+27:55,,23.0,Kangert Tanel,23,Astana Pro Team,27:55 27:55,+4:48,,,-,13,2016
25,51,24.0,+30:08,,25.0,Kelderman Wilco,24,Team LottoNL-Jumbo,30:08 30:08,+3:54,,,\u25b21,13,2016
28,49,25.0,+30:49,,24.0,Vuillermoz Alexis,25,AG2R La Mondiale,30:49 30:49,+5:20,,,\u25bc1,13,2016
39,69,26.0,+32:39,,26.0,Zubeldia Haimar,26,Trek - Segafredo,32:39 32:39,+5:12,,,-,13,2016
33,72,27.0,+34:49,,28.0,Clement Stef,27,IAM Cycling,34:49 34:49,+1:35,,,\u25b21,13,2016
32,191,28.0,+36:05,,27.0,Navarro Daniel,28,"Cofidis, Solutions Cr\xe9dits",36:05 36:05,+7:11,,,\u25bc1,13,2016
26,4,29.0,+43:15,,31.0,Landa Mikel,29,Team Sky,43:15 43:15,+4:27,,,\u25b22,13,2016
27,79,30.0,+44:04,,32.0,Pantano Jarlinson,30,IAM Cycling,44:04 44:04,+3:35,,,\u25b22,13,2016
29,71,31.0,+44:17,,29.0,Frank Mathias,31,IAM Cycling,44:17 44:17,+8:01,,,\u25bc2,13,2016
25,211,32.0,+44:56,,30.0,Sep\xfalveda Eduardo,32,Fortuneo - Vital Concept,44:56 44:56,+6:24,,,\u25bc2,13,2016
26,149,33.0,+48:22,,37.0,Zakarin Ilnur,33,Team Katusha,48:22 48:22,+2:04,,,\u25b24,13,2016
32,107,34.0,+48:44,,33.0,Pauwels Serge,34,Team Dimension Data,48:44 48:44,+6:49,,,\u25bc1,13,2016
31,22,35.0,+50:47,,39.0,Nibali Vincenzo,35,Astana Pro Team,50:47 50:47,+2:26,,,\u25b24,13,2016
33,48,36.0,+50:50,,36.0,Pozzovivo Domenico,36,AG2R La Mondiale,50:50 50:50,+5:44,,,-,13,2016
31,205,37.0,+51:18,,38.0,Impey Daryl,37,ORICA-BikeExchange,51:18 51:18,+4:40,,,\u25b21,13,2016
34,18,38.0,+51:30,,35.0,Moreno Daniel,38,Movistar Team,51:30 51:30,+6:47,,,\u25bc3,13,2016
37,172,39.0,+55:18,,42.0,Chavanel Sylvain,39,Direct Energie,55:18 55:18,+2:49,,,\u25b23,13,2016
25,114,40.0,+56:18,,49.0,Dumoulin Tom,40,Team Giant - Alpecin,56:18 56:18,+-2:57,,,\u25b29,13,2016
28,6,41.0,+56:39,,40.0,Poels Wout,41,Team Sky,56:39 56:39,+5:46,,,\u25bc1,13,2016
26,37,42.0,+58:31,,41.0,Majka Rafa\u0142,42,Tinkoff,58:31 58:31,+6:30,,,\u25bc1,13,2016
29,163,43.0,+58:44,,46.0,De Gendt Thomas,43,Lotto Soudal,58:44 58:44,+3:05,,,\u25b23,13,2016
33,124,44.0,+58:52,,44.0,Morabito Steve,44,FDJ,58:52 58:52,+5:48,,,-,13,2016
26,52,45.0,+1:00:56,,43.0,Bennett George,45,Team LottoNL-Jumbo,1:00:56 1:00:56,+8:14,,,\u25bc2,13,2016
35,136,46.0,+1:00:58,,45.0,Huzarski Bartosz,46,Bora - Argon 18,1:00:58 1:00:58,+6:06,,,\u25bc1,13,2016
31,98,47.0,+1:01:11,,47.0,Van Avermaet Greg,47,BMC Racing Team,1:01:11 1:01:11,+5:19,,,-,13,2016
30,42,48.0,+1:02:05,,48.0,Bakelants Jan,48,AG2R La Mondiale,1:02:05 1:02:05,+5:31,,,-,13,2016
26,116,49.0,+1:04:00,,52.0,Preidler Georg,49,Team Giant - Alpecin,1:04:00 1:04:00,+3:46,,,\u25b23,13,2016
32,28,50.0,+1:05:16,,51.0,Sanchez Luis Leon,50,Astana Pro Team,1:05:16 1:05:16,+5:05,,,\u25b21,13,2016
34,96,51.0,+1:06:22,,50.0,Moinard Ama\xebl,51,BMC Racing Team,1:06:22 1:06:22,+7:35,,,\u25bc1,13,2016
28,66,52.0,+1:06:58,,53.0,Stetina Peter,52,Trek - Segafredo,1:06:58 1:06:58,+6:18,,,\u25b21,13,2016
29,151,53.0,+1:07:15,,55.0,Costa Rui,53,Lampre - Merida,1:07:15 1:07:15,+5:12,,,\u25b22,13,2016
24,182,54.0,+1:07:57,,54.0,Alaphilippe Julian,54,Etixx - Quick Step,1:07:57 1:07:57,+6:12,,,-,13,2016
32,198,55.0,+1:11:11,,57.0,Mat\xe9 Luis \xc1ngel,55,"Cofidis, Solutions Cr\xe9dits",1:11:11 1:11:11,+5:29,,,\u25b22,13,2016
35,118,56.0,+1:12:35,,56.0,ten Dam Laurens,56,Team Giant - Alpecin,1:12:35 1:12:35,+7:04,,,-,13,2016
29,35,57.0,+1:13:59,,58.0,Ki\u0161erlovski Robert,57,Tinkoff,1:13:59 1:13:59,+7:33,,,\u25b21,13,2016
31,175,58.0,+1:14:20,,60.0,Jeandesboz Fabrice,58,Direct Energie,1:14:20 1:14:20,+5:37,,,\u25b22,13,2016
27,27,59.0,+1:14:39,,61.0,Rosa Diego,59,Astana Pro Team,1:14:39 1:14:39,+4:20,,,\u25b22,13,2016
24,137,60.0,+1:14:59,,59.0,Konrad Patrick,60,Bora - Argon 18,1:14:59 1:14:59,+7:36,,,\u25bc1,13,2016
36,208,61.0,+1:19:33,,64.0,Plaza Rub\xe9n,61,ORICA-BikeExchange,1:19:33 1:19:33,+2:32,,,\u25b23,13,2016
31,23,62.0,+1:20:55,,63.0,Fuglsang Jakob,62,Astana Pro Team,1:20:55 1:20:55,+6:25,,,\u25b21,13,2016
31,218,63.0,+1:22:20,,62.0,S\xf8rensen Chris Anker,63,Fortuneo - Vital Concept,1:22:20 1:22:20,+10:15,,,\u25bc1,13,2016
31,185,64.0,+1:22:34,,68.0,Martin Tony,64,Etixx - Quick Step,1:22:34 1:22:34,+1:02,,,\u25b24,13,2016
32,24,65.0,+1:24:41,,66.0,Grivko Andrei,65,Astana Pro Team,1:24:41 1:24:41,+3:26,,,\u25b21,13,2016
30,43,66.0,+1:26:53,,65.0,Ch\xe9rel Micka\xebl,66,AG2R La Mondiale,1:26:53 1:26:53,+6:19,,,\u25bc1,13,2016
39,29,67.0,+1:27:39,,69.0,Tiralongo Paolo,67,Astana Pro Team,1:27:39 1:27:39,+5:30,,,\u25b22,13,2016
30,195,68.0,+1:28:06,,67.0,Jeannesson Arnold,68,"Cofidis, Solutions Cr\xe9dits",1:28:06 1:28:06,+6:38,,,\u25bc1,13,2016
28,45,69.0,+1:30:23,,71.0,Gastauer Ben,69,AG2R La Mondiale,1:30:23 1:30:23,+5:40,,,\u25b22,13,2016
34,145,70.0,+1:31:21,,70.0,Losada Alberto,70,Team Katusha,1:31:21 1:31:21,+6:55,,,-,13,2016
37,74,71.0,+1:31:38,,72.0,Elmiger Martin,71,IAM Cycling,1:31:38 1:31:38,+4:03,,,\u25b21,13,2016
33,128,72.0,+1:31:40,,73.0,Roy J\xe9r\xe9my,72,FDJ,1:31:40 1:31:40,+3:03,,,\u25b21,13,2016
28,177,73.0,+1:33:19,,77.0,Sicard Romain,73,Direct Energie,1:33:19 1:33:19,+2:45,,,\u25b24,13,2016
29,127,74.0,+1:35:03,,81.0,Roux Anthony,74,FDJ,1:35:03 1:35:03,+2:20,,,\u25b27,13,2016
30,115,75.0,+1:35:27,,74.0,Geschke Simon,75,Team Giant - Alpecin,1:35:27 1:35:27,+6:24,,,\u25bc1,13,2016
27,17,76.0,+1:35:36,,82.0,Izagirre Ion,76,Movistar Team,1:35:36 1:35:36,+0:59,,,\u25b26,13,2016
28,16,77.0,+1:35:47,,76.0,Izagirre Gorka,77,Movistar Team,1:35:47 1:35:47,+6:12,,,\u25bc1,13,2016
27,13,78.0,+1:36:11,,75.0,Anacona Winner,78,Movistar Team,1:36:11 1:36:11,+6:45,,,\u25bc3,13,2016
24,159,79.0,+1:39:03,,83.0,Polanc Jan,79,Lampre - Merida,1:39:03 1:39:03,+4:07,,,\u25b24,13,2016
24,156,80.0,+1:39:28,,80.0,Grmay Tsgabu,80,Lampre - Merida,1:39:28 1:39:28,+6:49,,,-,13,2016
28,46,81.0,+1:39:40,,79.0,Gautier Cyril,81,AG2R La Mondiale,1:39:40 1:39:40,+7:05,,,\u25bc2,13,2016
25,15,82.0,+1:39:49,,78.0,Herrada Jes\xfas,82,Movistar Team,1:39:49 1:39:49,+7:23,,,\u25bc4,13,2016
28,165,83.0,+1:41:01,,84.0,Gallopin Tony,83,Lotto Soudal,1:41:01 1:41:01,+5:18,,,\u25b21,13,2016
25,78,84.0,+1:41:07,,85.0,Naesen Oliver,84,IAM Cycling,1:41:07 1:41:07,+4:49,,,\u25b21,13,2016
26,32,85.0,+1:42:27,,87.0,Sagan Peter,85,Tinkoff,1:42:27 1:42:27,+5:14,,,\u25b22,13,2016
27,109,86.0,+1:43:18,,88.0,Teklehaimanot Daniel,86,Team Dimension Data,1:43:18 1:43:18,+5:17,,,\u25b22,13,2016
30,214,87.0,+1:43:22,,89.0,Feillu Brice,87,Fortuneo - Vital Concept,1:43:22 1:43:22,+5:03,,,\u25b22,13,2016
27,88,88.0,+1:43:38,,86.0,Slagter Tom-Jelte,88,Cannondale-Drapac Pro Cycling Team,1:43:38 1:43:38,+6:38,,,\u25bc2,13,2016
29,73,89.0,+1:45:25,,98.0,Coppel J\xe9rome,89,IAM Cycling,1:45:25 1:45:25,+0:32,,,\u25b29,13,2016
24,39,90.0,+1:46:20,,91.0,Valgren Michael,90,Tinkoff,1:46:20 1:46:20,+4:58,,,\u25b21,13,2016
25,203,91.0,+1:46:44,,97.0,Durbridge Luke,91,ORICA-BikeExchange,1:46:44 1:46:44,+1:58,,,\u25b26,13,2016
26,213,92.0,+1:46:45,,95.0,Delaplace Anthony,92,Fortuneo - Vital Concept,1:46:45 1:46:45,+3:14,,,\u25b23,13,2016
23,26,93.0,+1:46:47,,96.0,Lutsenko Alexey,93,Astana Pro Team,1:46:47 1:46:47,+2:38,,,\u25b23,13,2016
27,129,94.0,+1:46:49,,92.0,Vichot Arthur,94,FDJ,1:46:49 1:46:49,+5:20,,,\u25bc2,13,2016
24,83,95.0,+1:47:55,,90.0,Craddock Lawson,95,Cannondale-Drapac Pro Cycling Team,1:47:55 1:47:55,+7:20,,,\u25bc5,13,2016
28,155,96.0,+1:48:07,,93.0,Durasek Kristijan,96,Lampre - Merida,1:48:07 1:48:07,+5:46,,,\u25bc3,13,2016
33,93,97.0,+1:49:44,,94.0,Burghardt Marcus,97,BMC Racing Team,1:49:44 1:49:44,+7:13,,,\u25bc3,13,2016
29,97,98.0,+1:50:08,,99.0,Schar Michael,98,BMC Racing Team,1:50:08 1:50:08,+4:46,,,\u25b21,13,2016
31,133,99.0,+1:51:03,,108.0,B\xe1rta Jan,99,Bora - Argon 18,1:51:03 1:51:03,+1:28,,,\u25b29,13,2016
27,57,100.0,+1:51:18,,103.0,Vanmarcke Sep,100,Team LottoNL-Jumbo,1:51:18 1:51:18,+3:40,,,\u25b23,13,2016
31,219,101.0,+1:51:43,,101.0,Vachon Florian,101,Fortuneo - Vital Concept,1:51:43 1:51:43,+4:52,,,-,13,2016
27,54,102.0,+1:52:52,,100.0,Lindeman Bert-Jan,102,Team LottoNL-Jumbo,1:52:52 1:52:52,+6:17,,,\u25bc2,13,2016
37,179,103.0,+1:53:22,,107.0,Voeckler Thomas,103,Direct Energie,1:53:22 1:53:22,+4:52,,,\u25b24,13,2016
29,103,104.0,+1:54:20,,112.0,Boasson Hagen Edvald,104,Team Dimension Data,1:54:20 1:54:20,+1:31,,,\u25b28,13,2016
35,166,105.0,+1:54:43,,102.0,Hansen Adam,105,Lotto Soudal,1:54:43 1:54:43,+7:47,,,\u25bc3,13,2016
29,217,106.0,+1:55:13,,109.0,Perichon Pierre-Luc,106,Fortuneo - Vital Concept,1:55:13 1:55:13,+4:28,,,\u25b23,13,2016
22,158,107.0,+1:55:21,,104.0,Pibernik Luka,107,Lampre - Merida,1:55:21 1:55:21,+7:34,,,\u25bc3,13,2016
30,139,108.0,+1:55:45,,106.0,Voss Paul,108,Bora - Argon 18,1:55:45 1:55:45,+7:18,,,\u25bc2,13,2016
28,194,109.0,+1:56:17,,111.0,Edet Nicolas,109,"Cofidis, Solutions Cr\xe9dits",1:56:17 1:56:17,+4:47,,,\u25b22,13,2016
24,171,110.0,+1:57:47,,110.0,Coquard Bryan,110,Direct Energie,1:57:47 1:57:47,+6:58,,,-,13,2016
27,19,111.0,+1:58:50,,123.0,Oliveira Nelson,111,Movistar Team,1:58:50 1:58:50,+0:28,,,\u25b212,13,2016
32,55,112.0,+2:00:10,,115.0,Martens Paul,112,Team LottoNL-Jumbo,2:00:10 2:00:10,+5:01,,,\u25b23,13,2016
24,173,113.0,+2:00:22,,113.0,Duchesne Antoine,113,Direct Energie,2:00:22 2:00:22,+6:16,,,-,13,2016
24,89,114.0,+2:00:29,,118.0,van Baarle Dylan,114,Cannondale-Drapac Pro Cycling Team,2:00:29 2:00:29,+4:38,,,\u25b24,13,2016
25,102,115.0,+2:01:10,,114.0,Berhane Natnael,115,Team Dimension Data,2:01:10 2:01:10,+6:45,,,\u25bc1,13,2016
24,67,116.0,+2:01:13,,117.0,Stuyven Jasper,116,Trek - Segafredo,2:01:13 2:01:13,+5:38,,,\u25b21,13,2016
33,183,117.0,+2:01:29,,120.0,Keisse Iljo,117,Etixx - Quick Step,2:01:29 2:01:29,+5:11,,,\u25b23,13,2016
27,106,118.0,+2:01:59,,116.0,Janse van Rensburg Reinardt,118,Team Dimension Data,2:01:59 2:01:59,+6:44,,,\u25bc2,13,2016
28,84,119.0,+2:03:27,,119.0,Howes Alex,119,Cannondale-Drapac Pro Cycling Team,2:03:27 2:03:27,+7:28,,,-,13,2016
35,62,120.0,+2:03:50,,128.0,Cancellara Fabian,120,Trek - Segafredo,2:03:50 2:03:50,+2:12,,,\u25b28,13,2016
36,63,121.0,+2:04:52,,122.0,Irizar Markel,121,Trek - Segafredo,2:04:52 2:04:52,+6:36,,,\u25b21,13,2016
33,161,122.0,+2:04:54,,121.0,Greipel Andr\xe9,122,Lotto Soudal,2:04:54 2:04:54,+7:08,,,\u25bc1,13,2016
25,207,123.0,+2:06:27,,125.0,Matthews Michael,123,ORICA-BikeExchange,2:06:27 2:06:27,+6:53,,,\u25b22,13,2016
35,104,124.0,+2:06:31,,136.0,Cummings Stephen,124,Team Dimension Data,2:06:31 2:06:31,+1:21,,,\u25b212,13,2016
28,87,125.0,+2:07:01,,131.0,Navardauskas Ramunas,125,Cannondale-Drapac Pro Cycling Team,2:07:01 2:07:01,+4:34,,,\u25b26,13,2016
31,82,126.0,+2:07:13,,124.0,Breschel Matti,126,Cannondale-Drapac Pro Cycling Team,2:07:13 2:07:13,+7:49,,,\u25bc2,13,2016
30,76,127.0,+2:07:57,,134.0,Hollenstein Reto,127,IAM Cycling,2:07:57 2:07:57,+4:23,,,\u25b27,13,2016
35,44,128.0,+2:08:50,,132.0,Dumoulin Samuel,128,AG2R La Mondiale,2:08:50 2:08:50,+6:08,,,\u25b24,13,2016
38,204,129.0,+2:08:53,,130.0,Hayman Mathew,129,ORICA-BikeExchange,2:08:53 2:08:53,+6:30,,,\u25b21,13,2016
24,188,130.0,+2:09:05,,127.0,Vakoc Petr,130,Etixx - Quick Step,2:09:05 2:09:05,+7:35,,,\u25bc3,13,2016
36,64,131.0,+2:09:16,,126.0,Rast Gregory,131,Trek - Segafredo,2:09:16 2:09:16,+7:52,,,\u25bc5,13,2016
31,168,132.0,+2:09:27,,133.0,Roelandts Jurgen,132,Lotto Soudal,2:09:27 2:09:27,+6:02,,,\u25b21,13,2016
36,112,133.0,+2:10:14,,129.0,Curvers Roy,133,Team Giant - Alpecin,2:10:14 2:10:14,+8:14,,,\u25bc4,13,2016
39,148,134.0,+2:11:13,,137.0,Vicioso \xc1ngel,134,Team Katusha,2:11:13 2:11:13,+5:31,,,\u25b23,13,2016
26,95,135.0,+2:11:31,,151.0,Dennis Rohan,135,BMC Racing Team,2:11:31 2:11:31,+0:38,,,\u25b216,13,2016
35,3,136.0,+2:12:15,,138.0,Kiryienka Vasil,136,Team Sky,2:12:15 2:12:15,+6:30,,,\u25b22,13,2016
35,202,137.0,+2:13:37,,143.0,Albasini Michael,137,ORICA-BikeExchange,2:13:37 2:13:37,+4:24,,,\u25b26,13,2016
22,75,138.0,+2:13:40,,141.0,Enger Sondre Holst,138,IAM Cycling,2:13:40 2:13:40,+6:27,,,\u25b23,13,2016
33,197,139.0,+2:14:00,,135.0,Lemoine Cyril,139,"Cofidis, Solutions Cr\xe9dits",2:14:00 2:14:00,+9:15,,,\u25bc4,13,2016
31,152,140.0,+2:14:40,,140.0,Arashiro Yukiya,140,Lampre - Merida,2:14:40 2:14:40,+7:56,,,-,13,2016
27,193,141.0,+2:15:07,,148.0,Cousin J\xe9r\xf4me,141,"Cofidis, Solutions Cr\xe9dits",2:15:07 2:15:07,+5:10,,,\u25b27,13,2016
23,56,142.0,+2:15:15,,149.0,Roosen Timo,142,Team LottoNL-Jumbo,2:15:15 2:15:15,+4:37,,,\u25b27,13,2016
34,122,143.0,+2:15:29,,145.0,Bonnet William,143,FDJ,2:15:29 2:15:29,+5:54,,,\u25b22,13,2016
23,196,144.0,+2:16:46,,147.0,Laporte Christophe,144,"Cofidis, Solutions Cr\xe9dits",2:16:46 2:16:46,+6:51,,,\u25b23,13,2016
28,199,145.0,+2:17:00,,144.0,Soupe Geoffrey,145,"Cofidis, Solutions Cr\xe9dits",2:17:00 2:17:00,+7:34,,,\u25bc1,13,2016
27,206,146.0,+2:17:24,,146.0,Juul-Jensen Christopher,146,ORICA-BikeExchange,2:17:24 2:17:24,+7:49,,,-,13,2016
27,215,147.0,+2:17:55,,142.0,Fonseca Armindo,147,Fortuneo - Vital Concept,2:17:55 2:17:55,+9:58,,,\u25bc5,13,2016
39,167,148.0,+2:17:59,,152.0,Henderson Gregory,148,Lotto Soudal,2:17:59 2:17:59,+5:31,,,\u25b24,13,2016
33,186,149.0,+2:18:32,,150.0,Richeze Ariel Maximiliano,149,Etixx - Quick Step,2:18:32 2:18:32,+7:39,,,\u25b21,13,2016
42,38,150.0,+2:19:43,,158.0,Tosatto Matteo,150,Tinkoff,2:19:43 2:19:43,+6:08,,,\u25b28,13,2016
31,33,151.0,+2:19:53,,173.0,Bodnar Maciej,151,Tinkoff,2:19:53 2:19:53,+1:29,,,\u25b222,13,2016
32,14,152.0,+2:19:58,,163.0,Erviti Imanol,152,Movistar Team,2:19:58 2:19:58,+5:05,,,\u25b211,13,2016
31,187,153.0,+2:20:09,,162.0,Sabatini Fabio,153,Etixx - Quick Step,2:20:09 2:20:09,+6:04,,,\u25b29,13,2016
