Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
34,65,+7:50,,Arrieta Jose Luis,65,AG2R Pr\xe9voyance,7:50 7:50,+7:50,3,2006
27,66,+7:51,,Portal Nicolas,66,Caisse d'Epargne - Illes Balears,7:51 7:51,+7:51,3,2006
20,67,+7:52,,Di Gr\xe9gorio R\xe9my,67,Fran\xe7aise des Jeux,7:52 7:52,+7:52,3,2006
28,68,+7:52,,Becke Daniel,68,Milram,",, 7:52",+7:52,3,2006
27,69,+7:55,,Fedrigo Pierrick,69,Bouygues Telecom,7:55 7:55,+7:55,3,2006
33,70,+8:02,,Luttenberger Peter,70,CSC ProTeam,8:02 8:02,+8:02,3,2006
33,71,+8:14,,Nardello Daniele,71,T-Mobile Team,8:14 8:14,+8:14,3,2006
24,72,+8:15,,Hernandez Gutierrez Aitor,72,Euskaltel - Euskadi,8:15 8:15,+8:15,3,2006
28,73,+8:16,,Szmyd Sylwester,73,Lampre-Fondital,8:16 8:16,+8:16,3,2006
24,74,+8:18,,Pozzato Filippo,74,Quickstep - Innergetic,8:18 8:18,+8:18,3,2006
26,75,+8:20,,Pineau J\xe9rome,75,Bouygues Telecom,8:20 8:20,+8:20,3,2006
31,76,+8:20,,Horrillo Pedro,76,Rabobank ProTeam,",, 8:20",+8:20,3,2006
28,77,+8:22,,Scholz Ronny,77,Gerolsteiner,8:22 8:22,+8:22,3,2006
27,78,+8:24,,Schreck Stephan,78,T-Mobile Team,8:24 8:24,+8:24,3,2006
27,79,+8:28,,Mercado Juan Miguel,79,Agritubel,8:28 8:28,+8:28,3,2006
36,80,+8:30,,Goubert Stephane,80,AG2R Pr\xe9voyance,8:30 8:30,+8:30,3,2006
33,81,+8:31,,Beneteau Walter,81,Bouygues Telecom,8:31 8:31,+8:31,3,2006
28,82*,+8:31,,Bertagnolli Leonardo,82*,Cofidis,",, 8:31",+8:31,3,2006
23,82,+8:32,,Stalder Florian,82,Phonak Hearing Systems,8:32 8:32,+8:32,3,2006
31,83,+8:33,,Turpin Ludovic,83,AG2R Pr\xe9voyance,8:33 8:33,+8:33,3,2006
26,84,+8:33,,Arroyo David,84,Caisse d'Epargne - Illes Balears,",, 8:33",+8:33,3,2006
25,85,+8:41,,Le M\xe9vel Christophe,85,Cr\xe9dit Agricole,8:41 8:41,+8:41,3,2006
25,86,+8:45,,Iglinskiy Maxim,86,Milram,8:45 8:45,+8:45,3,2006
22,87,+8:45,,Erviti Imanol,87,Caisse d'Epargne - Illes Balears,",, 8:45",+8:45,3,2006
31,88,+8:51,,Murn Uros,88,Phonak Hearing Systems,8:51 8:51,+8:51,3,2006
25,89,+8:55,,Marzano Marco,89,Lampre-Fondital,8:55 8:55,+8:55,3,2006
27,90,+8:56,,Van Huffel Wim,90,Davitamon - Lotto,8:56 8:56,+8:56,3,2006
31,91,+9:01,,Auge St\xe9phane,91,Cofidis,9:01 9:01,+9:01,3,2006
23,92,+9:03,,Corioni Claudio,92,Lampre-Fondital,9:03 9:03,+9:03,3,2006
30,93,+9:10,,Niermann Grischa,93,Rabobank ProTeam,9:10 9:10,+9:10,3,2006
28,94,+9:11,,Siedler Sebastian,94,Milram,9:11 9:11,+9:11,3,2006
29,95,+9:13,,Cretskens Wilfried,95,Quickstep - Innergetic,9:13 9:13,+9:13,3,2006
28,96,+9:20,,Laurent Christophe,96,Agritubel,9:20 9:20,+9:20,3,2006
32,97,+9:24,,Wrolich Peter,97,Gerolsteiner,9:24 9:24,+9:24,3,2006
28,98,+9:31,,Wielinga Remmert,98,Quickstep - Innergetic,9:31 9:31,+9:31,3,2006
29,99,+9:35,,Isasi Inaki,99,Euskaltel - Euskadi,9:35 9:35,+9:35,3,2006
30,100,+9:36,,Jufre Josep,100,Davitamon - Lotto,9:36 9:36,+9:36,3,2006
25,101,+9:37,,Dumoulin Samuel,101,AG2R Pr\xe9voyance,9:37 9:37,+9:37,3,2006
25,102,+9:44,,Martias Rony,102,Bouygues Telecom,9:44 9:44,+9:44,3,2006
31,103,+9:44,,Spezialetti Alessandro,103,Liquigas,",, 9:44",+9:44,3,2006
30,104,+9:46,,Ludewig Jorg,104,T-Mobile Team,9:46 9:46,+9:46,3,2006
34,105,+9:50,,Guesdon Fr\xe9d\xe9ric,105,Fran\xe7aise des Jeux,9:50 9:50,+9:50,3,2006
23,106,+9:51,,Renshaw Mark,106,Cr\xe9dit Agricole,9:51 9:51,+9:51,3,2006
27,107,+9:52,,Charteau Anthony,107,Cr\xe9dit Agricole,9:52 9:52,+9:52,3,2006
32,108,+9:59,,Salmon Benoit,108,Agritubel,9:59 9:59,+9:59,3,2006
25,109,+10:01,,Vanotti Alessandro,109,Milram,10:01 10:01,+10:01,3,2006
27,110,+10:05,,Albizu lizaso Joseba,110,Euskaltel - Euskadi,10:05 10:05,+10:05,3,2006
25,111,+10:08,,Pena Aketza,111,Euskaltel - Euskadi,10:08 10:08,+10:08,3,2006
25,112,+10:10,,Da Dalto Mauro,112,Liquigas,10:10 10:10,+10:10,3,2006
27,113,+10:11,,Carrara Matteo,113,Lampre-Fondital,10:11 10:11,+10:11,3,2006
33,114,+10:15,,Baranowski Dariusz,114,Astana - W\xfcrth Team,10:15 10:15,+10:15,3,2006
26,115,+10:19,,Coutouly Cedric,115,Agritubel,10:19 10:19,+10:19,3,2006
22,116,+10:29,,Ricco Riccardo,116,,10:29 10:29,+10:29,3,2006
37,117,+10:36,,Mengin Christophe,117,Fran\xe7aise des Jeux,10:36 10:36,+10:36,3,2006
33,118,+10:43,,Fernandez Bingen,118,Cofidis,10:43 10:43,+10:43,3,2006
28,119,+10:44,,Engels Addy,119,Quickstep - Innergetic,10:44 10:44,+10:44,3,2006
20,120,+10:52,,Rojas Jos\xe9 Joaqu\xedn,120,,10:52 10:52,+10:52,3,2006
27,121,+10:54,,Flickinger Andy,121,Bouygues Telecom,10:54 10:54,+10:54,3,2006
32,122,+10:56,,Rinero Christophe,122,Saunier Duval - Prodir,10:56 10:56,+10:56,3,2006
22,123,+11:03,,Gonzalo Eduardo,123,Agritubel,11:03 11:03,+11:03,3,2006
24,124,+11:09,,Fern\xe1ndez Koldo,124,Euskaltel - Euskadi,11:09 11:09,+11:09,3,2006
22,125,+11:10,,Vastaranta Jukka,125,Rabobank ProTeam,11:10 11:10,+11:10,3,2006
34,126,+11:11,,Bessy Fr\xe9d\xe9ric,126,Cofidis,11:11 11:11,+11:11,3,2006
30,127,+11:20,,Osa Unai,127,Astana - W\xfcrth Team,11:20 11:20,+11:20,3,2006
21,128,+11:22,,Sinner Benoit,128,Agritubel,11:22 11:22,+11:22,3,2006
30,129,+11:23,,Trentin Guido,129,Saunier Duval - Prodir,11:23 11:23,+11:23,3,2006
25,130,+11:32,,Gomez Gomez Angel,130,Saunier Duval - Prodir,11:32 11:32,+11:32,3,2006
21,131,+11:40,,Possoni Morris,131,Lampre-Fondital,11:40 11:40,+11:40,3,2006
34,132,+11:47,,Loda Nicola,132,Liquigas,11:47 11:47,+11:47,3,2006
26,133,+11:59,,Ghisalberti Sergio,133,Milram,11:59 11:59,+11:59,3,2006
25,134,+12:22,,Mourey Francis,134,Fran\xe7aise des Jeux,12:22 12:22,+12:22,3,2006
31,135,+12:37,,Moncouti\xe9 David,135,Cofidis,12:37 12:37,+12:37,3,2006
23,136,+12:39,,Claude Mathieu,136,Bouygues Telecom,12:39 12:39,+12:39,3,2006
27,137,+12:48,,Kopp David,137,Gerolsteiner,12:48 12:48,+12:48,3,2006
29,138,+12:49,,Fofonov Dimitri,138,Cr\xe9dit Agricole,12:49 12:49,+12:49,3,2006
26,139,+13:02,,Joly S\xe9bastien,139,Fran\xe7aise des Jeux,13:02 13:02,+13:02,3,2006
25,140,+13:05,,Righetto Marco,140,Liquigas,13:05 13:05,+13:05,3,2006
33,141,+13:09,,Trenti Guido,141,Quickstep - Innergetic,13:09 13:09,+13:09,3,2006
35,142,+14:32,,Dekker Erik,142,Rabobank ProTeam,14:32 14:32,+14:32,3,2006
35,143,+15:37,,Vasseur C\xe9dric,143,Quickstep - Innergetic,15:37 15:37,+15:37,3,2006
29,144,+15:50,,Kaggestad Mads,144,Cr\xe9dit Agricole,15:50 15:50,+15:50,3,2006
28,145,+16:22,,Inaudi Nicolas,145,Cofidis,16:22 16:22,+16:22,3,2006
21,146,+16:27,,Ingels Nick,146,Davitamon - Lotto,16:27 16:27,+16:27,3,2006
23,147,+16:34,,Van Hecke Preben,147,Davitamon - Lotto,16:34 16:34,+16:34,3,2006
22,148,+16:37,,Bono Matteo,148,Lampre-Fondital,16:37 16:37,+16:37,3,2006
33,149,+16:46,,H\xf8j Frank,149,Gerolsteiner,16:46 16:46,+16:46,3,2006
27,150,+16:52,,Davis Scott,150,T-Mobile Team,16:52 16:52,+16:52,3,2006
36,151,+17:10,,Milesi Marco,151,Liquigas,17:10 17:10,+17:10,3,2006
23,152,+17:32,,Giling Bas,152,T-Mobile Team,17:32 17:32,+17:32,3,2006
28,153,+17:38,,Veneberg Thorwald,153,Rabobank ProTeam,17:38 17:38,+17:38,3,2006
27,154,+17:54,,Moletta Andrea,154,Gerolsteiner,17:54 17:54,+17:54,3,2006
22,155,+19:02,,Santaromita Ivan,155,Quickstep - Innergetic,19:02 19:02,+19:02,3,2006
22,156,+19:11,,Iriondo Iban,156,Euskaltel - Euskadi,19:11 19:11,+19:11,3,2006
25,157,+19:14,,Napolitano Danilo,157,Lampre-Fondital,19:14 19:14,+19:14,3,2006
22,158,+25:51,,Failli Francesco,158,Liquigas,25:51 25:51,+25:51,3,2006
25,159,+26:53,,Chicchi Francesco,159,Quickstep - Innergetic,26:53 26:53,+26:53,3,2006
24,160,+27:56,,Dekkers Hans,160,Agritubel,27:56 27:56,+27:56,3,2006
32,1,+0:00,,Leipheimer Levi,1,Gerolsteiner,15:47:53 15:47:53,+0:00,4,2006
28,2,+0:28,,Menchov Denis,2,Rabobank ProTeam,0:28 0:28,+0:28,4,2006
23,3,+1:08,,Gilbert Philippe,3,Fran\xe7aise des Jeux,1:08 1:08,+1:08,4,2006
32,4,+1:47,,Azevedo Jos\xe9 Bento Carvalho,4,Discovery Channel,1:47 1:47,+1:47,4,2006
35,5,+1:48,,Moreau Christophe,5,AG2R Pr\xe9voyance,1:48 1:48,+1:48,4,2006
26,6,+2:08,,Chavanel Sylvain,6,Cofidis,2:08 2:08,+2:08,4,2006
30,7,+2:10,,Mancebo Francisco,7,AG2R Pr\xe9voyance,2:10 2:10,+2:10,4,2006
24,8,+2:25,,Kohl Bernhard,8,T-Mobile Team,2:25 2:25,+2:25,4,2006
32,9,+3:02,,Hincapie George,9,Discovery Channel,3:02 3:02,+3:02,4,2006
26,10,+3:20,,Paulinho S\xe9rgio,10,Astana - W\xfcrth Team,3:20 3:20,+3:20,4,2006
26,11,+3:36,,Valverde Alejandro,11,Caisse d'Epargne - Illes Balears,3:36 3:36,+3:36,4,2006
30,12,+4:07,,Caucchioli Pietro,12,Cr\xe9dit Agricole,4:07 4:07,+4:07,4,2006
23,13,+4:08,,Gusev Vladimir,13,Discovery Channel,4:08 4:08,+4:08,4,2006
26,14,+4:20,,Astarloza Mikel,14,AG2R Pr\xe9voyance,4:20 4:20,+4:20,4,2006
25,15,+4:44,,Hesjedal Ryder,15,Phonak Hearing Systems,4:44 4:44,+4:44,4,2006
29,16,+4:45,,Sevilla Oscar,16,T-Mobile Team,4:45 4:45,+4:45,4,2006
28,17,+4:57,,Pereiro Oscar,17,Caisse d'Epargne - Illes Balears,4:57 4:57,+4:57,4,2006
34,18,+5:20,,Piepoli Leonardo,18,Saunier Duval - Prodir,5:20 5:20,+5:20,4,2006
26,19,+5:24,,Popovych Yaroslav,19,Discovery Channel,5:24 5:24,+5:24,4,2006
25,20,+5:33,,Barredo Carlos,20,Astana - W\xfcrth Team,5:33 5:33,+5:33,4,2006
25,21,+5:40,,Iglinskiy Maxim,21,Milram,5:40 5:40,+5:40,4,2006
31,22,+5:47,,S\xf8rensen Nicki,22,CSC ProTeam,5:47 5:47,+5:47,4,2006
20,23,+6:01,,Di Gr\xe9gorio R\xe9my,23,Fran\xe7aise des Jeux,6:01 6:01,+6:01,4,2006
28,24,+6:17,,Szmyd Sylwester,24,Lampre-Fondital,6:17 6:17,+6:17,4,2006
35,25,+6:19,,Rous Didier,25,Bouygues Telecom,6:19 6:19,+6:19,4,2006
27,26,+6:22,,Zabriskie David,26,CSC ProTeam,6:22 6:22,+6:22,4,2006
22,27,+6:27,,Grivko Andrei,27,Milram,6:27 6:27,+6:27,4,2006
26,28,+6:38,,Kashechkin Andrey,28,Astana - W\xfcrth Team,6:38 6:38,+6:38,4,2006
31,29,+6:49,,Dessel Cyril,29,AG2R Pr\xe9voyance,6:49 6:49,+6:49,4,2006
25,30,+6:49,,Marzano Marco,30,Lampre-Fondital,",, 6:49",+6:49,4,2006
21,31,+8:12,,Nibali Vincenzo,31,Liquigas,8:12 8:12,+8:12,4,2006
30,32,+8:43,,Landis Floyd,32,Phonak Hearing Systems,8:43 8:43,+8:43,4,2006
26,33,+9:31,,Edaleine Christophe,33,Cr\xe9dit Agricole,9:31 9:31,+9:31,4,2006
27,34,+9:33,,Van Huffel Wim,34,Davitamon - Lotto,9:33 9:33,+9:33,4,2006
28,35,+9:36,,Engels Addy,35,Quickstep - Innergetic,9:36 9:36,+9:36,4,2006
25,36,+9:37,,Le M\xe9vel Christophe,36,Cr\xe9dit Agricole,9:37 9:37,+9:37,4,2006
27,37,+9:38,,Fritsch Nicolas,37,Saunier Duval - Prodir,9:38 9:38,+9:38,4,2006
22,38,+9:48,,Ricco Riccardo,38,,9:48 9:48,+9:48,4,2006
25,39,+9:49,,Posthuma Joost,39,Rabobank ProTeam,9:49 9:49,+9:49,4,2006
32,40,+9:51,,Salmon Benoit,40,Agritubel,9:51 9:51,+9:51,4,2006
28,41,+9:51,,Martinez Egoi,41,Discovery Channel,",, 9:51",+9:51,4,2006
25,42,+9:59,,Wegmann Fabian,42,Gerolsteiner,9:59 9:59,+9:59,4,2006
26,43,+10:00,,Arroyo David,43,Caisse d'Epargne - Illes Balears,10:00 10:00,+10:00,4,2006
33,44,+10:15,,Beneteau Walter,44,Bouygues Telecom,10:15 10:15,+10:15,4,2006
24,45,+10:24,,Vandborg Brian,45,CSC ProTeam,10:24 10:24,+10:24,4,2006
27,46,+10:38,,Fedrigo Pierrick,46,Bouygues Telecom,10:38 10:38,+10:38,4,2006
34,47,+10:58,,Horner Chris,47,Saunier Duval - Prodir,10:58 10:58,+10:58,4,2006
25,48,+11:04,,Duenas Moises,48,Agritubel,11:04 11:04,+11:04,4,2006
36,49,+11:22,,Goubert Stephane,49,AG2R Pr\xe9voyance,11:22 11:22,+11:22,4,2006
30,50,+11:24,,Barry Michael,50,Discovery Channel,11:24 11:24,+11:24,4,2006
29,51,+11:34,,Gustov Volodymyr,51,CSC ProTeam,11:34 11:34,+11:34,4,2006
32,52,+11:34,,Moerenhout Koos,52,Phonak Hearing Systems,",, 11:34",+11:34,4,2006
26,53,+11:45,,Wiggins Bradley,53,Cofidis,11:45 11:45,+11:45,4,2006
24,54,+11:55,,Hernandez Gutierrez Aitor,54,Euskaltel - Euskadi,11:55 11:55,+11:55,4,2006
29,55,+12:08,,Fofonov Dimitri,55,Cr\xe9dit Agricole,12:08 12:08,+12:08,4,2006
26,56,+12:08,,Lang Sebastian,56,Gerolsteiner,",, 12:08",+12:08,4,2006
21,57,+12:28,,Possoni Morris,57,Lampre-Fondital,12:28 12:28,+12:28,4,2006
28,58,+12:36,,Wielinga Remmert,58,Quickstep - Innergetic,12:36 12:36,+12:36,4,2006
28,59,+12:39,,Mayo Iban,59,Euskaltel - Euskadi,12:39 12:39,+12:39,4,2006
25,60,+12:49,,Mertens Pieter,60,Davitamon - Lotto,12:49 12:49,+12:49,4,2006
26,61,+13:15,,Pineau J\xe9rome,61,Bouygues Telecom,13:15 13:15,+13:15,4,2006
27,62,+13:23,,Mercado Juan Miguel,62,Agritubel,13:23 13:23,+13:23,4,2006
32,63,+13:26,,Rinero Christophe,63,Saunier Duval - Prodir,13:26 13:26,+13:26,4,2006
27,64,+13:38,,Cama\xf1o Iker,64,Euskaltel - Euskadi,13:38 13:38,+13:38,4,2006
26,65,+14:10,,Joly S\xe9bastien,65,Fran\xe7aise des Jeux,14:10 14:10,+14:10,4,2006
32,66,+14:13,,Vinokourov Alexandre,66,Astana - W\xfcrth Team,14:13 14:13,+14:13,4,2006
31,67,+14:35,,Turpin Ludovic,67,AG2R Pr\xe9voyance,14:35 14:35,+14:35,4,2006
23,68,+14:50,,Stalder Florian,68,Phonak Hearing Systems,14:50 14:50,+14:50,4,2006
26,69,+15:07,,Devolder Stijn,69,Discovery Channel,15:07 15:07,+15:07,4,2006
28,70,+15:14,,Laurent Christophe,70,Agritubel,15:14 15:14,+15:14,4,2006
29,71,+15:35,,Isasi Inaki,71,Euskaltel - Euskadi,15:35 15:35,+15:35,4,2006
21,72,+15:38,,Dekker Thomas,72,Rabobank ProTeam,15:38 15:38,+15:38,4,2006
29,73,+15:59,,Zandio Xabier,73,Caisse d'Epargne - Illes Balears,15:59 15:59,+15:59,4,2006
34,74,+16:08,,Arrieta Jose Luis,74,AG2R Pr\xe9voyance,16:08 16:08,+16:08,4,2006
27,75,+16:42,,Schreck Stephan,75,T-Mobile Team,16:42 16:42,+16:42,4,2006
35,76,+16:52,,Vasseur C\xe9dric,76,Quickstep - Innergetic,16:52 16:52,+16:52,4,2006
30,77,+17:28,,Niermann Grischa,77,Rabobank ProTeam,17:28 17:28,+17:28,4,2006
34,78,+17:35,,Bessy Fr\xe9d\xe9ric,78,Cofidis,17:35 17:35,+17:35,4,2006
25,79,+17:55,,Dumoulin Samuel,79,AG2R Pr\xe9voyance,17:55 17:55,+17:55,4,2006
31,80,+18:02,,Spezialetti Alessandro,80,Liquigas,18:02 18:02,+18:02,4,2006
27,81,+18:02,,Portal Nicolas,81,Caisse d'Epargne - Illes Balears,",, 18:02",+18:02,4,2006
28,82,+18:03,,Becke Daniel,82,Milram,18:03 18:03,+18:03,4,2006
31,83,+18:06,,Auge St\xe9phane,83,Cofidis,18:06 18:06,+18:06,4,2006
27,84,+18:43,,Noval Benjamin,84,Discovery Channel,18:43 18:43,+18:43,4,2006
32,85,+19:35,,Wrolich Peter,85,Gerolsteiner,19:35 19:35,+19:35,4,2006
30,86,+19:55,,Osa Unai,86,Astana - W\xfcrth Team,19:55 19:55,+19:55,4,2006
26,87,+19:55,,Quinziato Manuel,87,Liquigas,",, 19:55",+19:55,4,2006
26,88,+20:25,,Voeckler Thomas,88,Bouygues Telecom,20:25 20:25,+20:25,4,2006
33,89,+20:54,,Fernandez Bingen,89,Cofidis,20:54 20:54,+20:54,4,2006
22,90,+21:32,,Gonzalo Eduardo,90,Agritubel,21:32 21:32,+21:32,4,2006
24,91,+21:54,,Pozzato Filippo,91,Quickstep - Innergetic,21:54 21:54,+21:54,4,2006
30,92,+22:30,,Grabsch Bert,92,Phonak Hearing Systems,22:30 22:30,+22:30,4,2006
27,93,+22:47,,Charteau Anthony,93,Cr\xe9dit Agricole,22:47 22:47,+22:47,4,2006
31,94,+22:48,,Moncouti\xe9 David,94,Cofidis,22:48 22:48,+22:48,4,2006
30,95,+23:10,,Pinotti Marco,95,Saunier Duval - Prodir,23:10 23:10,+23:10,4,2006
25,96,+23:15,,Pena Aketza,96,Euskaltel - Euskadi,23:15 23:15,+23:15,4,2006
27,97,+23:22,,Carrara Matteo,97,Lampre-Fondital,23:22 23:22,+23:22,4,2006
30,98,+24:00,,Brard Florent,98,Caisse d'Epargne - Illes Balears,24:00 24:00,+24:00,4,2006
28,99,+24:21,,Scholz Ronny,99,Gerolsteiner,24:21 24:21,+24:21,4,2006
21,100,+24:38,,Rojas Jos\xe9 Joaqu\xedn,100,,24:38 24:38,+24:38,4,2006
25,101,+24:39,,Vanotti Alessandro,101,Milram,24:39 24:39,+24:39,4,2006
23,102,+24:56,,Mazur Piotr,102,,24:56 24:56,+24:56,4,2006
33,103,+24:59,,Jalabert Nicolas,103,Phonak Hearing Systems,24:59 24:59,+24:59,4,2006
27,104,+25:04,,Kuyckx Jan,104,Davitamon - Lotto,25:04 25:04,+25:04,4,2006
24,105,+25:09,,Vaugrenard Benoit,105,Fran\xe7aise des Jeux,25:09 25:09,+25:09,4,2006
28,106,+25:19,,Hushovd Thor,106,Cr\xe9dit Agricole,25:19 25:19,+25:19,4,2006
26,107,+25:20,,Bak Lars Ytting,107,CSC ProTeam,25:20 25:20,+25:20,4,2006
32,108,+25:22,,O'Grady Stuart,108,CSC ProTeam,25:22 25:22,+25:22,4,2006
32,109,+25:23,,Mazzoleni Eddy,109,T-Mobile Team,25:23 25:23,+25:23,4,2006
31,110,+25:39,,Arvesen Kurt-Asle,110,CSC ProTeam,25:39 25:39,+25:39,4,2006
33,111,+25:40,,Garcia Jose Vicente,111,Caisse d'Epargne - Illes Balears,25:40 25:40,+25:40,4,2006
28,112,+25:56,,Veneberg Thorwald,112,Rabobank ProTeam,25:56 25:56,+25:56,4,2006
33,113,+25:58,,Luttenberger Peter,113,CSC ProTeam,25:58 25:58,+25:58,4,2006
33,114,+26:10,,Nardello Daniele,114,T-Mobile Team,26:10 26:10,+26:10,4,2006
31,115,+26:16,,Horrillo Pedro,115,Rabobank ProTeam,26:16 26:16,+26:16,4,2006
28,116*,+26:27,,Bertagnolli Leonardo,116*,Cofidis,26:27 26:27,+26:27,4,2006
22,116,+26:41,,Erviti Imanol,116,Caisse d'Epargne - Illes Balears,26:41 26:41,+26:41,4,2006
31,117,+26:47,,Murn Uros,117,Phonak Hearing Systems,26:47 26:47,+26:47,4,2006
