Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
31,,59.0,19.0,+1:56,80.0,,Verbrugghe Rik,1,Cofidis,6:42:15 6:42:15,,,6,2006
33,,1.0,2.0,+0:06,50.0,,Savoldelli Paolo,2,Discovery Channel,0:14 0:14,,,6,2006
32,,42.0,29.0,+2:32,35.0,,Mazzanti Luca,3,Ceramica Panaria - Navigare,",, 0:14",,,6,2006
31,,143.0,8.0,+1:03,25.0,,Gutierrez Jose Enrique,4,Phonak Hearing Systems,",, 0:14",,,6,2006
34,,106.0,5.0,+0:54,18.0,,Rebellin Davide,5,Gerolsteiner,0:16 0:16,,,6,2006
28,,191.0,3.0,+0:11,15.0,,Basso Ivan,6,CSC ProTeam,",, 0:16",,,6,2006
35,,212.0,1.0,+0:00,12.0,,Honchar Serhiy,7,T-Mobile Team,",, 0:16",,,6,2006
34,,171.0,20.0,+1:56,10.0,,Simoni Gilberto,8,Saunier Duval - Prodir,",, 0:16",,,6,2006
29,,29.0,,+ - 27:37:07,8.0,,Lefevre Laurent,9,Bouygues Telecom,0:20 0:20,,,6,2006
26,,127.0,21.0,+2:04,6.0,,Scarponi Michele,10,,",, 0:20",,,6,2006
24,,111.0,11.0,+1:21,5.0,,Cunego Damiano,11,Lampre-Fondital,",, 0:20",,,6,2006
31,,146.0,17.0,+1:38,4.0,,Pe\xf1a Victor Hugo,12,Phonak Hearing Systems,0:24 0:24,,,6,2006
25,,122.0,26.0,+2:29,3.0,,Caruso Giampaolo,13,,",, 0:24",,,6,2006
30,,155.0,15.0,+1:35,2.0,,Garate Juan Manuel,14,Quickstep - Innergetic,",, 0:24",,,6,2006
30,,119.0,14.0,+1:32,1.0,,Javier Vila Francisco,15,Lampre-Fondital,",, 0:24",,,6,2006
25,,175.0,24.0,+2:20,,,Mori Manuele,16,Saunier Duval - Prodir,",, 0:24",,,6,2006
28,,2.0,7.0,+0:57,,,Danielson Thomas,17,Discovery Channel,0:29 0:29,,,6,2006
36,,86.0,,+ - 27:37:07,,,Laiseka jaio Roberto,18,Euskaltel - Euskadi,",, 0:29",,,6,2006
28,,137.0,13.0,+1:30,,,Pellizotti Franco,19,Liquigas,0:34 0:34,,,6,2006
25,,41.0,,+ - 27:37:07,,,Sella Emanuele,20,Ceramica Panaria - Navigare,",, 0:34",,,6,2006
33,,145.0,18.0,+1:54,,,Merckx Axel,21,Phonak Hearing Systems,",, 0:34",,,6,2006
30,,131.0,9.0,+1:07,,,Di Luca Danilo,22,Liquigas,",, 0:34",,,6,2006
37,,136.0,12.0,+1:27,,,Noe Andrea,23,Liquigas,",, 0:34",,,6,2006
30,,125.0,25.0,+2:26,,,Osa Unai,24,,",, 0:34",,,6,2006
33,,8.0,6.0,+0:56,,,Rubiera Jos\xe9 Luis,25,Discovery Channel,",, 0:34",,,6,2006
35,,183.0,,+ - 27:37:07,,,Belli Wladimir,26,Selle Italia - Serramenti Diquigiovanni,0:39 0:39,,,6,2006
27,,35.0,16.0,+1:37,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,27,Caisse d'Epargne - Illes Balears,0:42 0:42,,,6,2006
34,,3.0,30.0,+2:32,,,Beltran Manuel,28,Discovery Channel,",, 0:42",,,6,2006
26,,217.0,4.0,+0:32,,,Rogers Michael,29,T-Mobile Team,",, 0:42",,,6,2006
26,,52.0,28.0,+2:30,,,Duque Leonardo,30,Cofidis,",, 0:42",,,6,2006
30,,73.0,27.0,+2:29,,,Jufre Josep,31,Davitamon - Lotto,0:54 0:54,,,6,2006
27,,92.0,,+ - 27:37:07,,,Casar Sandy,32,Fran\xe7aise des Jeux,",, 0:54",,,6,2006
33,,128.0,,+ - 27:37:07,,,Serrano Marcos Antonio,33,,",, 0:54",,,6,2006
27,,15.0,,+ - 27:37:07,,,Gadret John,34,AG2R Pr\xe9voyance,",, 0:54",,,6,2006
24,,181.0,,+ - 27:37:07,,,Rujano Jos\xe9 Humberto,35,Selle Italia - Serramenti Diquigiovanni,1:03 1:03,,,6,2006
32,,219.0,22.0,+2:07,,,Ullrich Jan,36,T-Mobile Team,",, 1:03",,,6,2006
26,,61.0,23.0,+2:13,,,Bellotti Francesco,37,Cr\xe9dit Agricole,",, 1:03",,,6,2006
28,,116.0,,+ - 27:37:07,,,Szmyd Sylwester,38,Lampre-Fondital,",, 1:03",,,6,2006
28,,126.0,,+ - 27:37:07,,,Ramirez Javier,39,,",, 1:03",,,6,2006
32,,65.0,,+ - 27:37:07,,,Halgand Patrice,40,Cr\xe9dit Agricole,1:19 1:19,,,6,2006
31,,192.0,,+ - 27:37:07,,,Sastre Carlos,41,CSC ProTeam,",, 1:19",,,6,2006
23,,148.0,,+ - 27:37:07,,,Tschopp Johann,42,Phonak Hearing Systems,",, 1:19",,,6,2006
34,,196.0,10.0,+1:09,,,Voigt Jens,43,CSC ProTeam,",, 1:19",,,6,2006
24,,162.0,,+ - 27:37:07,,,Eltink Theo,44,Rabobank ProTeam,1:33 1:33,,,6,2006
34,,177.0,,+ - 27:37:07,,,Piepoli Leonardo,45,Saunier Duval - Prodir,1:58 1:58,,,6,2006
30,,179.0,,+ - 27:37:07,,,Trentin Guido,46,Saunier Duval - Prodir,2:03 2:03,,,6,2006
28,,117.0,,+ - 27:37:07,,,Tiralongo Paolo,47,Lampre-Fondital,2:04 2:04,,,6,2006
31,,112.0,,+ - 27:37:07,,,Bruseghin Marzio,48,Lampre-Fondital,2:50 2:50,,,6,2006
29,,118.0,,+ - 27:37:07,,,Valjavec Tadej,49,Lampre-Fondital,2:54 2:54,,,6,2006
33,,12.0,,+ - 27:37:07,,,Chaurreau I\xf1igo,50,AG2R Pr\xe9voyance,5:05 5:05,,,6,2006
22,,124.0,,+ - 27:37:07,,,Navarro Daniel,51,,",, 5:05",,,6,2006
25,,87.0,,+ - 27:37:07,,,Lopez David,52,Euskaltel - Euskadi,",, 5:05",,,6,2006
31,,62.0,,+ - 27:37:07,,,Botcharov Alexandre,53,Cr\xe9dit Agricole,5:24 5:24,,,6,2006
28,,154.0,,+ - 27:37:07,,,Engels Addy,54,Quickstep - Innergetic,5:26 5:26,,,6,2006
21,,48.0,,+ - 27:37:07,,,Rubiano Miguel Angel,55,Ceramica Panaria - Navigare,",, 5:26",,,6,2006
30,,166.0,,+ - 27:37:07,,,Niermann Grischa,56,Rabobank ProTeam,",, 5:26",,,6,2006
26,,77.0,,+ - 27:37:07,,,Van Huffel Wim,57,Davitamon - Lotto,5:39 5:39,,,6,2006
30,,193.0,,+ - 27:37:07,,,S\xf8rensen Nicki,58,CSC ProTeam,",, 5:39",,,6,2006
32,,36.0,,+ - 27:37:07,,,Horrach Joan,59,Caisse d'Epargne - Illes Balears,5:51 5:51,,,6,2006
36,,199.0,,+ - 27:37:07,,,Cuesta \xcd\xf1igo,60,CSC ProTeam,6:01 6:01,,,6,2006
30,,129.0,,+ - 27:37:07,,,Yakovlev Serguei,61,,6:06 6:06,,,6,2006
26,,49.0,,+ - 27:37:07,,,Laverde Luis Felipe,62,Ceramica Panaria - Navigare,7:04 7:04,,,6,2006
26,,85.0,,+ - 27:37:07,,,Irizar Markel,63,Euskaltel - Euskadi,9:01 9:01,,,6,2006
19,,,,+ - 27:37:07,,,Sarmiento Jose Cayetano,64,,",, 9:01",,,6,2006
31,,93.0,,+ - 27:37:07,,,Da Cruz Carlos,65,Fran\xe7aise des Jeux,",, 9:01",,,6,2006
26,,213.0,,+ - 27:37:07,,,Kessler Matthias,66,T-Mobile Team,",, 9:01",,,6,2006
27,,173.0,,+ - 27:37:07,,,Lobato Ruben,67,Saunier Duval - Prodir,9:53 9:53,,,6,2006
24,,109.0,,+ - 27:37:07,,,Schumacher Stefan,68,Gerolsteiner,11:41 11:41,,,6,2006
27,,58.0,,+ - 27:37:07,,,Scheirlinckx Staf,69,Cofidis,11:42 11:42,,,6,2006
30,,215.0,,+ - 27:37:07,,,Ludewig Jorg,70,T-Mobile Team,",, 11:42",,,6,2006
32,,216.0,,+ - 27:37:07,,,Pollack Olaf,71,T-Mobile Team,",, 11:42",,,6,2006
25,,204.0,,+ - 27:37:07,,,Knees Christian,72,Milram,11:49 11:49,,,6,2006
24,,32.0,,+ - 27:37:07,,,Efimkin Vladimir,73,Caisse d'Epargne - Illes Balears,13:19 13:19,,,6,2006
32,,152.0,,+ - 27:37:07,,,Bettini Paolo,74,Quickstep - Innergetic,13:47 13:47,,,6,2006
23,,55.0,,+ - 27:37:07,,,Monfort Maxime,75,Cofidis,",, 13:47",,,6,2006
25,,209.0,,+ - 27:37:07,,,Vanotti Alessandro,76,Milram,",, 13:47",,,6,2006
26,,203.0,,+ - 27:37:07,,,Ghisalberti Sergio,77,Milram,",, 13:47",,,6,2006
23,,24.0,,+ - 27:37:07,,,Bonnaire Olivier,78,Bouygues Telecom,",, 13:47",,,6,2006
27,,104.0,,+ - 27:37:07,,,Moletta Andrea,79,Gerolsteiner,",, 13:47",,,6,2006
25,,99.0,,+ - 27:37:07,,,Veikkanen Jussi,80,Fran\xe7aise des Jeux,",, 13:47",,,6,2006
31,,168.0,,+ - 27:37:07,,,Rasmussen Michael,81,Rabobank ProTeam,",, 13:47",,,6,2006
23,,63.0,,+ - 27:37:07,,,Bonnet William,82,Cr\xe9dit Agricole,",, 13:47",,,6,2006
26,,64.0,,+ - 27:37:07,,,Edaleine Christophe,83,Cr\xe9dit Agricole,",, 13:47",,,6,2006
25,,14.0,,+ - 27:37:07,,,Dupont Hubert,84,AG2R Pr\xe9voyance,",, 13:47",,,6,2006
28,,13.0,,+ - 27:37:07,,,Dion Renaud,85,AG2R Pr\xe9voyance,",, 13:47",,,6,2006
26,,161.0,,+ - 27:37:07,,,Ardila Mauricio Alberto,86,Rabobank ProTeam,",, 13:47",,,6,2006
25,,165.0,,+ - 27:37:07,,,Kolobnev Alexandr,87,Rabobank ProTeam,",, 13:47",,,6,2006
29,,27.0,,+ - 27:37:07,,,Labbe Arnaud,88,Bouygues Telecom,",, 13:47",,,6,2006
29,,67.0,,+ - 27:37:07,,,Poilvet Benoit,89,Cr\xe9dit Agricole,",, 13:47",,,6,2006
31,,157.0,,+ - 27:37:07,,,Scarselli Leonardo,90,Quickstep - Innergetic,",, 13:47",,,6,2006
31,,38.0,,+ - 27:37:07,,,Pradera Mikel,91,Caisse d'Epargne - Illes Balears,",, 13:47",,,6,2006
31,,46.0,,+ - 27:37:07,,,Matveyev Sergiy,92,Ceramica Panaria - Navigare,",, 13:47",,,6,2006
31,,44.0,,+ - 27:37:07,,,Baliani Fortunato,93,Ceramica Panaria - Navigare,",, 13:47",,,6,2006
40,,4.0,,+ - 27:37:07,,,Ekimov Viatcheslav,94,Discovery Channel,",, 13:47",,,6,2006
35,,7.0,,+ - 27:37:07,,,Padrnos Pavel,95,Discovery Channel,",, 13:47",,,6,2006
24,,144.0,,+ - 27:37:07,,,Mccarty Jonathan Patrick,96,Phonak Hearing Systems,",, 13:47",,,6,2006
28,,149.0,,+ - 27:37:07,,,Zampieri Steve,97,Phonak Hearing Systems,",, 13:47",,,6,2006
30,,57.0,,+ - 27:37:07,,,Parra Ivan Ramiro,98,Cofidis,",, 13:47",,,6,2006
30,,178.0,,+ - 27:37:07,,,Pinotti Marco,99,Saunier Duval - Prodir,",, 13:47",,,6,2006
29,,158.0,,+ - 27:37:07,,,van de Walle Jurgen,100,Quickstep - Innergetic,",, 13:47",,,6,2006
27,,114.0,,+ - 27:37:07,,,Petrov Evgeni,101,Lampre-Fondital,",, 13:47",,,6,2006
36,,151.0,,+ - 27:37:07,,,Baguet Serge,102,Quickstep - Innergetic,",, 13:47",,,6,2006
29,,198.0,,+ - 27:37:07,,,Gustov Volodymyr,103,CSC ProTeam,",, 13:47",,,6,2006
26,,147.0,,+ - 27:37:07,,,Rast Gregory,104,Phonak Hearing Systems,",, 13:47",,,6,2006
23,,174.0,,+ - 27:37:07,,,Mazur Piotr,105,Saunier Duval - Prodir,",, 13:47",,,6,2006
28,,69.0,,+ - 27:37:07,,,Vogondy Nicolas,106,Cr\xe9dit Agricole,",, 13:47",,,6,2006
24,,68.0,,+ - 27:37:07,,,Talabardon Yannick,107,Cr\xe9dit Agricole,",, 13:47",,,6,2006
29,,84.0,,+ - 27:37:07,,,Flores Iker,108,Euskaltel - Euskadi,",, 13:47",,,6,2006
22,,33.0,,+ - 27:37:07,,,Erviti Imanol,109,Caisse d'Epargne - Illes Balears,",, 13:47",,,6,2006
30,,28.0,,+ - 27:37:07,,,le Boulanger Yoann,110,Bouygues Telecom,",, 13:47",,,6,2006
25,,189.0,,+ - 27:37:07,,,Anza Santo,111,Selle Italia - Serramenti Diquigiovanni,",, 13:47",,,6,2006
25,,172.0,,+ - 27:37:07,,,Gomez Gomez Angel,112,Saunier Duval - Prodir,",, 13:47",,,6,2006
31,,138.0,,+ - 27:37:07,,,Spezialetti Alessandro,113,Liquigas,21:09 21:09,,,6,2006
27,,188.0,,+ - 27:37:07,,,Loddo Alberto,114,Selle Italia - Serramenti Diquigiovanni,",, 21:09",,,6,2006
27,,16.0,,+ - 27:37:07,,,Krivtsov Yuriy,115,AG2R Pr\xe9voyance,",, 21:09",,,6,2006
28,,202.0,,+ - 27:37:07,,,Cortinovis Alessandro,116,Milram,",, 21:09",,,6,2006
26,,74.0,,+ - 27:37:07,,,Kuyckx Jan,117,Davitamon - Lotto,",, 21:09",,,6,2006
25,,97.0,,+ - 27:37:07,,,Larsson Gustav,118,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
23,,96.0,,+ - 27:37:07,,,Gilbert Philippe,119,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
27,,141.0,,+ - 27:37:07,,,Elmiger Martin,120,Phonak Hearing Systems,",, 21:09",,,6,2006
33,,121.0,,+ - 27:37:07,,,Baranowski Dariusz,121,,",, 21:09",,,6,2006
33,,115.0,,+ - 27:37:07,,,Stangelj Gorazd,122,Lampre-Fondital,",, 21:09",,,6,2006
20,,94.0,,+ - 27:37:07,,,Delage Micka\xebl,123,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
23,,23.0,,+ - 27:37:07,,,Clement Stef,124,Bouygues Telecom,",, 21:09",,,6,2006
32,,105.0,,+ - 27:37:07,,,Ordowski Volker,125,Gerolsteiner,",, 21:09",,,6,2006
26,,102.0,,+ - 27:37:07,,,Hiekmann Torsten,126,Gerolsteiner,",, 21:09",,,6,2006
33,,194.0,,+ - 27:37:07,,,Blaudzun Michael,127,CSC ProTeam,",, 21:09",,,6,2006
34,,195.0,,+ - 27:37:07,,,Julich Bobby,128,CSC ProTeam,",, 21:09",,,6,2006
23,,123.0,,+ - 27:37:07,,,de Kort Koen,129,,",, 21:09",,,6,2006
34,,142.0,,+ - 27:37:07,,,Guidi Fabrizio,130,Phonak Hearing Systems,",, 21:09",,,6,2006
32,,135.0,,+ - 27:37:07,,,Miholjevic Vladimir,131,Liquigas,",, 21:09",,,6,2006
31,,208.0,,+ - 27:37:07,,,Sacchi Fabio,132,Milram,",, 21:09",,,6,2006
37,,184.0,,+ - 27:37:07,,,Barbero Sergio,133,Selle Italia - Serramenti Diquigiovanni,",, 21:09",,,6,2006
21,,95.0,,+ - 27:37:07,,,Gerard Arnaud,134,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
35,,186.0,,+ - 27:37:07,,,Missaglia Gabriele,135,Selle Italia - Serramenti Diquigiovanni,",, 21:09",,,6,2006
30,,5.0,,+ - 27:37:07,,,Joachim Benoit,136,Discovery Channel,",, 21:09",,,6,2006
29,,187.0,,+ - 27:37:07,,,Illiano Raffaele,137,Selle Italia - Serramenti Diquigiovanni,",, 21:09",,,6,2006
24,,66.0,,+ - 27:37:07,,,Pauriol R\xe9mi,138,Cr\xe9dit Agricole,",, 21:09",,,6,2006
31,,133.0,,+ - 27:37:07,,,Cioni Dario,139,Liquigas,",, 21:09",,,6,2006
36,,197.0,,+ - 27:37:07,,,Lombardi Giovanni,140,CSC ProTeam,",, 21:09",,,6,2006
35,,113.0,,+ - 27:37:07,,,Fornaciari Paolo,141,Lampre-Fondital,",, 21:09",,,6,2006
30,,156.0,,+ - 27:37:07,,,Garrido Jos\xe9 Antonio,142,Quickstep - Innergetic,",, 21:09",,,6,2006
26,,11.0,,+ - 27:37:07,,,Calzati Sylvain,143,AG2R Pr\xe9voyance,",, 21:09",,,6,2006
28,,139.0,,+ - 27:37:07,,,Wegelius Charles,144,Liquigas,",, 21:09",,,6,2006
22,,98.0,,+ - 27:37:07,,,Monnerais Cyrille,145,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
33,,79.0,,+ - 27:37:07,,,Roesems Bert,146,Davitamon - Lotto,",, 21:09",,,6,2006
23,,17.0,,+ - 27:37:07,,,Naibo Carl,147,AG2R Pr\xe9voyance,",, 21:09",,,6,2006
25,,88.0,,+ - 27:37:07,,,Luengo Anton,148,Euskaltel - Euskadi,",, 21:09",,,6,2006
28,,132.0,,+ - 27:37:07,,,Calcagni Patrick,149,Liquigas,",, 21:09",,,6,2006
37,,169.0,,+ - 27:37:07,,,Wauters Marc,150,Rabobank ProTeam,",, 21:09",,,6,2006
27,,39.0,,+ - 27:37:07,,,Perez Francisco,151,Caisse d'Epargne - Illes Balears,",, 21:09",,,6,2006
24,,43.0,,+ - 27:37:07,,,Aldape Moises,152,Ceramica Panaria - Navigare,",, 21:09",,,6,2006
22,,167.0,,+ - 27:37:07,,,de Maar Marc,153,Rabobank ProTeam,",, 21:09",,,6,2006
28,,164.0,,+ - 27:37:07,,,Hayman Mathew,154,Rabobank ProTeam,",, 21:09",,,6,2006
25,,18.0,,+ - 27:37:07,,,Scanlon Mark,155,AG2R Pr\xe9voyance,",, 21:09",,,6,2006
33,,134.0,,+ - 27:37:07,,,Andriotto Dario,156,Liquigas,",, 21:09",,,6,2006
32,,6.0,,+ - 27:37:07,,,McCartney Jason,157,Discovery Channel,",, 21:09",,,6,2006
37,,153.0,,+ - 27:37:07,,,Bramati Davide,158,Quickstep - Innergetic,",, 21:09",,,6,2006
32,,78.0,,+ - 27:37:07,,,Vogels Henk,159,Davitamon - Lotto,",, 21:09",,,6,2006
27,,82.0,,+ - 27:37:07,,,Aranaga Andoni,160,Euskaltel - Euskadi,",, 21:09",,,6,2006
22,,218.0,,+ - 27:37:07,,,Rabon Frantisek,161,T-Mobile Team,",, 21:09",,,6,2006
22,,107.0,,+ - 27:37:07,,,Russ Matthias,162,Gerolsteiner,",, 21:09",,,6,2006
27,,211.0,,+ - 27:37:07,,,Davis Scott,163,T-Mobile Team,",, 21:09",,,6,2006
32,,9.0,,+ - 27:37:07,,,White Matthew,164,Discovery Channel,",, 21:09",,,6,2006
28,,108.0,,+ - 27:37:07,,,Scholz Ronny,165,Gerolsteiner,",, 21:09",,,6,2006
34,,72.0,,+ - 27:37:07,,,Gates Nick,166,Davitamon - Lotto,",, 21:09",,,6,2006
28,,47.0,,+ - 27:37:07,,,Perez Cuapio Julio Alberto,167,Ceramica Panaria - Navigare,",, 21:09",,,6,2006
28,,176.0,,+ - 27:37:07,,,Olson Aaron,168,Saunier Duval - Prodir,",, 21:09",,,6,2006
24,,26.0,,+ - 27:37:07,,,Gene Yohann,169,Bouygues Telecom,",, 21:09",,,6,2006
22,,21.0,,+ - 27:37:07,,,Bernaudeau Giovanni,170,Bouygues Telecom,",, 21:09",,,6,2006
24,,89.0,,+ - 27:37:07,,,Mayoz Echeverria Iban,171,Euskaltel - Euskadi,",, 21:09",,,6,2006
29,,34.0,,+ - 27:37:07,,,Fertonani Marco,172,Caisse d'Epargne - Illes Balears,",, 21:09",,,6,2006
24,,205.0,,+ - 27:37:07,,,Lorenzetto Mirco,173,Milram,",, 21:09",,,6,2006
24,,207.0,,+ - 27:37:07,,,Rigotto Elia,174,Milram,",, 21:09",,,6,2006
27,,25.0,,+ - 27:37:07,,,Flickinger Andy,175,Bouygues Telecom,",, 21:09",,,6,2006
24,,81.0,,+ - 27:37:07,,,Albizuri Benat,176,Euskaltel - Euskadi,",, 21:09",,,6,2006
23,,103.0,,+ - 27:37:07,,,Krauss Sven,177,Gerolsteiner,",, 21:09",,,6,2006
28,,101.0,,+ - 27:37:07,,,F\xf6rster Robert,178,Gerolsteiner,",, 21:09",,,6,2006
23,,76.0,,+ - 27:37:07,,,Van Hecke Preben,179,Davitamon - Lotto,",, 21:09",,,6,2006
33,,75.0,,+ - 27:37:07,,,McEwen Robbie,180,Davitamon - Lotto,",, 21:09",,,6,2006
24,,31.0,,+ - 27:37:07,,,Carrasco Gamiz Jos\xe9 Luis,181,Caisse d'Epargne - Illes Balears,",, 21:09",,,6,2006
27,,182.0,,+ - 27:37:07,,,Serpa Jose Rodolfo,182,Selle Italia - Serramenti Diquigiovanni,",, 21:09",,,6,2006
24,,54.0,,+ - 27:37:07,,,Moinard Ama\xebl,183,Cofidis,",, 21:09",,,6,2006
30,,91.0,,+ - 27:37:07,,,McGee Bradley,184,Fran\xe7aise des Jeux,",, 21:09",,,6,2006
30,,206.0,,+ - 27:37:07,,,Ongarato Alberto,185,Milram,",, 21:09",,,6,2006
24,,19.0,,+ - 27:37:07,,,Vaitkus Tomas,186,AG2R Pr\xe9voyance,24:52 24:52,,,6,2006
23,,45.0,,+ - 27:37:07,,,Richeze Ariel Maximiliano,187,Ceramica Panaria - Navigare,30:10 30:10,,,6,2006
34,,185.0,,+ - 27:37:07,,,Bertolini Alessandro,DNF,Selle Italia - Serramenti Diquigiovanni,",, 30:10",,,6,2006
27,,163.0,,+ - 27:37:07,,,Brown Graeme,DNF,Rabobank ProTeam,",, 30:10",,,6,2006
32,,53.0,,+ - 27:37:07,,,Marichal Thierry,DNF,Cofidis,",, 30:10",,,6,2006
32,,214.0,,+ - 27:37:07,,,Korff Andre,DNF,T-Mobile Team,",, 30:10",,,6,2006
33,,56.0,,+ - 27:37:07,,,Moreni Cristian,DNF,Cofidis,",, 30:10",,,6,2006
24,,83.0,,+ - 27:37:07,,,Fern\xe1ndez Koldo,DNF,Euskaltel - Euskadi,",, 30:10",,,6,2006
23,,22.0,,+ - 27:37:07,,,Chavanel S\xe9bastien,DNF,Bouygues Telecom,",, 30:10",,,6,2006
28,,191.0,1.0,+0:00,80.0,,Basso Ivan,1,CSC ProTeam,4:04:19 4:04:19,,,7,2006
24,,111.0,3.0,+1:48,50.0,,Cunego Damiano,2,Lampre-Fondital,0:30 0:30,,,7,2006
31,,143.0,2.0,+1:34,35.0,,Gutierrez Jose Enrique,3,Phonak Hearing Systems,",, 0:30",,,7,2006
25,,122.0,8.0,+3:23,25.0,,Caruso Giampaolo,4,,0:45 0:45,,,7,2006
32,,42.0,12.0,+3:50,18.0,,Mazzanti Luca,5,Ceramica Panaria - Navigare,1:09 1:09,,,7,2006
34,,177.0,,+ - 31:41:17,15.0,,Piepoli Leonardo,6,Saunier Duval - Prodir,1:15 1:15,,,7,2006
34,,171.0,7.0,+3:20,12.0,,Simoni Gilberto,7,Saunier Duval - Prodir,",, 1:15",,,7,2006
30,,131.0,6.0,+2:48,10.0,,Di Luca Danilo,8,Liquigas,1:32 1:32,,,7,2006
24,,181.0,20.0,+5:32,8.0,,Rujano Jos\xe9 Humberto,9,Selle Italia - Serramenti Diquigiovanni,1:50 1:50,,,7,2006
28,,47.0,,+ - 31:41:17,6.0,,Perez Cuapio Julio Alberto,10,Ceramica Panaria - Navigare,1:52 1:52,,,7,2006
32,,65.0,19.0,+5:10,5.0,,Halgand Patrice,11,Cr\xe9dit Agricole,2:09 2:09,,,7,2006
36,,86.0,17.0,+4:57,4.0,,Laiseka jaio Roberto,12,Euskaltel - Euskadi,",, 2:09",,,7,2006
37,,136.0,11.0,+3:45,3.0,,Noe Andrea,13,Liquigas,",, 2:09",,,7,2006
28,,116.0,18.0,+5:03,2.0,,Szmyd Sylwester,14,Lampre-Fondital,2:14 2:14,,,7,2006
33,,1.0,4.0,+2:35,1.0,,Savoldelli Paolo,15,Discovery Channel,2:20 2:20,,,7,2006
25,,41.0,22.0,+5:34,,,Sella Emanuele,16,Ceramica Panaria - Navigare,",, 2:20",,,7,2006
26,,203.0,,+ - 31:41:17,,,Ghisalberti Sergio,17,Milram,",, 2:20",,,7,2006
28,,2.0,9.0,+3:31,,,Danielson Thomas,18,Discovery Channel,2:25 2:25,,,7,2006
35,,212.0,5.0,+2:43,,,Honchar Serhiy,19,T-Mobile Team,2:34 2:34,,,7,2006
26,,61.0,16.0,+4:56,,,Bellotti Francesco,20,Cr\xe9dit Agricole,",, 2:34",,,7,2006
31,,146.0,13.0,+4:21,,,Pe\xf1a Victor Hugo,21,Phonak Hearing Systems,",, 2:34",,,7,2006
26,,127.0,15.0,+4:47,,,Scarponi Michele,22,,",, 2:34",,,7,2006
33,,8.0,10.0,+3:39,,,Rubiera Jos\xe9 Luis,23,Discovery Channel,",, 2:34",,,7,2006
35,,183.0,23.0,+5:45,,,Belli Wladimir,24,Selle Italia - Serramenti Diquigiovanni,2:47 2:47,,,7,2006
25,,87.0,,+ - 31:41:17,,,Lopez David,25,Euskaltel - Euskadi,2:57 2:57,,,7,2006
30,,119.0,14.0,+4:38,,,Javier Vila Francisco,26,Lampre-Fondital,",, 2:57",,,7,2006
28,,117.0,,+ - 31:41:17,,,Tiralongo Paolo,27,Lampre-Fondital,3:38 3:38,,,7,2006
24,,32.0,,+ - 31:41:17,,,Efimkin Vladimir,28,Caisse d'Epargne - Illes Balears,",, 3:38",,,7,2006
27,,35.0,21.0,+5:32,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,29,Caisse d'Epargne - Illes Balears,3:46 3:46,,,7,2006
28,,137.0,24.0,+5:48,,,Pellizotti Franco,30,Liquigas,4:09 4:09,,,7,2006
23,,148.0,,+ - 31:41:17,,,Tschopp Johann,31,Phonak Hearing Systems,",, 4:09",,,7,2006
30,,155.0,25.0,+5:53,,,Garate Juan Manuel,32,Quickstep - Innergetic,",, 4:09",,,7,2006
27,,92.0,27.0,+7:03,,,Casar Sandy,33,Fran\xe7aise des Jeux,",, 4:09",,,7,2006
29,,29.0,,+ - 31:41:17,,,Lefevre Laurent,34,Bouygues Telecom,",, 4:09",,,7,2006
34,,3.0,26.0,+6:50,,,Beltran Manuel,35,Discovery Channel,",, 4:09",,,7,2006
31,,192.0,,+ - 31:41:17,,,Sastre Carlos,36,CSC ProTeam,",, 4:09",,,7,2006
33,,12.0,,+ - 31:41:17,,,Chaurreau I\xf1igo,37,AG2R Pr\xe9voyance,4:21 4:21,,,7,2006
26,,77.0,,+ - 31:41:17,,,Van Huffel Wim,38,Davitamon - Lotto,4:56 4:56,,,7,2006
30,,57.0,,+ - 31:41:17,,,Parra Ivan Ramiro,39,Cofidis,",, 4:56",,,7,2006
26,,52.0,28.0,+7:35,,,Duque Leonardo,40,Cofidis,",, 4:56",,,7,2006
27,,15.0,29.0,+7:45,,,Gadret John,41,AG2R Pr\xe9voyance,",, 4:56",,,7,2006
30,,73.0,,+ - 31:41:17,,,Jufre Josep,42,Davitamon - Lotto,5:32 5:32,,,7,2006
31,,62.0,,+ - 31:41:17,,,Botcharov Alexandre,43,Cr\xe9dit Agricole,",, 5:32",,,7,2006
31,,112.0,,+ - 31:41:17,,,Bruseghin Marzio,44,Lampre-Fondital,",, 5:32",,,7,2006
27,,114.0,,+ - 31:41:17,,,Petrov Evgeni,45,Lampre-Fondital,5:35 5:35,,,7,2006
23,,23.0,,+ - 31:41:17,,,Clement Stef,46,Bouygues Telecom,5:51 5:51,,,7,2006
32,,36.0,,+ - 31:41:17,,,Horrach Joan,47,Caisse d'Epargne - Illes Balears,6:27 6:27,,,7,2006
32,,152.0,,+ - 31:41:17,,,Bettini Paolo,48,Quickstep - Innergetic,6:44 6:44,,,7,2006
