Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,stage,year,▼▲
25.0,115.0,59,+ 57:14:49,,61,Gomez Jose Javier,59,Kelme - Costa Blanca,52:20:59 52:20:59,+12:37,12,1999,▲2
26.0,101.0,60,+ 57:15:45,,62,Serpellini Marco,60,Lampre - Daikin - Colnago,52:21:55 52:21:55,+13:21,12,1999,▲2
31.0,63.0,61,+ 57:18:05,,63,Cattai Stefano,61,Polti,52:24:15 52:24:15,+12:51,12,1999,▲2
24.0,87.0,62,+ 57:18:34,,64,Verbrugghe Rik,62,Lotto - Mobistar,52:24:44 52:24:44,+12:37,12,1999,▲2
30.0,145.0,63,+ 57:19:26,,65,Jeker Fabian,63,Festina - Lotus,52:25:36 52:25:36,+13:21,12,1999,▲2
31.0,6.0,64,+ 57:19:50,,79,Lelli Massimiliano,64,Cofidis,52:26:00 52:26:00,+1:18,12,1999,▲15
27.0,118.0,65,+ 57:21:24,,60,Pascual Rodríguez Javier,65,Kelme - Costa Blanca,52:27:34 52:27:34,+21:09,12,1999,▼5
29.0,65.0,66,+ 57:22:08,,67,Goubert Stéphane,66,Polti,52:28:18 52:28:18,+12:58,12,1999,▲1
29.0,168.0,67,+ 57:25:09,,70,Peña Miguel Ángel,67,Banesto,52:31:19 52:31:19,+14:06,12,1999,▲3
26.0,185.0,68,+ 57:25:13,,69,Hincapie George,68,US Postal Service,52:31:23 52:31:23,+14:54,12,1999,▲1
27.0,95.0,69,+ 57:26:59,,90,Gougot Fabrice,69,Casino - AG2R,52:33:09 52:33:09,+3:53,12,1999,▲21
27.0,179.0,70,+ 57:27:20,,91,Mondini Gianpaolo,70,Cantina Tollo - Alexia Alluminio,52:33:30 52:33:30,+3:51,12,1999,▲21
22.0,26.0,71,+ 57:27:28,,75,Jaksche Jörg,71,Team Telekom,52:33:38 52:33:38,+12:58,12,1999,▲4
26.0,164.0,72,+ 57:27:51,,73,Garcia José Vicente,72,Banesto,52:34:01 52:34:01,+15:16,12,1999,▲1
27.0,196.0,73,+ 57:28:14,,77,Lebreton Lylian,73,BigMat - Auber 93,52:34:24 52:34:24,+12:37,12,1999,▲4
28.0,137.0,74,+ 57:29:06,,66,Vasseur Cédric,74,Credit agricole,52:35:16 52:35:16,+21:09,12,1999,▼8
29.0,17.0,75,+ 57:31:20,,68,Forconi Riccardo,75,Mercatone Uno - Bianchi,52:37:30 52:37:30,+21:09,12,1999,▼7
32.0,182.0,76,+ 57:31:28,,78,Andreu Frankie,76,US Postal Service,52:37:38 52:37:38,+14:54,12,1999,▲2
28.0,16.0,77,+ 57:32:43,,71,Fincato Marco,77,Mercatone Uno - Bianchi,52:38:53 52:38:53,+21:09,12,1999,▼6
28.0,29.0,78,+ 57:33:02,,72,Wesemann Steffen,78,Team Telekom,52:39:12 52:39:12,+21:09,12,1999,▼6
31.0,142.0,79,+ 57:33:03,,83,Brochard Laurent,79,Festina - Lotus,52:39:13 52:39:13,+12:37,12,1999,▲4
25.0,45.0,80,+ 57:33:04,,115,Lotz Marc,80,Rabobank ProTeam,52:39:14 52:39:14,+1:32,12,1999,▲35
31.0,128.0,81,+ 57:33:08,,80,Indurain Prudencio,81,Vitalicio Seguros - Grupo Generali,52:39:18 52:39:18,+13:21,12,1999,▼1
26.0,58.0,82,+ 57:33:44,,82,Rebollo José Luis,82,O.N.C.E. - Deutsche Bank,52:39:54 52:39:54,+13:43,12,1999,-
29.0,21.0,83,+ 57:33:49,,84,Zabel Erik,83,Team Telekom,52:39:59 52:39:59,+12:35,12,1999,▲1
28.0,167.0,84,+ 57:35:01,,86,Odriozola Jon,84,Banesto,52:41:11 52:41:11,+13:21,12,1999,▲2
31.0,94.0,85,+ 57:35:27,,85,Chanteur Pascal,85,Casino - AG2R,52:41:37 52:41:37,+14:06,12,1999,-
30.0,43.0,86,+ 57:35:33,,74,den Bakker Maarten,86,Rabobank ProTeam,52:41:43 52:41:43,+21:09,12,1999,▼12
30.0,44.0,87,+ 57:35:42,,76,Jonker Patrick,87,Rabobank ProTeam,52:41:52 52:41:52,+21:09,12,1999,▼11
29.0,3.0,88,+ 57:38:11,,121,Desbiens Laurent,88,Cofidis,52:44:21 52:44:21,+5:31,12,1999,▲33
30.0,97.0,89,+ 57:39:59,,96,Maignan Gilles,89,Casino - AG2R,52:46:09 52:46:09,+14:06,12,1999,▲7
30.0,195.0,90,+ 57:40:42,,134,Gouvenou Thierry,90,BigMat - Auber 93,52:46:52 52:46:52,+4:07,12,1999,▲44
27.0,198.0,91,+ 57:40:59,,101,Sivakov Alexei,91,BigMat - Auber 93,52:47:09 52:47:09,+12:37,12,1999,▲10
25.0,166.0,92,+ 57:41:26,,100,Navas David,92,Banesto,52:47:36 52:47:36,+13:43,12,1999,▲8
25.0,136.0,93,+ 57:41:56,,87,O'Grady Stuart,93,Credit agricole,52:48:06 52:48:06,+19:45,12,1999,▼6
30.0,4.0,94,+ 57:42:00,,107,Farazijn Peter,94,Cofidis,52:48:10 52:48:10,+12:49,12,1999,▲13
32.0,123.0,95,+ 57:42:30,,104,Buenahora Hernan,95,Vitalicio Seguros - Grupo Generali,52:48:40 52:48:40,+13:21,12,1999,▲9
25.0,68.0,96,+ 57:42:31,,105,Sacchi Fabio,96,Polti,52:48:41 52:48:41,+13:21,12,1999,▲9
24.0,116.0,97,+ 57:42:40,,111,Otxoa Javier,97,Kelme - Costa Blanca,52:48:50 52:48:50,+13:05,12,1999,▲14
30.0,156.0,98,+ 57:43:21,,88,Mengin Christophe,98,La Française des Jeux,52:49:31 52:49:31,+21:09,12,1999,▼10
31.0,32.0,99,+ 57:43:56,,109,Bramati Davide,99,Mapei - Quickstep,52:50:06 52:50:06,+14:35,12,1999,▲10
23.0,146.0,100,+ 57:44:05,,89,Lefèvre Laurent,100,Festina - Lotus,52:50:15 52:50:15,+21:09,12,1999,▼11
28.0,105.0,101,+ 57:44:06,,114,Piccoli Mariano,101,Lampre - Daikin - Colnago,52:50:16 52:50:16,+13:02,12,1999,▲13
34.0,67.0,102,+ 57:44:41,,81,Pellicioli Oscar,102,Polti,52:50:51 52:50:51,+24:53,12,1999,▼21
29.0,119.0,103,+ 57:45:01,,116,Vidal José Angel,103,Kelme - Costa Blanca,52:51:11 52:51:11,+13:21,12,1999,▲13
28.0,49.0,104,+ 57:45:08,,92,Zberg Beat,104,Rabobank ProTeam,52:51:18 52:51:18,+21:09,12,1999,▼12
27.0,154.0,105,+ 57:45:10,,112,Guesdon Frédéric,105,La Française des Jeux,52:51:20 52:51:20,+14:34,12,1999,▲7
25.0,158.0,106,+ 57:45:11,,119,Morin Anthony,106,La Française des Jeux,52:51:21 52:51:21,+12:37,12,1999,▲13
34.0,78.0,107,+ 57:45:29,,113,Scirea Mario,107,Saeco - Cannondale,52:51:39 52:51:39,+14:26,12,1999,▲6
28.0,197.0,108,+ 57:45:52,,123,Rault Dominique,108,BigMat - Auber 93,52:52:02 52:52:02,+12:58,12,1999,▲15
30.0,25.0,109,+ 57:46:00,,93,Hundertmarck Kai,109,Team Telekom,52:52:10 52:52:10,+21:09,12,1999,▼16
24.0,82.0,110,+ 57:46:12,,117,De Waele Fabian,110,Lotto - Mobistar,52:52:22 52:52:22,+14:26,12,1999,▲7
27.0,39.0,111,+ 57:46:21,,94,Steels Tom,111,Mapei - Quickstep,52:52:31 52:52:31,+21:09,12,1999,▼17
27.0,122.0,112,+ 57:46:56,,118,Aggiano Elio,112,Vitalicio Seguros - Grupo Generali,52:53:06 52:53:06,+14:50,12,1999,▲6
23.0,188.0,113,+ 57:47:25,,99,Vande Velde Christian,113,US Postal Service,52:53:35 52:53:35,+19:45,12,1999,▼14
25.0,9.0,114,+ 57:48:07,,126,Rinero Christophe,114,Cofidis,52:54:17 52:54:17,+14:06,12,1999,▲12
28.0,42.0,115,+ 57:48:08,,98,Dekker Erik,115,Rabobank ProTeam,52:54:18 52:54:18,+21:09,12,1999,▼17
26.0,89.0,116,+ 57:49:49,,132,Wuyts Peter,116,Lotto - Mobistar,52:55:59 52:55:59,+13:21,12,1999,▲16
28.0,191.0,117,+ 57:50:08,,103,Auger Ludovic,117,BigMat - Auber 93,52:56:18 52:56:18,+21:09,12,1999,▼14
36.0,66.0,118,+ 57:50:28,,108,Martinello Silvio,118,Polti,52:56:38 52:56:38,+21:09,12,1999,▼10
31.0,193.0,119,+ 57:50:34,,110,Capelle Christophe,119,BigMat - Auber 93,52:56:44 52:56:44,+21:09,12,1999,▼9
23.0,106.0,120,+ 57:51:31,,138,Pinotti Marco,120,Lampre - Daikin - Colnago,52:57:41 52:57:41,+13:21,12,1999,▲18
27.0,143.0,121,+ 57:53:14,,125,Hernandez Jaime Javier,121,Festina - Lotus,52:59:24 52:59:24,+19:45,12,1999,▲4
25.0,138.0,122,+ 57:53:33,,102,Vogels Henk,122,Credit agricole,52:59:43 52:59:43,+24:53,12,1999,▼20
28.0,144.0,123,+ 57:53:51,,122,Huser Rolf,123,Festina - Lotus,53:00:01 53:00:01,+21:09,12,1999,▼1
30.0,13.0,124,+ 57:54:04,,124,Barbero Sergio,124,Mercatone Uno - Bianchi,53:00:14 53:00:14,+21:09,12,1999,-
30.0,157.0,125,+ 57:54:04,,106,Michaelsen Lars,125,La Française des Jeux,",, 53:00:14",+24:53,12,1999,▼19
27.0,64.0,126,+ 57:55:25,,127,Crepaldi Mirco,126,Polti,53:01:35 53:01:35,+21:09,12,1999,▲1
29.0,5.0,127,+ 57:56:36,,128,Lamour Claude,127,Cofidis,53:02:46 53:02:46,+21:09,12,1999,▲1
25.0,134.0,128,+ 57:57:29,,120,Hinault Sébastien,128,Credit agricole,53:03:39 53:03:39,+24:53,12,1999,▼8
26.0,92.0,129,+ 57:57:44,,133,Barthe Stéphane,129,Casino - AG2R,53:03:54 53:03:54,+21:09,12,1999,▲4
27.0,46.0,130,+ 57:57:44,,129,McEwen Robbie,130,Rabobank ProTeam,",, 53:03:54",+21:58,12,1999,▼1
33.0,187.0,131,+ 57:57:59,,135,Meinert-Nielsen Peter,131,US Postal Service,53:04:09 53:04:09,+21:09,12,1999,▲4
24.0,194.0,132,+ 57:58:06,,145,Da Cruz Carlos,132,BigMat - Auber 93,53:04:16 53:04:16,+13:21,12,1999,▲13
25.0,83.0,133,+ 57:58:21,,136,Demarbaix Sebastien,133,Lotto - Mobistar,53:04:31 53:04:31,+21:09,12,1999,▲3
27.0,62.0,134,+ 57:59:36,,139,Brasi Rossano,134,Polti,53:05:46 53:05:46,+21:09,12,1999,▲5
27.0,173.0,135,+ 57:59:43,,140,Colombo Gabriele,135,Cantina Tollo - Alexia Alluminio,53:05:53 53:05:53,+21:09,12,1999,▲5
30.0,133.0,136,+ 58:00:25,,141,Boardman Chris,136,Credit agricole,53:06:35 53:06:35,+21:09,12,1999,▲5
26.0,85.0,137,+ 58:01:57,,142,Marichal Thierry,137,Lotto - Mobistar,53:08:07 53:08:07,+21:09,12,1999,▲5
26.0,114.0,138,+ 58:03:49,,143,De Los Angeles Juan José,138,Kelme - Costa Blanca,53:09:59 53:09:59,+21:09,12,1999,▲5
24.0,175.0,139,+ 58:05:23,,144,Giunti Massimo,139,Cantina Tollo - Alexia Alluminio,53:11:33 53:11:33,+21:09,12,1999,▲5
34.0,72.0,140,+ 58:05:36,,151,Calcaterra Giuseppe,140,Saeco - Cannondale,53:11:46 53:11:46,+14:51,12,1999,▲11
25.0,135.0,141,+ 58:06:37,,146,Langella Anthony,141,Credit agricole,53:12:47 53:12:47,+21:09,12,1999,▲5
25.0,159.0,142,+ 58:07:17,,130,Nazon Damien,142,La Française des Jeux,53:13:27 53:13:27,+31:14,12,1999,▼12
26.0,79.0,143,+ 58:09:10,,156,Secchiari Francesco,143,Saeco - Cannondale,53:15:20 53:15:20,+13:43,12,1999,▲13
24.0,176.0,144,+ 58:09:24,,147,Ljungqvist Marcus,144,Cantina Tollo - Alexia Alluminio,53:15:34 53:15:34,+21:09,12,1999,▲3
30.0,36.0,145,+ 58:09:44,,148,Leysen Bart,145,Mapei - Quickstep,53:15:54 53:15:54,+21:09,12,1999,▲3
32.0,172.0,146,+ 58:09:51,,149,Baronti Alessandro,146,Cantina Tollo - Alexia Alluminio,53:16:01 53:16:01,+21:09,12,1999,▲3
26.0,19.0,147,+ 58:10:33,,157,Napolitano Massimiliano,147,Mercatone Uno - Bianchi,53:16:43 53:16:43,+12:37,12,1999,▲10
27.0,27.0,148,+ 58:12:49,,152,Schaffrath Jan,148,Team Telekom,53:18:59 53:18:59,+21:09,12,1999,▲4
25.0,177.0,149,+ 58:13:02,,153,Mazzanti Luca,149,Cantina Tollo - Alexia Alluminio,53:19:12 53:19:12,+21:09,12,1999,▲4
23.0,7.0,150,+ 58:13:29,,154,Loder Thierry,150,Cofidis,53:19:39 53:19:39,+21:09,12,1999,▲4
24.0,127.0,151,+ 58:14:01,,131,Horrillo Pedro,151,Vitalicio Seguros - Grupo Generali,53:20:11 53:20:11,+37:38,12,1999,▼20
30.0,12.0,152,+ 58:17:28,,155,Artunghi Marco,152,Mercatone Uno - Bianchi,53:23:38 53:23:38,+24:53,12,1999,▲3
28.0,183.0,153,+ 58:20:31,,150,Derame Pascal,153,US Postal Service,53:26:41 53:26:41,+31:14,12,1999,▼3
32.0,84.0,154,+ 58:36:54,,158,Durand Jacky,154,Lotto - Mobistar,53:43:04 53:43:04,+31:14,12,1999,▲4
23.0,199.0,155,+ 58:46:34,,159,Sweet Jay,155,BigMat - Auber 93,53:52:44 53:52:44,+37:09,12,1999,▲4
27.0,181.0,1*,+ 62:32:02,,1*,Armstrong Lance,1*,US Postal Service,56:39:17 56:39:17,+22:24,13,1999,-
29.0,51.0,2,+ 62:39:46,,2,Olano Abraham,2,O.N.C.E. - Deutsche Bank,56:47:01 56:47:01,+22:24,13,1999,-
31.0,161.0,3,+ 62:39:49,,3,Zülle Alex,3,Banesto,56:47:04 56:47:04,+22:24,13,1999,-
30.0,74.0,4,+ 62:40:09,,4,Dufaux Laurent,4,Saeco - Cannondale,56:47:24 56:47:24,+22:24,13,1999,-
31.0,111.0,5,+ 62:40:55,,5,Escartin Fernando,5,Kelme - Costa Blanca,56:48:10 56:48:10,+22:24,13,1999,-
28.0,155.0,6,+ 62:41:12,,6,Heulot Stephane,6,La Française des Jeux,56:48:27 56:48:27,+22:24,13,1999,-
29.0,69.0,7,+ 62:42:05,,7,Virenque Richard,7,Polti,56:49:20 56:49:20,+22:24,13,1999,-
30.0,31.0,8,+ 62:42:20,,8,Tonkov Pavel,8,Mapei - Quickstep,56:49:35 56:49:35,+22:24,13,1999,-
26.0,38.0,9,+ 62:43:00,,9,Nardello Daniele,9,Mapei - Quickstep,56:50:15 56:50:15,+22:24,13,1999,-
29.0,24.0,10,+ 62:43:09,,10,Guerini Giuseppe,10,Team Telekom,56:50:24 56:50:24,+22:32,13,1999,-
26.0,121.0,11,+ 62:43:15,,11,Casero Ángel Luis,11,Vitalicio Seguros - Grupo Generali,56:50:30 56:50:30,+22:24,13,1999,-
25.0,99.0,12,+ 62:44:34,,12,Salmon Benoît,12,Casino - AG2R,56:51:49 56:51:49,+22:24,13,1999,-
28.0,148.0,13,+ 62:44:55,,13,Moreau Christophe,13,Festina - Lotus,56:52:10 56:52:10,+22:24,13,1999,-
27.0,57.0,14,+ 62:45:34,,14,Peron Andrea,14,O.N.C.E. - Deutsche Bank,56:52:49 56:52:49,+22:24,13,1999,-
30.0,35.0,15,+ 62:46:32,,32,Lanfranchi Paolo,15,Mapei - Quickstep,56:53:47 56:53:47,+2:05,13,1999,▲17
25.0,53.0,16,+ 62:47:21,,15,Etxebarria David,16,O.N.C.E. - Deutsche Bank,56:54:36 56:54:36,+22:32,13,1999,▼1
27.0,86.0,17,+ 62:48:18,,16,van de Wouwer Kurt,17,Lotto - Mobistar,56:55:33 56:55:33,+22:24,13,1999,▼1
31.0,8.0,18,+ 62:49:29,,35,Meier Roland,18,Cofidis,56:56:44 56:56:44,+2:07,13,1999,▲17
24.0,81.0,19,+ 62:49:33,,17,Aerts Mario,19,Lotto - Mobistar,56:56:48 56:56:48,+22:24,13,1999,▼2
29.0,171.0,20,+ 62:49:59,,18,Hamburger Bo,20,Cantina Tollo - Alexia Alluminio,56:57:14 56:57:14,+22:32,13,1999,▼2
28.0,163.0,21,+ 62:50:31,,19,Beltrán Manuel,21,Banesto,56:57:46 56:57:46,+22:24,13,1999,▼2
30.0,131.0,22,+ 62:51:06,,20,Simon François,22,Credit agricole,56:58:21 56:58:21,+22:24,13,1999,▼2
28.0,184.0,23,+ 62:51:16,,22,Hamilton Tyler,23,US Postal Service,56:58:31 56:58:31,+22:24,13,1999,▼1
26.0,11.0,24,+ 62:51:19,,21,Garzelli Stefano,24,Mercatone Uno - Bianchi,56:58:34 56:58:34,+22:32,13,1999,▼3
25.0,113.0,25,+ 62:52:02,,23,Contreras Carlos Alberto,25,Kelme - Costa Blanca,56:59:17 56:59:17,+22:24,13,1999,▼2
28.0,28.0,26,+ 62:53:00,,41,Totschnig Georg,26,Team Telekom,57:00:15 57:00:15,+2:19,13,1999,▲15
25.0,91.0,27,+ 62:54:43,,24,Vinokourov Alexandre,27,Casino - AG2R,57:01:58 57:01:58,+22:32,13,1999,▼3
24.0,73.0,28,+ 62:55:22,,48,Commesso Salvatore,28,Saeco - Cannondale,57:02:37 57:02:37,-0:24,13,1999,▲20
36.0,192.0,29,+ 62:56:05,,25,Bourguignon Thierry,29,BigMat - Auber 93,57:03:20 57:03:20,+22:24,13,1999,▼4
35.0,23.0,30,+ 62:56:38,,26,Elli Alberto,30,Team Telekom,57:03:53 57:03:53,+22:32,13,1999,▼4
28.0,141.0,31,+ 62:58:04,,27,Belli Wladimir,31,Festina - Lotus,57:05:19 57:05:19,+22:32,13,1999,▼4
26.0,59.0,32,+ 62:59:50,,28,Serrano Marcos Antonio,32,O.N.C.E. - Deutsche Bank,57:07:05 57:07:05,+22:32,13,1999,▼4
29.0,112.0,33,+ 63:00:27,,29,Castelblanco José Joaquin,33,Kelme - Costa Blanca,57:07:42 57:07:42,+22:32,13,1999,▼4
34.0,33.0,34,+ 63:01:26,,30,Faresin Gianni,34,Mapei - Quickstep,57:08:41 57:08:41,+22:32,13,1999,▼4
28.0,124.0,35,+ 63:04:31,,53,Cerezo Francisco,35,Vitalicio Seguros - Grupo Generali,57:11:46 57:11:46,+2:12,13,1999,▲18
29.0,126.0,36,+ 63:05:20,,31,González de Galdeano Álvaro,36,Vitalicio Seguros - Grupo Generali,57:12:35 57:12:35,+22:32,13,1999,▼5
25.0,56.0,37,+ 63:07:50,,58,Pérez Luis,37,O.N.C.E. - Deutsche Bank,57:15:05 57:15:05,+2:12,13,1999,▲21
26.0,101.0,38,+ 63:08:10,,60,Serpellini Marco,38,Lampre - Daikin - Colnago,57:15:25 57:15:25,-0:20,13,1999,▲22
23.0,125.0,39,+ 63:09:17,,33,García Francisco Tomas,39,Vitalicio Seguros - Grupo Generali,57:16:32 57:16:32,+22:32,13,1999,▼6
29.0,76.0,40,+ 63:10:18,,34,Meier Armin,40,Saeco - Cannondale,57:17:33 57:17:33,+23:01,13,1999,▼6
23.0,165.0,41,+ 63:10:34,,36,Mancebo Francisco,41,Banesto,57:17:49 57:17:49,+22:24,13,1999,▼5
29.0,151.0,42,+ 63:11:48,,37,Robin Jean-Cyril,42,La Française des Jeux,57:19:03 57:19:03,+22:32,13,1999,▼5
26.0,186.0,43,+ 63:12:00,,38,Livingston Kevin,43,US Postal Service,57:19:15 57:19:15,+22:32,13,1999,▼5
26.0,88.0,44,+ 63:12:31,,40,Verheyen Geert,44,Lotto - Mobistar,57:19:46 57:19:46,+22:32,13,1999,▼4
23.0,2.0,45,+ 63:12:51,,39,De Wolf Steve,45,Cofidis,57:20:06 57:20:06,+23:01,13,1999,▼6
32.0,22.0,46,+ 63:13:25,,42,Bolts Udo,46,Team Telekom,57:20:40 57:20:40,+22:32,13,1999,▼4
28.0,169.0,47,+ 63:15:26,,43,Solaun Cesar,47,Banesto,57:22:41 57:22:41,+22:32,13,1999,▼4
28.0,149.0,48,+ 63:15:44,,44,Rous Didier,48,Festina - Lotus,57:22:59 57:22:59,+22:32,13,1999,▼4
25.0,55.0,49,+ 63:16:01,,45,González Santos,49,O.N.C.E. - Deutsche Bank,57:23:16 57:23:16,+22:32,13,1999,▼4
27.0,93.0,50,+ 63:16:11,,46,Bessy Frédéric,50,Casino - AG2R,57:23:26 57:23:26,+22:24,13,1999,▼4
27.0,118.0,51,+ 63:16:16,,65,Pascual Rodríguez Javier,51,Kelme - Costa Blanca,57:23:31 57:23:31,+2:07,13,1999,▲14
27.0,139.0,52,+ 63:16:33,,47,Voigt Jens,52,Credit agricole,57:23:48 57:23:48,+22:24,13,1999,▼5
27.0,41.0,53,+ 63:18:37,,49,Boogerd Michael,53,Rabobank ProTeam,57:25:52 57:25:52,+22:32,13,1999,▼4
29.0,168.0,54,+ 63:20:01,,67,Peña Miguel Ángel,54,Banesto,57:27:16 57:27:16,+2:07,13,1999,▲13
26.0,98.0,55,+ 63:21:40,,50,Oriol Christophe,55,Casino - AG2R,57:28:55 57:28:55,+23:20,13,1999,▼5
27.0,196.0,56,+ 63:23:05,,73,Lebreton Lylian,56,BigMat - Auber 93,57:30:20 57:30:20,+2:06,13,1999,▲17
32.0,147.0,57,+ 63:23:46,,51,Madouas Laurent,57,Festina - Lotus,57:31:01 57:31:01,+22:32,13,1999,▼6
34.0,103.0,58,+ 63:23:51,,52,Dierckxsens Ludo,58,Lampre - Daikin - Colnago,57:31:06 57:31:06,+22:24,13,1999,▼6
26.0,52.0,59,+ 63:25:37,,54,Diaz Rafael,59,O.N.C.E. - Deutsche Bank,57:32:52 57:32:52,+22:32,13,1999,▼5
26.0,164.0,60,+ 63:25:41,,72,Garcia José Vicente,60,Banesto,57:32:56 57:32:56,+5:05,13,1999,▲12
28.0,162.0,61,+ 63:26:32,,55,Arrieta José Luis,61,Banesto,57:33:47 57:33:47,+22:32,13,1999,▼6
28.0,34.0,62,+ 63:27:47,,57,Fernandez Gines Manuel,62,Mapei - Quickstep,57:35:02 57:35:02,+22:32,13,1999,▼5
33.0,18.0,63,+ 63:28:10,,56,Konishev Dimitri,63,Mercatone Uno - Bianchi,57:35:25 57:35:25,+23:20,13,1999,▼7
25.0,115.0,64,+ 63:30:06,,59,Gomez Jose Javier,64,Kelme - Costa Blanca,57:37:21 57:37:21,+22:32,13,1999,▼5
31.0,63.0,65,+ 63:33:22,,61,Cattai Stefano,65,Polti,57:40:37 57:40:37,+22:32,13,1999,▼4
24.0,87.0,66,+ 63:33:51,,62,Verbrugghe Rik,66,Lotto - Mobistar,57:41:06 57:41:06,+22:32,13,1999,▼4
30.0,145.0,67,+ 63:34:43,,63,Jeker Fabian,67,Festina - Lotus,57:41:58 57:41:58,+22:32,13,1999,▼4
31.0,6.0,68,+ 63:35:07,,64,Lelli Massimiliano,68,Cofidis,57:42:22 57:42:22,+22:32,13,1999,▼4
29.0,65.0,69,+ 63:37:25,,66,Goubert Stéphane,69,Polti,57:44:40 57:44:40,+22:32,13,1999,▼3
30.0,156.0,70,+ 63:38:11,,98,Mengin Christophe,70,La Française des Jeux,57:45:26 57:45:26,+2:05,13,1999,▲28
28.0,105.0,71,+ 63:38:50,,101,Piccoli Mariano,71,Lampre - Daikin - Colnago,57:46:05 57:46:05,+1:59,13,1999,▲30
26.0,185.0,72,+ 63:40:59,,68,Hincapie George,72,US Postal Service,57:48:14 57:48:14,+23:01,13,1999,▼4
27.0,95.0,73,+ 63:42:16,,69,Gougot Fabrice,73,Casino - AG2R,57:49:31 57:49:31,+22:32,13,1999,▼4
27.0,179.0,74,+ 63:42:37,,70,Mondini Gianpaolo,74,Cantina Tollo - Alexia Alluminio,57:49:52 57:49:52,+22:32,13,1999,▼4
22.0,26.0,75,+ 63:42:45,,71,Jaksche Jörg,75,Team Telekom,57:50:00 57:50:00,+22:32,13,1999,▼4
28.0,137.0,76,+ 63:44:23,,74,Vasseur Cédric,76,Credit agricole,57:51:38 57:51:38,+22:32,13,1999,▼2
30.0,4.0,77,+ 63:45:25,,94,Farazijn Peter,77,Cofidis,57:52:40 57:52:40,+10:40,13,1999,▲17
32.0,182.0,78,+ 63:46:45,,76,Andreu Frankie,78,US Postal Service,57:54:00 57:54:00,+22:32,13,1999,▼2
29.0,17.0,79,+ 63:47:25,,75,Forconi Riccardo,79,Mercatone Uno - Bianchi,57:54:40 57:54:40,+23:20,13,1999,▼4
28.0,16.0,80,+ 63:48:00,,77,Fincato Marco,80,Mercatone Uno - Bianchi,57:55:15 57:55:15,+22:32,13,1999,▼3
28.0,29.0,81,+ 63:48:11,,78,Wesemann Steffen,81,Team Telekom,57:55:26 57:55:26,+22:24,13,1999,▼3
31.0,142.0,82,+ 63:48:20,,79,Brochard Laurent,82,Festina - Lotus,57:55:35 57:55:35,+22:32,13,1999,▼3
25.0,45.0,83,+ 63:48:21,,80,Lotz Marc,83,Rabobank ProTeam,57:55:36 57:55:36,+22:32,13,1999,▼3
31.0,128.0,84,+ 63:48:25,,81,Indurain Prudencio,84,Vitalicio Seguros - Grupo Generali,57:55:40 57:55:40,+22:32,13,1999,▼3
29.0,21.0,85,+ 63:48:58,,83,Zabel Erik,85,Team Telekom,57:56:13 57:56:13,+22:24,13,1999,▼2
26.0,58.0,86,+ 63:49:01,,82,Rebollo José Luis,86,O.N.C.E. - Deutsche Bank,57:56:16 57:56:16,+22:32,13,1999,▼4
28.0,167.0,87,+ 63:50:18,,84,Odriozola Jon,87,Banesto,57:57:33 57:57:33,+22:32,13,1999,▼3
31.0,94.0,88,+ 63:50:44,,85,Chanteur Pascal,88,Casino - AG2R,57:57:59 57:57:59,+22:32,13,1999,▼3
30.0,43.0,89,+ 63:51:19,,86,den Bakker Maarten,89,Rabobank ProTeam,57:58:34 57:58:34,+23:01,13,1999,▼3
30.0,44.0,90,+ 63:51:28,,87,Jonker Patrick,90,Rabobank ProTeam,57:58:43 57:58:43,+23:01,13,1999,▼3
29.0,3.0,91,+ 63:53:28,,88,Desbiens Laurent,91,Cofidis,58:00:43 58:00:43,+22:32,13,1999,▼3
30.0,97.0,92,+ 63:55:16,,89,Maignan Gilles,92,Casino - AG2R,58:02:31 58:02:31,+22:32,13,1999,▼3
30.0,195.0,93,+ 63:55:59,,90,Gouvenou Thierry,93,BigMat - Auber 93,58:03:14 58:03:14,+22:32,13,1999,▼3
27.0,198.0,94,+ 63:56:16,,91,Sivakov Alexei,94,BigMat - Auber 93,58:03:31 58:03:31,+22:32,13,1999,▼3
25.0,166.0,95,+ 63:56:43,,92,Navas David,95,Banesto,58:03:58 58:03:58,+22:32,13,1999,▼3
25.0,136.0,96,+ 63:57:05,,93,O'Grady Stuart,96,Credit agricole,58:04:20 58:04:20,+22:24,13,1999,▼3
25.0,68.0,97,+ 63:57:40,,96,Sacchi Fabio,97,Polti,58:04:55 58:04:55,+22:24,13,1999,▼1
32.0,123.0,98,+ 63:58:16,,95,Buenahora Hernan,98,Vitalicio Seguros - Grupo Generali,58:05:31 58:05:31,+23:01,13,1999,▼3
24.0,116.0,99,+ 63:58:26,,97,Otxoa Javier,99,Kelme - Costa Blanca,58:05:41 58:05:41,+23:01,13,1999,▼2
31.0,32.0,100,+ 63:59:13,,99,Bramati Davide,100,Mapei - Quickstep,58:06:28 58:06:28,+22:32,13,1999,▼1
23.0,146.0,101,+ 64:00:10,,100,Lefèvre Laurent,101,Festina - Lotus,58:07:25 58:07:25,+23:20,13,1999,▼1
29.0,119.0,102,+ 64:00:18,,103,Vidal José Angel,102,Kelme - Costa Blanca,58:07:33 58:07:33,+22:32,13,1999,▲1
