Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,stage,year,▼▲
33.0,173.0,133,+1:30,,137,de Jongh Steven,133,Quickstep - Innergetic,",, 1:30",+0:00,,4,2007,▲4
26.0,59.0,134,+1:30,,138,Weening Pieter,134,Rabobank ProTeam,",, 1:30",+0:00,,4,2007,▲4
27.0,124.0,135,+1:30,,139,Geslin Anthony,135,Bouygues Telecom,",, 1:30",+0:00,,4,2007,▲4
37.0,188.0,136,+1:30,,140,Poitschke Enrico,136,Milram,",, 1:30",+0:00,,4,2007,▲4
23.0,134.0,137,+1:32,,141,Feillu Romain,137,Agritubel,1:32 1:32,+0:00,,4,2007,▲4
31.0,89.0,138,+1:32,,142,Vila Francisco Javier,138,Lampre-Fondital,",, 1:32",+0:00,,4,2007,▲4
28.0,17.0,139,+1:32,,143,Portal Nicolas,139,Caisse d'Epargne,",, 1:32",+0:00,,4,2007,▲4
21.0,163.0,140,+1:33,,144,Delage Mickaël,140,Française des Jeux,1:33 1:33,+0:00,,4,2007,▲4
28.0,147.0,141,+1:33,,145,Scheirlinckx Staf,141,"Cofidis, le Crédit par Téléphone",",, 1:33",+0:00,,4,2007,▲4
26.0,143.0,142,+1:34,,147,Lequatre Geoffroy,142,"Cofidis, le Crédit par Téléphone",1:34 1:34,+0:00,,4,2007,▲5
33.0,138.0,143,+1:35,,148,Salmon Benoît,143,Agritubel,1:35 1:35,+0:00,,4,2007,▲5
30.0,75.0,144,+1:36,,149,Isasi Iñaki,144,Euskaltel - Euskadi,1:36 1:36,+0:00,,4,2007,▲5
33.0,58.0,145,+1:36,,150,Rasmussen Michael,145,Rabobank ProTeam,",, 1:36",+0:00,,4,2007,▲5
25.0,74.0,146,+1:36,,151,Azanza Jorge,146,Euskaltel - Euskadi,",, 1:36",+0:00,,4,2007,▲5
28.0,66.0,147,+1:38,,153,Gadret John,147,AG2R Prévoyance,1:38 1:38,+0:00,,4,2007,▲6
32.0,69.0,148,+1:38,,154,Turpin Ludovic,148,AG2R Prévoyance,",, 1:38",+0:00,,4,2007,▲6
27.0,12.0,149,+1:38,,155,Arroyo David,149,Caisse d'Epargne,",, 1:38",+0:00,,4,2007,▲6
26.0,204.0,150,+1:39,,156,Cobo Juan José,150,Saunier Duval,1:39 1:39,+0:00,,4,2007,▲6
24.0,85.0,151,+1:39,,157,Corioni Claudio,151,Lampre-Fondital,",, 1:39",+0:00,,4,2007,▲6
25.0,211.0,152,+1:40,,158,Efimkin Alexander,152,Barloworld,1:40 1:40,+0:00,,4,2007,▲6
28.0,213.0,153,+1:40,,159,Cheula Giampaolo,153,Barloworld,",, 1:40",+0:00,,4,2007,▲6
33.0,208.0,154,+1:41,,160,Rinero Christophe,154,Saunier Duval,1:41 1:41,+0:00,,4,2007,▲6
26.0,86.0,155,+1:45,,161,Napolitano Danilo,155,Lampre-Fondital,1:45 1:45,+0:00,,4,2007,▲6
33.0,99.0,156,+1:45,,162,Wrolich Peter,156,Gerolsteiner,",, 1:45",+0:00,,4,2007,▲6
26.0,217.0,157,+1:46,,163,Longo Borghini Paolo,157,Barloworld,1:46 1:46,+0:00,,4,2007,▲6
26.0,205.0,158,+1:46,,164,de la Fuente David,158,Saunier Duval,",, 1:46",+0:00,,4,2007,▲6
24.0,218.0,159,+1:47,,165,Siutsou Kanstantsin,159,Barloworld,1:47 1:47,+0:00,,4,2007,▲6
33.0,178.0,160,+1:59,,168,Tosatto Matteo,160,Quickstep - Innergetic,1:59 1:59,+0:00,,4,2007,▲8
27.0,145.0,161,+2:01,,169,Nuyens Nick,161,"Cofidis, le Crédit par Téléphone",2:01 2:01,+0:00,,4,2007,▲8
24.0,72.0,162,+2:05,,170,Antón Igor,162,Euskaltel - Euskadi,2:05 2:05,+0:00,,4,2007,▲8
31.0,214.0,163,+2:08,,166,Degano Enrico,163,Barloworld,2:08 2:08,+0:18,,4,2007,▲3
28.0,206.0,164,+2:11,,173,Lobato Rubén,164,Saunier Duval,2:11 2:11,+0:00,,4,2007,▲9
38.0,34.0,165,+2:12,,174,Cuesta Iñigo,165,CSC ProTeam,2:12 2:12,+0:00,,4,2007,▲9
26.0,82.0,166,+2:13,,167,Bennati Daniele,166,Lampre-Fondital,2:13 2:13,+0:18,,4,2007,▲1
33.0,108.0,167,+2:21,,176,Hinault Sébastien,167,Crédit Agricole,2:21 2:21,+0:00,,4,2007,▲9
28.0,104.0,168,+2:31,,177,Charteau Anthony,168,Crédit Agricole,2:31 2:31,+0:00,,4,2007,▲9
33.0,35.0,169,+2:40,,179,O'Grady Stuart,169,CSC ProTeam,2:40 2:40,+0:00,,4,2007,▲10
31.0,187.0,170,+2:44,,180,Ongarato Alberto,170,Milram,2:44 2:44,+0:00,,4,2007,▲10
31.0,37.0,171,+3:54,,72,Vande Velde Christian,171,CSC ProTeam,3:54 3:54,+2:41,,4,2007,▼99
22.0,23.0,172,+3:57,,181,Cavendish Mark,172,T-Mobile Team,3:57 3:57,+0:00,,4,2007,▲9
31.0,87.0,173,+4:04,,115,Righi Daniele,173,Lampre-Fondital,4:04 4:04,+2:41,,4,2007,▼58
25.0,127.0,174,+4:14,,51,Sprick Matthieu,174,Bouygues Telecom,4:14 4:14,+3:06,,4,2007,▼123
27.0,186.0,175,+4:14,,178,Lancaster Brett,175,Milram,",, 4:14",+1:39,,4,2007,▲3
32.0,142.0,176,+4:14,,182,Augé Stéphane,176,"Cofidis, le Crédit par Téléphone",",, 4:14",+0:00,,4,2007,▲6
28.0,79.0,177,+4:18,,75,Verdugo Gorka,177,Euskaltel - Euskadi,4:18 4:18,+3:04,,4,2007,▼102
34.0,212.0,178,+4:19,,152,Cárdenas Félix Rafael,178,Barloworld,4:19 4:19,+2:41,,4,2007,▼26
27.0,136.0,179,+4:21,,184,Hervé Cédric,179,Agritubel,4:21 4:21,+0:00,,4,2007,▲5
32.0,32.0,180,+4:46,,171,Arvesen Kurt-Asle,180,CSC ProTeam,4:46 4:46,+2:41,,4,2007,▼9
32.0,53.0,181,+4:47,,172,de Groot Bram,181,Rabobank ProTeam,4:47 4:47,+2:41,,4,2007,▼9
28.0,39.0,182,+7:09,,185,Zabriskie David,182,CSC ProTeam,7:09 7:09,+2:45,,4,2007,▲3
35.0,49.0,183,+7:30,,183,Vansevenant Wim,183,Predictor - Lotto,7:30 7:30,+3:09,,4,2007,-
27.0,156.0,184,+9:01,,186,Kuschynski Aleksandr,184,Liquigas,9:01 9:01,+0:00,,4,2007,▲2
21.0,164.0,185,+9:31,,146,Di Grégorio Rémy,185,Française des Jeux,9:31 9:31,+7:58,,4,2007,▼39
26.0,33.0,1,+0:00,,1,Cancellara Fabian,1,CSC ProTeam,24:28:56 24:28:56,+0:00,,5,2007,-
32.0,196.0,2,+0:33,,3,Klöden Andreas,2,Astana,0:33 0:33,+0:00,,5,2007,▲1
25.0,151.0,3,+0:35,,18,Pozzato Filippo,3,Liquigas,0:35 0:35,-0:20,,5,2007,▲15
30.0,201.0,4,+0:41,,4,Millar David,4,Saunier Duval,0:41 0:41,+0:00,,5,2007,-
34.0,114.0,5,+0:43,,5,Hincapie George,5,Discovery Channel,0:43 0:43,+0:00,,5,2007,-
25.0,113.0,6,+0:45,,8,Gusev Vladimir,6,Discovery Channel,0:45 0:45,+0:00,,5,2007,▲2
26.0,15.0,7,+0:46,,10,Karpets Vladimir,7,Caisse d'Epargne,0:46 0:46,+0:00,,5,2007,▲3
27.0,73.0,8,+0:49,,11,Astarloza Mikel,8,Euskaltel - Euskadi,0:49 0:49,+0:00,,5,2007,▲3
22.0,54.0,9,+0:51,,13,Dekker Thomas,9,Rabobank ProTeam,0:51 0:51,+0:00,,5,2007,▲4
25.0,169.0,10,+0:52,,15,Vaugrenard Benoît,10,Française des Jeux,0:52 0:52,+0:00,,5,2007,▲5
28.0,14.0,11,+0:53,,16,Gutiérrez José Iván,11,Caisse d'Epargne,0:53 0:53,+0:00,,5,2007,▲5
24.0,112.0,12,+0:55,,19,Contador Alberto,12,Discovery Channel,0:55 0:55,+0:00,,5,2007,▲7
31.0,56.0,13,+0:55,,49,Freire Óscar,13,Rabobank ProTeam,",, 0:55",-0:12,,5,2007,▲36
27.0,195.0,14,+0:55,,20,Kashechkin Andrey,14,Astana,",, 0:55",+0:00,,5,2007,▲6
30.0,41.0,15,+0:56,,21,Evans Cadel,15,Predictor - Lotto,0:56 0:56,+0:00,,5,2007,▲6
25.0,77.0,16,+0:56,,23,Pérez Rubén,16,Euskaltel - Euskadi,",, 0:56",+0:00,,5,2007,▲7
27.0,21.0,17,+0:57,,24,Rogers Michael,17,T-Mobile Team,0:57 0:57,+0:00,,5,2007,▲7
29.0,11.0,18,+0:57,,25,Pereiro Óscar,18,Caisse d'Epargne,",, 0:57",+0:00,,5,2007,▲7
37.0,181.0,19,+0:58,,26,Zabel Erik,19,Milram,0:58 0:58,+0:00,,5,2007,▲7
24.0,25.0,20,+0:58,,28,Gerdemann Linus,20,T-Mobile Team,",, 0:58",+0:00,,5,2007,▲8
29.0,55.0,21,+1:00,,33,Flecha Juan Antonio,21,Rabobank ProTeam,1:00 1:00,+0:00,,5,2007,▲12
33.0,111.0,22*,+1:00,,34*,Leipheimer Levi,22*,Discovery Channel,",, 1:00",+0:00,,5,2007,-
29.0,51.0,22,+1:00,,34,Menchov Denis,22,Rabobank ProTeam,",, 1:00",+0:00,,5,2007,▲12
25.0,93.0,23,+1:03,,35,Fothen Markus,23,Gerolsteiner,1:03 1:03,+0:00,,5,2007,▲12
27.0,18.0,24,+1:03,,36,Valverde Alejandro,24,Caisse d'Epargne,",, 1:03",+0:00,,5,2007,▲12
25.0,95.0,25,+1:04,,38,Kohl Bernhard,25,Gerolsteiner,1:04 1:04,+0:00,,5,2007,▲13
25.0,91.0,26,+1:05,,41,Schumacher Stefan,26,Gerolsteiner,1:05 1:05,+0:00,,5,2007,▲15
34.0,144.0,27,+1:05,,42,Moreni Cristian,27,"Cofidis, le Crédit par Téléphone",",, 1:05",+0:00,,5,2007,▲15
31.0,125.0,28,+1:06,,45,Lefèvre Laurent,28,Bouygues Telecom,1:06 1:06,+0:00,,5,2007,▲17
26.0,172.0,29,+1:07,,48,Barredo Carlos,29,Quickstep - Innergetic,1:07 1:07,+0:00,,5,2007,▲19
29.0,115.0,30,+1:07,,50,Martínez Egoi,30,Discovery Channel,",, 1:07",+0:00,,5,2007,▲20
27.0,118.0,31,+1:08,,52,Popovych Yaroslav,31,Discovery Channel,1:08 1:08,+0:00,,5,2007,▲21
23.0,168.0,32,+1:08,,53,Löfkvist Thomas,32,Française des Jeux,",, 1:08",+0:00,,5,2007,▲21
29.0,27.0,33,+1:08,,54,Kirchen Kim,33,T-Mobile Team,",, 1:08",+0:00,,5,2007,▲21
35.0,38.0,34,+1:08,,55,Voigt Jens,34,CSC ProTeam,",, 1:08",+0:00,,5,2007,▲21
36.0,61.0,35,+1:09,,56,Moreau Christophe,35,AG2R Prévoyance,1:09 1:09,+0:00,,5,2007,▲21
31.0,174.0,36,+1:09,,59,Garate Juan Manuel,36,Quickstep - Innergetic,",, 1:09",+0:00,,5,2007,▲23
28.0,161.0,37,+1:11,,61,Casar Sandy,37,Française des Jeux,1:11 1:11,+0:00,,5,2007,▲24
33.0,84.0,38,+1:11,,62,Bruseghin Marzio,38,Lampre-Fondital,",, 1:11",+0:00,,5,2007,▲24
28.0,129.0,39,+1:12,,65,Voeckler Thomas,39,Bouygues Telecom,1:12 1:12,+0:00,,5,2007,▲26
35.0,44.0,40,+1:13,,69,Horner Chris,40,Predictor - Lotto,1:13 1:13,+0:00,,5,2007,▲29
28.0,65.0,41,+1:13,,72,Elmiger Martin,41,AG2R Prévoyance,",, 1:13",+0:00,,5,2007,▲31
26.0,29.0,42,+1:14,,74,Sinkewitz Patrik,42,T-Mobile Team,1:14 1:14,+0:00,,5,2007,▲32
30.0,88.0,43,+1:14,,75,Valjavec Tadej,43,Lampre-Fondital,",, 1:14",+0:00,,5,2007,▲32
34.0,28.0,44,+1:14,,76,Merckx Axel,44,T-Mobile Team,",, 1:14",+0:00,,5,2007,▲32
27.0,81.0,45,+1:15,,81,Ballan Alessandro,45,Lampre-Fondital,1:15 1:15,+0:00,,5,2007,▲36
32.0,31.0,46,+1:16,,86,Sastre Carlos,46,CSC ProTeam,1:16 1:16,+0:00,,5,2007,▲40
27.0,36.0,47,+1:17,,88,Schleck Fränk,47,CSC ProTeam,1:17 1:17,+0:00,,5,2007,▲41
30.0,71.0,48,+1:17,,89,Zubeldia Haimar,48,Euskaltel - Euskadi,",, 1:17",+0:00,,5,2007,▲41
32.0,43.0,49,+1:17,,90,Cioni Dario David,49,Predictor - Lotto,",, 1:17",+0:00,,5,2007,▲41
27.0,123.0,50,+1:17,,91,Florencio Xavier,50,Bouygues Telecom,",, 1:17",+0:00,,5,2007,▲41
28.0,177.0,51,+1:18,,94,Tankink Bram,51,Quickstep - Innergetic,1:18 1:18,+0:00,,5,2007,▲43
29.0,207.0,52,+1:20,,100,Mayo Iban,52,Saunier Duval,1:20 1:20,+0:00,,5,2007,▲48
36.0,62.0,53,+1:21,,104,Arrieta José Luis,53,AG2R Prévoyance,1:21 1:21,+0:00,,5,2007,▲51
30.0,106.0,54,+1:21,,105,Fofonov Dmitriy,54,Crédit Agricole,",, 1:21",+0:00,,5,2007,▲51
35.0,52.0,56*,+1:22,,109*,Boogerd Michael,56*,Rabobank ProTeam,1:22 1:22,+0:00,,5,2007,-
36.0,153.0,56,+1:22,,109,Beltrán Manuel,56,Liquigas,",, 1:22",+0:00,,5,2007,▲53
24.0,219.0,57,+1:23,,111,Soler Juan Mauricio,57,Barloworld,1:23 1:23,+0:00,,5,2007,▲54
31.0,83.0,58,+1:24,,114,Bossoni Paolo,58,Lampre-Fondital,1:24 1:24,+0:00,,5,2007,▲56
28.0,63.0,59,+1:26,,119,Calzati Sylvain,59,AG2R Prévoyance,1:26 1:26,+0:00,,5,2007,▲60
32.0,42.0,60,+1:26,,122,Aerts Mario,60,Predictor - Lotto,",, 1:26",+0:00,,5,2007,▲62
27.0,126.0,61,+1:26,,124,Pineau Jérôme,61,Bouygues Telecom,",, 1:26",+0:00,,5,2007,▲63
29.0,131.0,62,+1:26,,125,Mercado Juan Miguel,62,Agritubel,",, 1:26",+0:00,,5,2007,▲63
32.0,103.0,63,+1:26,,126,Botcharov Alexandre,63,Crédit Agricole,",, 1:26",+0:00,,5,2007,▲63
26.0,109.0,64,+1:27,,127,Le Mével Christophe,64,Crédit Agricole,1:27 1:27,+0:00,,5,2007,▲63
30.0,76.0,65,+1:28,,128,Landaluze Iñigo,65,Euskaltel - Euskadi,1:28 1:28,+0:00,,5,2007,▲63
31.0,89.0,66,+1:32,,138,Vila Francisco Javier,66,Lampre-Fondital,1:32 1:32,+0:00,,5,2007,▲72
33.0,58.0,67,+1:36,,145,Rasmussen Michael,67,Rabobank ProTeam,1:36 1:36,+0:00,,5,2007,▲78
28.0,66.0,68,+1:38,,147,Gadret John,68,AG2R Prévoyance,1:38 1:38,+0:00,,5,2007,▲79
32.0,69.0,69,+1:38,,148,Turpin Ludovic,69,AG2R Prévoyance,",, 1:38",+0:00,,5,2007,▲79
27.0,12.0,70,+1:38,,149,Arroyo David,70,Caisse d'Epargne,",, 1:38",+0:00,,5,2007,▲79
33.0,107.0,71,+1:43,,80,Halgand Patrice,71,Crédit Agricole,1:43 1:43,+0:28,,5,2007,▲9
26.0,205.0,72,+1:46,,158,de la Fuente David,72,Saunier Duval,1:46 1:46,+0:00,,5,2007,▲86
24.0,218.0,73,+1:47,,159,Siutsou Kanstantsin,73,Barloworld,1:47 1:47,+0:00,,5,2007,▲86
31.0,146.0,74,+1:48,,97,Parra Iván Ramiro,74,"Cofidis, le Crédit par Téléphone",1:48 1:48,+0:28,,5,2007,▲23
37.0,68.0,75,+1:50,,107,Goubert Stéphane,75,AG2R Prévoyance,1:50 1:50,+0:28,,5,2007,▲32
28.0,121.0,76,+1:51,,110,Fédrigo Pierrick,76,Bouygues Telecom,1:51 1:51,+0:28,,5,2007,▲34
28.0,141.0,77,+1:56,,7,Chavanel Sylvain,77,"Cofidis, le Crédit par Téléphone",1:56 1:56,+1:12,,5,2007,▼70
26.0,82.0,78,+2:05,,166,Bennati Daniele,78,Lampre-Fondital,2:05 2:05,-0:08,,5,2007,▲88
26.0,171.0,79,+2:06,,9,Boonen Tom,79,Quickstep - Innergetic,2:06 2:06,+1:20,,5,2007,▼70
33.0,191.0,80,+2:10,,12,Vinokourov Alexandre,80,Astana,2:10 2:10,+1:20,,5,2007,▼68
23.0,184.0,81,+2:13,,17,Grivko Andrey,81,Milram,2:13 2:13,+1:20,,5,2007,▼64
25.0,128.0,82,+2:25,,93,Tschopp Johann,82,Bouygues Telecom,2:25 2:25,+1:07,,5,2007,▲11
33.0,138.0,83,+2:25,,143,Salmon Benoît,83,Agritubel,",, 2:25",+0:50,,5,2007,▲60
34.0,137.0,84,+2:29,,58,Jalabert Nicolas,84,Agritubel,2:29 2:29,+1:20,,5,2007,▼26
28.0,16.0,85,+2:32,,66,Pérez Francisco,85,Caisse d'Epargne,2:32 2:32,+1:20,,5,2007,▼19
36.0,179.0,86,+2:33,,71,Vasseur Cédric,86,Quickstep - Innergetic,2:33 2:33,+1:20,,5,2007,▼15
24.0,72.0,87,+2:33,,162,Antón Igor,87,Euskaltel - Euskadi,",, 2:33",+0:28,,5,2007,▲75
27.0,98.0,88,+2:33,,73,Wegmann Fabian,88,Gerolsteiner,",, 2:33",+1:20,,5,2007,▼15
26.0,24.0,89,+2:35,,79,Eisel Bernhard,89,T-Mobile Team,2:35 2:35,+1:20,,5,2007,▼10
28.0,202.0,90,+2:35,,83,Camaño Iker,90,Saunier Duval,",, 2:35",+1:20,,5,2007,▼7
26.0,185.0,91,+2:38,,95,Knees Christian,91,Milram,2:38 2:38,+1:20,,5,2007,▲4
26.0,133.0,92,+2:40,,98,Dueñas Moisés,92,Agritubel,2:40 2:40,+1:20,,5,2007,▲6
31.0,166.0,93,+2:43,,113,Jégou Lilian,93,Française des Jeux,2:43 2:43,+1:20,,5,2007,▲20
24.0,78.0,94,+2:48,,130,Txurruka Amets,94,Euskaltel - Euskadi,2:48 2:48,+1:20,,5,2007,▲36
27.0,124.0,95,+2:50,,135,Geslin Anthony,95,Bouygues Telecom,2:50 2:50,+1:20,,5,2007,▲40
33.0,178.0,96,+2:52,,160,Tosatto Matteo,96,Quickstep - Innergetic,2:52 2:52,+0:53,,5,2007,▲64
30.0,75.0,97,+2:56,,144,Isasi Iñaki,97,Euskaltel - Euskadi,2:56 2:56,+1:20,,5,2007,▲47
25.0,74.0,98,+2:56,,146,Azanza Jorge,98,Euskaltel - Euskadi,",, 2:56",+1:20,,5,2007,▲48
33.0,208.0,99,+3:01,,154,Rinero Christophe,99,Saunier Duval,3:01 3:01,+1:20,,5,2007,▲55
32.0,203.0,100,+3:36,,117,Cañada David,100,Saunier Duval,3:36 3:36,+2:12,,5,2007,▲17
25.0,165.0,101,+5:21,,44,Gilbert Philippe,101,Française des Jeux,5:21 5:21,+4:15,,5,2007,▼57
29.0,97.0,102,+5:34,,43,Scholz Ronny,102,Gerolsteiner,5:34 5:34,+4:29,,5,2007,▼59
24.0,122.0,103,+5:36,,47,Clement Stef,103,Bouygues Telecom,5:36 5:36,+4:29,,5,2007,▼56
27.0,149.0,104,+5:40,,6,Wiggins Bradley,104,"Cofidis, le Crédit par Téléphone",5:40 5:40,+4:57,,5,2007,▼98
32.0,105.0,105,+5:50,,102,Dean Julian,105,Crédit Agricole,5:50 5:50,+4:29,,5,2007,▼3
29.0,139.0,106,+5:55,,27,Vogondy Nicolas,106,Agritubel,5:55 5:55,+4:57,,5,2007,▼79
25.0,175.0,107,+5:56,,31,Rosseler Sébastien,107,Quickstep - Innergetic,5:56 5:56,+4:57,,5,2007,▼76
28.0,17.0,108,+6:01,,139,Portal Nicolas,108,Caisse d'Epargne,6:01 6:01,+4:29,,5,2007,▲31
21.0,163.0,109,+6:02,,140,Delage Mickaël,109,Française des Jeux,6:02 6:02,+4:29,,5,2007,▲31
26.0,193.0,110,+6:05,,51,Iglinskiy Maxim,110,Astana,6:05 6:05,+4:57,,5,2007,▼59
26.0,204.0,111,+6:08,,150,Cobo Juan José,111,Saunier Duval,6:08 6:08,+4:29,,5,2007,▲39
22.0,167.0,112,+6:08,,64,Ladagnous Matthieu,112,Française des Jeux,",, 6:08",+4:57,,5,2007,▼48
32.0,194.0,113,+6:12,,77,Ivanov Serguei,113,Astana,6:12 6:12,+4:57,,5,2007,▼36
23.0,94.0,114,+6:17,,99,Haussler Heinrich,114,Gerolsteiner,6:17 6:17,+4:57,,5,2007,▼15
24.0,22.0,115,+6:21,,115,Burghardt Marcus,115,T-Mobile Team,6:21 6:21,+4:57,,5,2007,-
27.0,67.0,116,+6:23,,123,Gerrans Simon,116,AG2R Prévoyance,6:23 6:23,+4:57,,5,2007,▲7
26.0,59.0,117,+6:27,,134,Weening Pieter,117,Rabobank ProTeam,6:27 6:27,+4:57,,5,2007,▲17
37.0,188.0,118,+6:27,,136,Poitschke Enrico,118,Milram,",, 6:27",+4:57,,5,2007,▲18
28.0,147.0,119,+6:30,,141,Scheirlinckx Staf,119,"Cofidis, le Crédit par Téléphone",6:30 6:30,+4:57,,5,2007,▲22
24.0,85.0,120,+6:36,,151,Corioni Claudio,120,Lampre-Fondital,6:36 6:36,+4:57,,5,2007,▲31
26.0,217.0,121,+6:43,,157,Longo Borghini Paolo,121,Barloworld,6:43 6:43,+4:57,,5,2007,▲36
25.0,102.0,122,+7:48,,22,Bonnet William,122,Crédit Agricole,7:48 7:48,+6:52,,5,2007,▼100
30.0,216.0,123,+8:01,,30,Hunter Robert,123,Barloworld,8:01 8:01,+7:02,,5,2007,▼93
34.0,199.0,124,+8:02,,29,Savoldelli Paolo,124,Astana,8:02 8:02,+7:04,,5,2007,▼95
28.0,155.0,125,+8:03,,96,Fischer Murilo Antonio,125,Liquigas,8:03 8:03,+6:45,,5,2007,▼29
29.0,192.0,126,+8:07,,37,Colom Antonio,126,Astana,8:07 8:07,+7:04,,5,2007,▼89
27.0,117.0,127,+8:08,,40,Paulinho Sérgio Miguel,127,Discovery Channel,8:08 8:08,+7:04,,5,2007,▼87
25.0,209.0,128,+8:15,,132,Ventoso Francisco José,128,Saunier Duval,8:15 8:15,+6:45,,5,2007,▲4
32.0,26.0,129,+8:17,,68,Grabsch Bert,129,T-Mobile Team,8:17 8:17,+7:04,,5,2007,▼61
25.0,189.0,130,+8:19,,84,Sieberg Marcel,130,Milram,8:19 8:19,+7:04,,5,2007,▼46
25.0,211.0,131,+8:25,,152,Efimkin Alexander,131,Barloworld,8:25 8:25,+6:45,,5,2007,▲21
31.0,57.0,132,+8:25,,103,Niermann Grischa,132,Rabobank ProTeam,",, 8:25",+7:04,,5,2007,▼29
24.0,162.0,133,+8:27,,112,Chavanel Sébastien,133,Française des Jeux,8:27 8:27,+7:04,,5,2007,▼21
33.0,47.0,134,+8:29,,118,Rodriguez Fred,134,Predictor - Lotto,8:29 8:29,+7:04,,5,2007,▼16
34.0,183.0,135,+8:30,,120,Grabsch Ralf,135,Milram,8:30 8:30,+7:04,,5,2007,▼15
29.0,182.0,136,+8:33,,131,Cortinovis Alessandro,136,Milram,8:33 8:33,+7:04,,5,2007,▼5
33.0,173.0,137,+8:34,,133,de Jongh Steven,137,Quickstep - Innergetic,8:34 8:34,+7:04,,5,2007,▼4
25.0,127.0,138,+8:43,,174,Sprick Matthieu,138,Bouygues Telecom,8:43 8:43,+4:29,,5,2007,▲36
28.0,79.0,139,+8:47,,177,Verdugo Gorka,139,Euskaltel - Euskadi,8:47 8:47,+4:29,,5,2007,▲38
33.0,99.0,140,+8:49,,156,Wrolich Peter,140,Gerolsteiner,8:49 8:49,+7:04,,5,2007,▲16
27.0,136.0,141,+8:50,,179,Hervé Cédric,141,Agritubel,8:50 8:50,+4:29,,5,2007,▲38
38.0,34.0,142,+8:57,,165,Cuesta Iñigo,142,CSC ProTeam,8:57 8:57,+6:45,,5,2007,▲23
34.0,212.0,143,+9:16,,178,Cárdenas Félix Rafael,143,Barloworld,9:16 9:16,+4:57,,5,2007,▲35
29.0,92.0,144,+10:13,,101,Förster Robert,144,Gerolsteiner,10:13 10:13,+8:53,,5,2007,▼43
28.0,116.0,145,+10:17,,70,Noval Benjamin,145,Discovery Channel,10:17 10:17,+9:04,,5,2007,▼75
31.0,87.0,146,+10:49,,173,Righi Daniele,146,Lampre-Fondital,10:49 10:49,+6:45,,5,2007,▲27
34.0,13.0,147,+10:51,,82,Garcia José Vicente,147,Caisse d'Epargne,10:51 10:51,+9:36,,5,2007,▼65
23.0,197.0,148,+10:53,,92,Navarro Daniel,148,Astana,10:53 10:53,+9:36,,5,2007,▼56
32.0,32.0,149,+11:31,,180,Arvesen Kurt-Asle,149,CSC ProTeam,11:31 11:31,+6:45,,5,2007,▲31
27.0,157.0,150,+12:07,,14,Quinziato Manuel,150,Liquigas,12:07 12:07,+11:15,,5,2007,▼136
32.0,148.0,151,+12:14,,32,Verbrugghe Rik,151,"Cofidis, le Crédit par Téléphone",12:14 12:14,+11:15,,5,2007,▼119
26.0,176.0,152,+12:19,,39,Steegmans Gert,152,Quickstep - Innergetic,12:19 12:19,+11:15,,5,2007,▼113
21.0,215.0,153,+12:22,,46,Thomas Geraint,153,Barloworld,12:22 12:22,+11:15,,5,2007,▼107
35.0,46.0,154,+12:24,,57,McEwen Robbie,154,Predictor - Lotto,12:24 12:24,+11:15,,5,2007,▼97
24.0,96.0,155,+12:25,,60,Krauß Sven,155,Gerolsteiner,12:25 12:25,+11:15,,5,2007,▼95
26.0,48.0,156,+12:27,,67,Vansummeren Johan,156,Predictor - Lotto,12:27 12:27,+11:15,,5,2007,▼89
27.0,159.0,157,+12:30,,78,Willems Frederik,157,Liquigas,12:30 12:30,+11:15,,5,2007,▼79
29.0,158.0,158,+12:31,,85,Wegelius Charles,158,Liquigas,12:31 12:31,+11:15,,5,2007,▼73
26.0,152.0,159,+12:31,,87,Albasini Michael,159,Liquigas,",, 12:31",+11:15,,5,2007,▼72
30.0,154.0,160,+12:36,,106,Carlström Kjell,160,Liquigas,12:36 12:36,+11:15,,5,2007,▼54
27.0,132.0,161,+12:39,,116,Bichot Freddy,161,Agritubel,12:39 12:39,+11:15,,5,2007,▼45
27.0,198.0,162,+12:41,,121,Rast Grégory,162,Astana,12:41 12:41,+11:15,,5,2007,▼41
32.0,64.0,163,+12:43,,129,Dessel Cyril,163,AG2R Prévoyance,12:43 12:43,+11:15,,5,2007,▼34
27.0,145.0,164,+13:16,,161,Nuyens Nick,164,"Cofidis, le Crédit par Téléphone",13:16 13:16,+11:15,,5,2007,▼3
28.0,206.0,165,+13:26,,164,Lobato Rubén,165,Saunier Duval,13:26 13:26,+11:15,,5,2007,▼1
28.0,213.0,166,+13:54,,153,Cheula Giampaolo,166,Barloworld,13:54 13:54,+12:14,,5,2007,▼13
33.0,35.0,167,+13:55,,169,O'Grady Stuart,167,CSC ProTeam,13:55 13:55,+11:15,,5,2007,▲2
31.0,187.0,168,+13:59,,170,Ongarato Alberto,168,Milram,13:59 13:59,+11:15,,5,2007,▲2
29.0,101.0,169,+14:35,,2,Hushovd Thor,169,Crédit Agricole,14:35 14:35,+14:06,,5,2007,▼167
31.0,37.0,170,+15:09,,171,Vande Velde Christian,170,CSC ProTeam,15:09 15:09,+11:15,,5,2007,▲1
29.0,45.0,171,+15:17,,63,Hoste Leif,171,Predictor - Lotto,15:17 15:17,+14:06,,5,2007,▼108
32.0,142.0,172,+15:29,,176,Augé Stéphane,172,"Cofidis, le Crédit par Téléphone",15:29 15:29,+11:15,,5,2007,▲4
