Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
33,183,29.0,46.0,Keisse Iljo,48,Etixx - Quick Step,,\u25bc2,17,2016
30,139,29.0,47.0,Voss Paul,49,Bora - Argon 18,,\u25bc2,17,2016
28,177,28.0,48.0,Sicard Romain,50,Direct Energie,,\u25bc2,17,2016
25,41,27.0,52.0,Bardet Romain,51,AG2R La Mondiale,,\u25b21,17,2016
28,94,26.0,50.0,Caruso Damiano,52,BMC Racing Team,,\u25bc2,17,2016
30,214,26.0,,Feillu Brice,53,Fortuneo - Vital Concept,,-,17,2016
25,203,26.0,51.0,Durbridge Luke,54,ORICA-BikeExchange,,\u25bc3,17,2016
28,155,25.0,120.0,Durasek Kristijan,55,Lampre - Merida,,\u25b265,17,2016
25,78,24.0,54.0,Naesen Oliver,56,IAM Cycling,,\u25bc2,17,2016
28,49,24.0,53.0,Vuillermoz Alexis,57,AG2R La Mondiale,,\u25bc4,17,2016
33,124,24.0,75.0,Morabito Steve,58,FDJ,,\u25b217,17,2016
31,33,24.0,56.0,Bodnar Maciej,59,Tinkoff,,\u25bc3,17,2016
31,91,24.0,67.0,Porte Richie,60,BMC Racing Team,,\u25b27,17,2016
30,9,22.0,57.0,Thomas Geraint,61,Team Sky,,\u25bc4,17,2016
27,109,22.0,59.0,Teklehaimanot Daniel,62,Team Dimension Data,,\u25bc3,17,2016
29,73,22.0,58.0,Coppel J\xe9rome,63,IAM Cycling,,\u25bc5,17,2016
27,215,20.0,61.0,Fonseca Armindo,64,Fortuneo - Vital Concept,,\u25bc3,17,2016
26,77,20.0,63.0,Howard Leigh,65,IAM Cycling,,\u25bc2,17,2016
33,138,20.0,62.0,Schillinger Andreas,66,Bora - Argon 18,,\u25bc4,17,2016
29,81,20.0,64.0,Rolland Pierre,67,Cannondale-Drapac Pro Cycling Team,,\u25bc3,17,2016
27,27,19.0,66.0,Rosa Diego,68,Astana Pro Team,,\u25bc2,17,2016
29,25,19.0,98.0,Kangert Tanel,69,Astana Pro Team,,\u25b229,17,2016
26,11,19.0,65.0,Quintana Nairo,70,Movistar Team,,\u25bc5,17,2016
26,154,18.0,68.0,Cimolai Davide,71,Lampre - Merida,,\u25bc3,17,2016
26,21,17.0,74.0,Aru Fabio,72,Astana Pro Team,,\u25b22,17,2016
30,43,17.0,70.0,Ch\xe9rel Micka\xebl,73,AG2R La Mondiale,,\u25bc3,17,2016
32,24,17.0,71.0,Grivko Andrei,74,Astana Pro Team,,\u25bc3,17,2016
31,152,17.0,72.0,Arashiro Yukiya,75,Lampre - Merida,,\u25bc3,17,2016
28,6,17.0,69.0,Poels Wout,76,Team Sky,,\u25bc7,17,2016
27,126,16.0,73.0,Reichenbach Sebastien,77,FDJ,,\u25bc4,17,2016
23,26,16.0,121.0,Lutsenko Alexey,78,Astana Pro Team,,\u25b243,17,2016
32,198,15.0,76.0,Mat\xe9 Luis \xc1ngel,79,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,17,2016
33,48,15.0,,Pozzovivo Domenico,80,AG2R La Mondiale,,-,17,2016
32,55,15.0,79.0,Martens Paul,81,Team LottoNL-Jumbo,,\u25bc2,17,2016
36,63,15.0,80.0,Irizar Markel,82,Trek - Segafredo,,\u25bc2,17,2016
27,19,15.0,78.0,Oliveira Nelson,83,Movistar Team,,\u25bc5,17,2016
26,212,15.0,82.0,Breen Vegard,84,Fortuneo - Vital Concept,,\u25bc2,17,2016
33,128,15.0,77.0,Roy J\xe9r\xe9my,85,FDJ,,\u25bc8,17,2016
35,62,14.0,86.0,Cancellara Fabian,86,Trek - Segafredo,,-,17,2016
25,51,14.0,83.0,Kelderman Wilco,87,Team LottoNL-Jumbo,,\u25bc4,17,2016
27,13,14.0,85.0,Anacona Winner,88,Movistar Team,,\u25bc3,17,2016
31,218,14.0,84.0,S\xf8rensen Chris Anker,89,Fortuneo - Vital Concept,,\u25bc5,17,2016
37,74,13.0,87.0,Elmiger Martin,90,IAM Cycling,,\u25bc3,17,2016
26,213,13.0,88.0,Delaplace Anthony,91,Fortuneo - Vital Concept,,\u25bc3,17,2016
29,217,13.0,89.0,Perichon Pierre-Luc,92,Fortuneo - Vital Concept,,\u25bc3,17,2016
23,47,13.0,90.0,Gougeard Alexis,93,AG2R La Mondiale,,\u25bc3,17,2016
24,89,12.0,93.0,van Baarle Dylan,94,Cannondale-Drapac Pro Cycling Team,,\u25bc1,17,2016
27,88,12.0,92.0,Slagter Tom-Jelte,95,Cannondale-Drapac Pro Cycling Team,,\u25bc3,17,2016
27,99,11.0,94.0,van Garderen Tejay,96,BMC Racing Team,,\u25bc2,17,2016
30,115,11.0,95.0,Geschke Simon,97,Team Giant - Alpecin,,\u25bc2,17,2016
28,46,11.0,97.0,Gautier Cyril,98,AG2R La Mondiale,,\u25bc1,17,2016
34,145,11.0,96.0,Losada Alberto,99,Team Katusha,,\u25bc3,17,2016
24,157,10.0,100.0,Meintjes Louis,100,Lampre - Merida,,-,17,2016
24,39,10.0,99.0,Valgren Michael,101,Tinkoff,,\u25bc2,17,2016
26,52,9.0,101.0,Bennett George,102,Team LottoNL-Jumbo,,\u25bc1,17,2016
42,38,9.0,102.0,Tosatto Matteo,103,Tinkoff,,\u25bc1,17,2016
27,17,8.0,103.0,Izagirre Ion,104,Movistar Team,,\u25bc1,17,2016
24,173,8.0,105.0,Duchesne Antoine,105,Direct Energie,,-,17,2016
31,219,8.0,104.0,Vachon Florian,106,Fortuneo - Vital Concept,,\u25bc2,17,2016
24,111,7.0,106.0,Barguil Warren,107,Team Giant - Alpecin,,\u25bc1,17,2016
24,159,7.0,108.0,Polanc Jan,108,Lampre - Merida,,-,17,2016
32,28,7.0,107.0,Sanchez Luis Leon,109,Astana Pro Team,,\u25bc2,17,2016
33,197,7.0,110.0,Lemoine Cyril,110,"Cofidis, Solutions Cr\xe9dits",,-,17,2016
28,142,7.0,112.0,Guarnieri Jacopo,111,Team Katusha,,\u25b21,17,2016
39,167,7.0,111.0,Henderson Gregory,112,Lotto Soudal,,\u25bc1,17,2016
27,132,7.0,113.0,Archbold Shane,113,Bora - Argon 18,,-,17,2016
28,194,7.0,109.0,Edet Nicolas,114,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,17,2016
27,106,6.0,115.0,Janse van Rensburg Reinardt,115,Team Dimension Data,,-,17,2016
29,8,6.0,116.0,Stannard Ian,116,Team Sky,,-,17,2016
26,4,6.0,114.0,Landa Mikel,117,Team Sky,,\u25bc3,17,2016
36,162,6.0,117.0,Bak Lars Ytting,118,Lotto Soudal,,\u25bc1,17,2016
24,137,5.0,119.0,Konrad Patrick,119,Bora - Argon 18,,-,17,2016
24,188,5.0,122.0,Vakoc Petr,120,Etixx - Quick Step,,\u25b22,17,2016
39,69,5.0,118.0,Zubeldia Haimar,121,Trek - Segafredo,,\u25bc3,17,2016
25,135,5.0,123.0,Bennett Sam,122,Bora - Argon 18,,\u25b21,17,2016
28,87,4.0,125.0,Navardauskas Ramunas,123,Cannondale-Drapac Pro Cycling Team,,\u25b22,17,2016
36,112,4.0,126.0,Curvers Roy,124,Team Giant - Alpecin,,\u25b22,17,2016
35,105,4.0,127.0,Eisel Bernhard,125,Team Dimension Data,,\u25b22,17,2016
24,83,4.0,124.0,Craddock Lawson,126,Cannondale-Drapac Pro Cycling Team,,\u25bc2,17,2016
30,42,3.0,128.0,Bakelants Jan,127,AG2R La Mondiale,,\u25b21,17,2016
25,176,3.0,129.0,Petit Adrien,128,Direct Energie,,\u25b21,17,2016
28,2,2.0,130.0,Henao Sergio Luis,129,Team Sky,,\u25b21,17,2016
26,189,2.0,134.0,Vermote Julien,130,Etixx - Quick Step,,\u25b24,17,2016
32,14,2.0,133.0,Erviti Imanol,131,Movistar Team,,\u25b22,17,2016
24,156,2.0,131.0,Grmay Tsgabu,132,Lampre - Merida,,\u25bc1,17,2016
38,204,2.0,132.0,Hayman Mathew,133,ORICA-BikeExchange,,\u25bc1,17,2016
26,7,2.0,135.0,Rowe Luke,134,Team Sky,,\u25b21,17,2016
23,131,1.0,136.0,Buchmann Emanuel,135,Bora - Argon 18,,\u25b21,17,2016
35,174,1.0,138.0,Gene Yohann,136,Direct Energie,,\u25b22,17,2016
25,102,1.0,137.0,Berhane Natnael,137,Team Dimension Data,,-,17,2016
26,32,425.0,1.0,Sagan Peter,1,Tinkoff,,-,18,2016
28,181,228.0,2.0,Kittel Marcel,2,Etixx - Quick Step,,-,18,2016
24,171,156.0,3.0,Coquard Bryan,3,Direct Energie,,-,18,2016
29,144,152.0,4.0,Kristoff Alexander,4,Team Katusha,,-,18,2016
25,207,143.0,5.0,Matthews Michael,5,ORICA-BikeExchange,,-,18,2016
31,98,136.0,6.0,Van Avermaet Greg,6,BMC Racing Team,,-,18,2016
34,161,128.0,7.0,Greipel Andr\xe9,7,Lotto Soudal,,-,18,2016
31,1,124.0,11.0,Froome Christopher,8,Team Sky,,\u25b23,18,2016
29,163,116.0,9.0,De Gendt Thomas,9,Lotto Soudal,,-,18,2016
26,37,114.0,8.0,Majka Rafa\u0142,10,Tinkoff,,\u25bc2,18,2016
33,191,105.0,10.0,Navarro Daniel,11,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,18,2016
33,72,89.0,12.0,Clement Stef,12,IAM Cycling,,-,18,2016
24,182,84.0,13.0,Alaphilippe Julian,13,Etixx - Quick Step,,-,18,2016
32,107,77.0,14.0,Pauwels Serge,14,Team Dimension Data,,-,18,2016
35,104,74.0,15.0,Cummings Stephen,15,Team Dimension Data,,-,18,2016
25,114,71.0,20.0,Dumoulin Tom,16,Team Giant - Alpecin,,\u25b24,18,2016
23,196,64.0,16.0,Laporte Christophe,17,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,18,2016
22,75,62.0,17.0,Enger Sondre Holst,18,IAM Cycling,,\u25bc1,18,2016
29,103,59.0,18.0,Boasson Hagen Edvald,19,Team Dimension Data,,\u25bc1,18,2016
29,184,56.0,19.0,Martin Daniel,20,Etixx - Quick Step,,\u25bc1,18,2016
31,205,52.0,21.0,Impey Daryl,21,ORICA-BikeExchange,,-,18,2016
24,216,51.0,22.0,McLay Daniel,22,Fortuneo - Vital Concept,,-,18,2016
36,12,49.0,28.0,Valverde Alejandro,23,Movistar Team,,\u25b25,18,2016
33,186,48.0,23.0,Richeze Ariel Maximiliano,24,Etixx - Quick Step,,\u25bc1,18,2016
27,79,47.0,24.0,Pantano Jarlinson,25,IAM Cycling,,\u25bc1,18,2016
24,67,47.0,26.0,Stuyven Jasper,26,Trek - Segafredo,,-,18,2016
27,113,47.0,25.0,Degenkolb John,27,Team Giant - Alpecin,,\u25bc2,18,2016
23,53,47.0,27.0,Groenewegen Dylan,28,Team LottoNL-Jumbo,,\u25bc1,18,2016
37,141,46.0,37.0,Rodr\xedguez Joaquim,29,Team Katusha,,\u25b28,18,2016
31,187,44.0,29.0,Sabatini Fabio,30,Etixx - Quick Step,,\u25bc1,18,2016
35,44,43.0,30.0,Dumoulin Samuel,31,AG2R La Mondiale,,\u25bc1,18,2016
31,133,42.0,31.0,B\xe1rta Jan,32,Bora - Argon 18,,\u25bc1,18,2016
23,209,42.0,33.0,Yates Adam,33,ORICA-BikeExchange,,-,18,2016
37,179,42.0,32.0,Voeckler Thomas,34,Direct Energie,,\u25bc2,18,2016
28,134,40.0,34.0,Benedetti Cesare,35,Bora - Argon 18,,\u25bc1,18,2016
31,185,40.0,35.0,Martin Tony,36,Etixx - Quick Step,,\u25bc1,18,2016
28,84,39.0,36.0,Howes Alex,37,Cannondale-Drapac Pro Cycling Team,,\u25bc1,18,2016
25,41,38.0,51.0,Bardet Romain,38,AG2R La Mondiale,,\u25b213,18,2016
28,165,38.0,38.0,Gallopin Tony,39,Lotto Soudal,,\u25bc1,18,2016
31,91,37.0,60.0,Porte Richie,40,BMC Racing Team,,\u25b220,18,2016
30,36,37.0,43.0,Kreuziger Roman,41,Tinkoff,,\u25b22,18,2016
31,22,37.0,42.0,Nibali Vincenzo,42,Astana Pro Team,,-,18,2016
35,136,37.0,39.0,Huzarski Bartosz,43,Bora - Argon 18,,\u25bc4,18,2016
37,172,37.0,40.0,Chavanel Sylvain,44,Direct Energie,,\u25bc4,18,2016
26,149,36.0,41.0,Zakarin Ilnur,45,Team Katusha,,\u25bc4,18,2016
29,61,32.0,46.0,Mollema Bauke,46,Trek - Segafredo,,-,18,2016
26,21,32.0,72.0,Aru Fabio,47,Astana Pro Team,,\u25b225,18,2016
29,151,32.0,44.0,Costa Rui,48,Lampre - Merida,,\u25bc4,18,2016
27,54,32.0,45.0,Lindeman Bert-Jan,49,Team LottoNL-Jumbo,,\u25bc4,18,2016
27,57,31.0,47.0,Vanmarcke Sep,50,Team LottoNL-Jumbo,,\u25bc3,18,2016
33,183,29.0,48.0,Keisse Iljo,51,Etixx - Quick Step,,\u25bc3,18,2016
30,139,29.0,49.0,Voss Paul,52,Bora - Argon 18,,\u25bc3,18,2016
28,177,28.0,50.0,Sicard Romain,53,Direct Energie,,\u25bc3,18,2016
29,73,27.0,63.0,Coppel J\xe9rome,54,IAM Cycling,,\u25b29,18,2016
28,94,26.0,52.0,Caruso Damiano,55,BMC Racing Team,,\u25bc3,18,2016
30,214,26.0,53.0,Feillu Brice,56,Fortuneo - Vital Concept,,\u25bc3,18,2016
25,203,26.0,54.0,Durbridge Luke,57,ORICA-BikeExchange,,\u25bc3,18,2016
26,11,25.0,70.0,Quintana Nairo,58,Movistar Team,,\u25b212,18,2016
28,155,25.0,55.0,Durasek Kristijan,59,Lampre - Merida,,\u25bc4,18,2016
28,49,24.0,57.0,Vuillermoz Alexis,60,AG2R La Mondiale,,\u25bc3,18,2016
33,124,24.0,58.0,Morabito Steve,61,FDJ,,\u25bc3,18,2016
25,78,24.0,56.0,Naesen Oliver,62,IAM Cycling,,\u25bc6,18,2016
31,33,24.0,59.0,Bodnar Maciej,63,Tinkoff,,\u25bc4,18,2016
30,9,22.0,61.0,Thomas Geraint,64,Team Sky,,\u25bc3,18,2016
27,109,22.0,62.0,Teklehaimanot Daniel,65,Team Dimension Data,,\u25bc3,18,2016
27,215,20.0,64.0,Fonseca Armindo,66,Fortuneo - Vital Concept,,\u25bc2,18,2016
33,138,20.0,66.0,Schillinger Andreas,67,Bora - Argon 18,,\u25bc1,18,2016
26,77,20.0,65.0,Howard Leigh,68,IAM Cycling,,\u25bc3,18,2016
29,81,20.0,67.0,Rolland Pierre,69,Cannondale-Drapac Pro Cycling Team,,\u25bc2,18,2016
29,25,19.0,69.0,Kangert Tanel,70,Astana Pro Team,,\u25bc1,18,2016
27,27,19.0,68.0,Rosa Diego,71,Astana Pro Team,,\u25bc3,18,2016
26,154,18.0,71.0,Cimolai Davide,72,Lampre - Merida,,\u25bc1,18,2016
24,157,17.0,100.0,Meintjes Louis,73,Lampre - Merida,,\u25b227,18,2016
28,6,17.0,76.0,Poels Wout,74,Team Sky,,\u25b22,18,2016
30,43,17.0,73.0,Ch\xe9rel Micka\xebl,75,AG2R La Mondiale,,\u25bc2,18,2016
27,17,17.0,104.0,Izagirre Ion,76,Movistar Team,,\u25b228,18,2016
32,24,17.0,74.0,Grivko Andrei,77,Astana Pro Team,,\u25bc3,18,2016
31,152,17.0,75.0,Arashiro Yukiya,78,Lampre - Merida,,\u25bc3,18,2016
27,126,16.0,77.0,Reichenbach Sebastien,79,FDJ,,\u25bc2,18,2016
23,26,16.0,78.0,Lutsenko Alexey,80,Astana Pro Team,,\u25bc2,18,2016
33,48,15.0,80.0,Pozzovivo Domenico,81,AG2R La Mondiale,,\u25bc1,18,2016
32,198,15.0,79.0,Mat\xe9 Luis \xc1ngel,82,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,18,2016
27,19,15.0,83.0,Oliveira Nelson,83,Movistar Team,,-,18,2016
33,128,15.0,85.0,Roy J\xe9r\xe9my,84,FDJ,,\u25b21,18,2016
32,55,15.0,81.0,Martens Paul,85,Team LottoNL-Jumbo,,\u25bc4,18,2016
36,63,15.0,82.0,Irizar Markel,86,Trek - Segafredo,,\u25bc4,18,2016
26,212,15.0,84.0,Breen Vegard,87,Fortuneo - Vital Concept,,\u25bc3,18,2016
25,51,14.0,87.0,Kelderman Wilco,88,Team LottoNL-Jumbo,,\u25bc1,18,2016
31,218,14.0,89.0,S\xf8rensen Chris Anker,89,Fortuneo - Vital Concept,,-,18,2016
27,13,14.0,88.0,Anacona Winner,90,Movistar Team,,\u25bc2,18,2016
37,74,13.0,90.0,Elmiger Martin,91,IAM Cycling,,\u25bc1,18,2016
26,213,13.0,91.0,Delaplace Anthony,92,Fortuneo - Vital Concept,,\u25bc1,18,2016
29,217,13.0,92.0,Perichon Pierre-Luc,93,Fortuneo - Vital Concept,,\u25bc1,18,2016
23,47,13.0,93.0,Gougeard Alexis,94,AG2R La Mondiale,,\u25bc1,18,2016
27,88,12.0,95.0,Slagter Tom-Jelte,95,Cannondale-Drapac Pro Cycling Team,,-,18,2016
24,89,12.0,94.0,van Baarle Dylan,96,Cannondale-Drapac Pro Cycling Team,,\u25bc2,18,2016
27,99,11.0,96.0,van Garderen Tejay,97,BMC Racing Team,,\u25bc1,18,2016
34,145,11.0,99.0,Losada Alberto,98,Team Katusha,,\u25b21,18,2016
30,115,11.0,97.0,Geschke Simon,99,Team Giant - Alpecin,,\u25bc2,18,2016
28,46,11.0,98.0,Gautier Cyril,100,AG2R La Mondiale,,\u25bc2,18,2016
24,39,10.0,101.0,Valgren Michael,101,Tinkoff,,-,18,2016
26,52,9.0,102.0,Bennett George,102,Team LottoNL-Jumbo,,-,18,2016
42,38,9.0,103.0,Tosatto Matteo,103,Tinkoff,,-,18,2016
31,219,8.0,106.0,Vachon Florian,104,Fortuneo - Vital Concept,,\u25b22,18,2016
24,173,8.0,105.0,Duchesne Antoine,105,Direct Energie,,-,18,2016
24,111,7.0,107.0,Barguil Warren,106,Team Giant - Alpecin,,\u25b21,18,2016
32,28,7.0,109.0,Sanchez Luis Leon,107,Astana Pro Team,,\u25b22,18,2016
24,159,7.0,108.0,Polanc Jan,108,Lampre - Merida,,-,18,2016
28,194,7.0,114.0,Edet Nicolas,109,"Cofidis, Solutions Cr\xe9dits",,\u25b25,18,2016
33,197,7.0,110.0,Lemoine Cyril,110,"Cofidis, Solutions Cr\xe9dits",,-,18,2016
39,167,7.0,112.0,Henderson Gregory,111,Lotto Soudal,,\u25b21,18,2016
28,142,7.0,111.0,Guarnieri Jacopo,112,Team Katusha,,\u25bc1,18,2016
26,4,6.0,117.0,Landa Mikel,113,Team Sky,,\u25b24,18,2016
27,106,6.0,115.0,Janse van Rensburg Reinardt,114,Team Dimension Data,,\u25b21,18,2016
29,8,6.0,116.0,Stannard Ian,115,Team Sky,,\u25b21,18,2016
36,162,6.0,118.0,Bak Lars Ytting,116,Lotto Soudal,,\u25b22,18,2016
39,69,5.0,121.0,Zubeldia Haimar,117,Trek - Segafredo,,\u25b24,18,2016
24,137,5.0,119.0,Konrad Patrick,118,Bora - Argon 18,,\u25b21,18,2016
24,188,5.0,120.0,Vakoc Petr,119,Etixx - Quick Step,,\u25b21,18,2016
25,135,5.0,122.0,Bennett Sam,120,Bora - Argon 18,,\u25b22,18,2016
24,83,4.0,126.0,Craddock Lawson,121,Cannondale-Drapac Pro Cycling Team,,\u25b25,18,2016
36,112,4.0,124.0,Curvers Roy,122,Team Giant - Alpecin,,\u25b22,18,2016
28,87,4.0,123.0,Navardauskas Ramunas,123,Cannondale-Drapac Pro Cycling Team,,-,18,2016
35,105,4.0,125.0,Eisel Bernhard,124,Team Dimension Data,,\u25b21,18,2016
30,42,3.0,127.0,Bakelants Jan,125,AG2R La Mondiale,,\u25b22,18,2016
25,176,3.0,128.0,Petit Adrien,126,Direct Energie,,\u25b22,18,2016
28,2,2.0,129.0,Henao Sergio Luis,127,Team Sky,,\u25b22,18,2016
24,156,2.0,132.0,Grmay Tsgabu,128,Lampre - Merida,,\u25b24,18,2016
32,14,2.0,131.0,Erviti Imanol,129,Movistar Team,,\u25b22,18,2016
38,204,2.0,133.0,Hayman Mathew,130,ORICA-BikeExchange,,\u25b23,18,2016
26,189,2.0,130.0,Vermote Julien,131,Etixx - Quick Step,,\u25bc1,18,2016
26,7,2.0,134.0,Rowe Luke,132,Team Sky,,\u25b22,18,2016
23,131,1.0,135.0,Buchmann Emanuel,133,Bora - Argon 18,,\u25b22,18,2016
25,102,1.0,137.0,Berhane Natnael,134,Team Dimension Data,,\u25b23,18,2016
35,174,1.0,136.0,Gene Yohann,135,Direct Energie,,\u25b21,18,2016
26,32,425.0,1.0,Sagan Peter,1,Tinkoff,,-,19,2016
28,181,228.0,2.0,Kittel Marcel,2,Etixx - Quick Step,,-,19,2016
25,207,163.0,5.0,Matthews Michael,3,ORICA-BikeExchange,,\u25b22,19,2016
24,171,156.0,3.0,Coquard Bryan,4,Direct Energie,,\u25bc1,19,2016
29,144,152.0,4.0,Kristoff Alexander,5,Team Katusha,,\u25bc1,19,2016
31,98,136.0,6.0,Van Avermaet Greg,6,BMC Racing Team,,-,19,2016
29,163,133.0,9.0,De Gendt Thomas,7,Lotto Soudal,,\u25b22,19,2016
31,1,131.0,8.0,Froome Christopher,8,Team Sky,,-,19,2016
34,161,128.0,7.0,Greipel Andr\xe9,9,Lotto Soudal,,\u25bc2,19,2016
26,37,119.0,10.0,Majka Rafa\u0142,10,Tinkoff,,-,19,2016
33,72,89.0,12.0,Clement Stef,11,IAM Cycling,,\u25b21,19,2016
24,182,84.0,13.0,Alaphilippe Julian,12,Etixx - Quick Step,,\u25b21,19,2016
32,107,77.0,14.0,Pauwels Serge,13,Team Dimension Data,,\u25b21,19,2016
35,104,74.0,15.0,Cummings Stephen,14,Team Dimension Data,,\u25b21,19,2016
29,184,65.0,20.0,Martin Daniel,15,Etixx - Quick Step,,\u25b25,19,2016
36,12,64.0,23.0,Valverde Alejandro,16,Movistar Team,,\u25b27,19,2016
23,196,64.0,17.0,Laporte Christophe,17,"Cofidis, Solutions Cr\xe9dits",,-,19,2016
37,141,63.0,29.0,Rodr\xedguez Joaquim,18,Team Katusha,,\u25b211,19,2016
22,75,62.0,18.0,Enger Sondre Holst,19,IAM Cycling,,\u25bc1,19,2016
29,103,59.0,19.0,Boasson Hagen Edvald,20,Team Dimension Data,,\u25bc1,19,2016
25,41,58.0,38.0,Bardet Romain,21,AG2R La Mondiale,,\u25b217,19,2016
27,79,56.0,25.0,Pantano Jarlinson,22,IAM Cycling,,\u25b23,19,2016
31,205,52.0,21.0,Impey Daryl,23,ORICA-BikeExchange,,\u25bc2,19,2016
31,185,51.0,36.0,Martin Tony,24,Etixx - Quick Step,,\u25b212,19,2016
24,216,51.0,22.0,McLay Daniel,25,Fortuneo - Vital Concept,,\u25bc3,19,2016
33,186,48.0,24.0,Richeze Ariel Maximiliano,26,Etixx - Quick Step,,\u25bc2,19,2016
24,67,47.0,26.0,Stuyven Jasper,27,Trek - Segafredo,,\u25bc1,19,2016
27,113,47.0,27.0,Degenkolb John,28,Team Giant - Alpecin,,\u25bc1,19,2016
23,53,47.0,28.0,Groenewegen Dylan,29,Team LottoNL-Jumbo,,\u25bc1,19,2016
23,209,45.0,33.0,Yates Adam,30,ORICA-BikeExchange,,\u25b23,19,2016
31,187,44.0,30.0,Sabatini Fabio,31,Etixx - Quick Step,,\u25bc1,19,2016
31,91,43.0,40.0,Porte Richie,32,BMC Racing Team,,\u25b28,19,2016
35,44,43.0,31.0,Dumoulin Samuel,33,AG2R La Mondiale,,\u25bc2,19,2016
31,133,42.0,32.0,B\xe1rta Jan,34,Bora - Argon 18,,\u25bc2,19,2016
26,21,42.0,47.0,Aru Fabio,35,Astana Pro Team,,\u25b212,19,2016
37,179,42.0,34.0,Voeckler Thomas,36,Direct Energie,,\u25bc2,19,2016
28,134,40.0,35.0,Benedetti Cesare,37,Bora - Argon 18,,\u25bc2,19,2016
28,165,40.0,39.0,Gallopin Tony,38,Lotto Soudal,,\u25b21,19,2016
28,84,39.0,37.0,Howes Alex,39,Cannondale-Drapac Pro Cycling Team,,\u25bc2,19,2016
30,36,37.0,41.0,Kreuziger Roman,40,Tinkoff,,\u25b21,19,2016
28,49,37.0,60.0,Vuillermoz Alexis,41,AG2R La Mondiale,,\u25b219,19,2016
31,22,37.0,42.0,Nibali Vincenzo,42,Astana Pro Team,,-,19,2016
35,136,37.0,43.0,Huzarski Bartosz,43,Bora - Argon 18,,-,19,2016
37,172,37.0,44.0,Chavanel Sylvain,44,Direct Energie,,-,19,2016
26,11,36.0,58.0,Quintana Nairo,45,Movistar Team,,\u25b213,19,2016
29,151,33.0,48.0,Costa Rui,46,Lampre - Merida,,\u25b22,19,2016
29,61,32.0,46.0,Mollema Bauke,47,Trek - Segafredo,,\u25bc1,19,2016
27,54,32.0,49.0,Lindeman Bert-Jan,48,Team LottoNL-Jumbo,,\u25b21,19,2016
26,149,31.0,45.0,Zakarin Ilnur,49,Team Katusha,,\u25bc4,19,2016
27,57,31.0,50.0,Vanmarcke Sep,50,Team LottoNL-Jumbo,,-,19,2016
24,157,30.0,73.0,Meintjes Louis,51,Lampre - Merida,,\u25b222,19,2016
33,183,29.0,51.0,Keisse Iljo,52,Etixx - Quick Step,,\u25bc1,19,2016
30,139,29.0,52.0,Voss Paul,53,Bora - Argon 18,,\u25bc1,19,2016
28,177,28.0,53.0,Sicard Romain,54,Direct Energie,,\u25bc1,19,2016
29,73,27.0,54.0,Coppel J\xe9rome,55,IAM Cycling,,\u25bc1,19,2016
28,94,26.0,55.0,Caruso Damiano,56,BMC Racing Team,,\u25bc1,19,2016
30,214,26.0,56.0,Feillu Brice,57,Fortuneo - Vital Concept,,\u25bc1,19,2016
25,203,26.0,57.0,Durbridge Luke,58,ORICA-BikeExchange,,\u25bc1,19,2016
28,6,25.0,74.0,Poels Wout,59,Team Sky,,\u25b215,19,2016
28,155,25.0,59.0,Durasek Kristijan,60,Lampre - Merida,,\u25bc1,19,2016
26,212,25.0,87.0,Breen Vegard,61,Fortuneo - Vital Concept,,\u25b226,19,2016
33,124,24.0,61.0,Morabito Steve,62,FDJ,,\u25bc1,19,2016
25,78,24.0,62.0,Naesen Oliver,63,IAM Cycling,,\u25bc1,19,2016
31,33,24.0,63.0,Bodnar Maciej,64,Tinkoff,,\u25bc1,19,2016
29,81,23.0,69.0,Rolland Pierre,65,Cannondale-Drapac Pro Cycling Team,,\u25b24,19,2016
27,17,22.0,76.0,Izagirre Ion,66,Movistar Team,,\u25b210,19,2016
27,109,22.0,65.0,Teklehaimanot Daniel,67,Team Dimension Data,,\u25bc2,19,2016
27,215,20.0,66.0,Fonseca Armindo,68,Fortuneo - Vital Concept,,\u25bc2,19,2016
33,138,20.0,67.0,Schillinger Andreas,69,Bora - Argon 18,,\u25bc2,19,2016
26,77,20.0,68.0,Howard Leigh,70,IAM Cycling,,\u25bc2,19,2016
29,25,19.0,70.0,Kangert Tanel,71,Astana Pro Team,,\u25bc1,19,2016
27,27,19.0,71.0,Rosa Diego,72,Astana Pro Team,,\u25bc1,19,2016
26,154,18.0,72.0,Cimolai Davide,73,Lampre - Merida,,\u25bc1,19,2016
30,9,17.0,64.0,Thomas Geraint,74,Team Sky,,\u25bc10,19,2016
30,43,17.0,75.0,Ch\xe9rel Micka\xebl,75,AG2R La Mondiale,,-,19,2016
32,24,17.0,77.0,Grivko Andrei,76,Astana Pro Team,,\u25b21,19,2016
31,152,17.0,78.0,Arashiro Yukiya,77,Lampre - Merida,,\u25b21,19,2016
27,126,16.0,79.0,Reichenbach Sebastien,78,FDJ,,\u25b21,19,2016
23,131,16.0,133.0,Buchmann Emanuel,79,Bora - Argon 18,,\u25b254,19,2016
