Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
30,86,43,+2:04,,28.0,van Emden Jos,43,Team LottoNL-Jumbo,",, 2:04",+0:06,,\u25bc15,2,2016
21,7,44,+2:04,,48.0,Politt Nils,44,Team Katusha,",, 2:04",+0:06,,\u25b24,2,2016
22,154,45,+2:04,,44.0,Eaton Daniel,45,UnitedHealthcare Pro Cycling Team,",, 2:04",+0:06,,\u25bc1,2,2016
31,5,46,+2:04,,49.0,Kozonchuk Dmitry,46,Team Katusha,",, 2:04",+0:06,,\u25b23,2,2016
35,111,47,+2:04,,47.0,Vansummeren Johan,47,AG2R La Mondiale,",, 2:04",+0:06,,-,2,2016
33,17,48,+2:04,,42.0,Renshaw Mark,48,Team Dimension Data,",, 2:04",+0:06,,\u25bc6,2,2016
29,33,49,+3:16,,34.0,Drucker Jean-Pierre,49,BMC Racing Team,3:16 3:16,+1:18,,\u25bc15,2,2016
31,91,50,+3:40,,33.0,Marcato Marco,50,Wanty - Groupe Gobert,3:40 3:40,+1:42,,\u25bc17,2,2016
31,15,51,+4:03,,46.0,Farrar Tyler,51,Team Dimension Data,4:03 4:03,+2:05,,\u25bc5,2,2016
32,152,52,+4:41,,22.0,Alzate Carlos Eduardo,52,UnitedHealthcare Pro Cycling Team,4:41 4:41,+2:43,,\u25bc30,2,2016
24,45,53,+7:15,,53.0,P\xf6stlberger Lukas,53,Bora - Argon 18,7:15 7:15,+4:54,,-,2,2016
25,94,54,+8:09,,60.0,Jans Roy,54,Wanty - Groupe Gobert,8:09 8:09,+0:02,,\u25b26,2,2016
28,65,55,+8:11,,64.0,Smukulis Gatis,55,Astana Pro Team,8:11 8:11,+0:04,,\u25b29,2,2016
38,143,56,+8:13,,55.0,Kiendys Tomasz,56,CCC Sprandi Polkowice,8:13 8:13,+0:06,,\u25bc1,2,2016
28,145,57,+8:13,,54.0,Marycz Jaroslaw,57,CCC Sprandi Polkowice,",, 8:13",+0:06,,\u25bc3,2,2016
28,114,58,+8:13,,56.0,Gretsch Patrick,58,AG2R La Mondiale,",, 8:13",+0:06,,\u25bc2,2,2016
24,76,59,+8:13,,66.0,Van Meirhaeghe Jef,59,Topsport Vlaanderen - Baloise,",, 8:13",+0:06,,\u25b27,2,2016
26,74,60,+8:13,,57.0,Declercq Tim,60,Topsport Vlaanderen - Baloise,",, 8:13",+0:06,,\u25bc3,2,2016
27,142,61,+8:13,,59.0,Honkisz Adrian,61,CCC Sprandi Polkowice,",, 8:13",+0:06,,\u25bc2,2,2016
35,161,62,+8:13,,62.0,Wegmann Fabian,62,St\xf6lting Service Group,",, 8:13",+0:06,,-,2,2016
23,83,63,+8:13,,63.0,Roosen Timo,63,Team LottoNL-Jumbo,",, 8:13",+0:06,,-,2,2016
30,62,64,+8:13,,67.0,Boom Lars,64,Astana Pro Team,",, 8:13",+0:06,,\u25b23,2,2016
23,84,65,+8:13,,61.0,Teunissen Mike,65,Team LottoNL-Jumbo,",, 8:13",+0:06,,\u25bc4,2,2016
33,67,66,+9:20,,58.0,Westra Lieuwe,66,Astana Pro Team,9:20 9:20,+1:13,,\u25bc8,2,2016
24,25,67,+9:39,,68.0,Waeytens Zico,67,Team Giant - Alpecin,9:39 9:39,+0:06,,\u25b21,2,2016
22,58,68,+9:49,,65.0,Vall\xe9e Boris,68,Fortuneo - Vital Concept,9:49 9:49,+1:42,,\u25bc3,2,2016
22,77,69,+10:49,,69.0,Van Rooy Kenneth,69,Topsport Vlaanderen - Baloise,10:49 10:49,+0:06,,-,2,2016
20,124,70,+12:14,,99.0,Looij Andre,70,Roompot - Oranje Peloton,12:14 12:14,+0:06,,\u25b229,2,2016
21,168,71,+12:14,,80.0,Carbel Michael,71,St\xf6lting Service Group,",, 12:14",+0:06,,\u25b29,2,2016
22,137,72,+12:14,,107.0,Pibernik Luka,72,Lampre - Merida,",, 12:14",+0:06,,\u25b235,2,2016
33,176,73,+12:14,,71.0,Jelloul Adil,73,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 12:14",+0:06,,\u25bc2,2,2016
24,68,74,+12:14,,75.0,Zakharov Artyom,74,Astana Pro Team,",, 12:14",+0:06,,\u25b21,2,2016
23,163,75,+12:14,,119.0,Kirsch Alex,75,St\xf6lting Service Group,",, 12:14",+0:06,,\u25b244,2,2016
25,85,76,+12:14,,87.0,Van Asbroeck Tom,76,Team LottoNL-Jumbo,",, 12:14",+0:06,,\u25b211,2,2016
22,123,77,+12:14,,70.0,Kerkhof Tim,77,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25bc7,2,2016
24,127,78,+12:14,,76.0,van Goethem Brian,78,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25bc2,2,2016
22,38,79,+12:14,,73.0,Zabel Rick,79,BMC Racing Team,",, 12:14",+0:06,,\u25bc6,2,2016
25,121,80,+12:14,,95.0,Asselman Jesper,80,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25b215,2,2016
26,36,81,+12:14,,86.0,Rosskopf Joey,81,BMC Racing Team,",, 12:14",+0:06,,\u25b25,2,2016
25,128,82,+12:14,,84.0,Kreder Wesley,82,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25b22,2,2016
26,122,83,+12:14,,74.0,de Vries Berden,83,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25bc9,2,2016
27,42,84,+12:14,,98.0,Archbold Shane,84,Bora - Argon 18,",, 12:14",+0:06,,\u25b214,2,2016
24,73,85,+12:14,,77.0,De Tier Floris,85,Topsport Vlaanderen - Baloise,",, 12:14",+0:06,,\u25bc8,2,2016
22,126,86,+12:14,,89.0,Slik Ivar,86,Roompot - Oranje Peloton,",, 12:14",+0:06,,\u25b23,2,2016
33,116,87,+12:14,,120.0,Minard S\xe9bastien,87,AG2R La Mondiale,",, 12:14",+0:06,,\u25b233,2,2016
26,147,88,+12:14,,103.0,Stepniak Grzegorz,88,CCC Sprandi Polkowice,",, 12:14",+0:06,,\u25b215,2,2016
26,174,89,+12:14,,96.0,Hasnaoui Maher,89,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 12:14",+0:06,,\u25b27,2,2016
