Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
36,4,10,92.0,Knees Christian,92,Team Sky,,-,18,2017
34,32,10,91.0,de Kort Koen,93,Trek - Segafredo,,\u25bc2,18,2017
27,81,10,90.0,Chaves Johan Esteban,94,ORICA-Scott,,\u25bc4,18,2017
23,35,10,93.0,Gogl Michael,95,Trek - Segafredo,,\u25bc2,18,2017
36,93,9,96.0,Cummings Stephen,96,Team Dimension Data,,-,18,2017
36,82,9,94.0,Albasini Michael,97,ORICA-Scott,,\u25bc3,18,2017
29,206,8,99.0,Pasqualon Andrea,98,Wanty - Groupe Gobert,,\u25b21,18,2017
29,16,8,98.0,Gautier Cyril,99,AG2R La Mondiale,,\u25bc1,18,2017
36,194,8,100.0,Bozic Borut,100,Bahrain Merida Pro Cycling Team,,-,18,2017
28,204,7,101.0,Minnaard Marco,101,Wanty - Groupe Gobert,,-,18,2017
26,126,7,102.0,Lammertink Maurits,102,Team Katusha - Alpecin,,-,18,2017
31,193,6,109.0,Bole Grega,103,Bahrain Merida Pro Cycling Team,,\u25b26,18,2017
26,27,6,,Herrada Jes\xfas,104,Movistar Team,,-,18,2017
31,159,6,105.0,Simon Julien,105,"Cofidis, Solutions Cr\xe9dits",,-,18,2017
24,148,6,107.0,Teunissen Mike,106,Team Sunweb,,\u25b21,18,2017
28,95,6,104.0,Janse van Rensburg Reinardt,107,Team Dimension Data,,\u25bc3,18,2017
37,144,6,108.0,Curvers Roy,108,Team Sunweb,,-,18,2017
33,54,6,106.0,Grivko Andrei,109,Astana Pro Team,,\u25bc3,18,2017
28,38,6,103.0,Pantano Jarlinson,110,Trek - Segafredo,,\u25bc7,18,2017
30,14,5,110.0,Frank Mathias,111,AG2R La Mondiale,,\u25bc1,18,2017
32,219,5,112.0,Vachon Florian,112,Fortuneo - Oscaro,,-,18,2017
33,26,5,111.0,Erviti Imanol,113,Movistar Team,,\u25bc2,18,2017
35,45,4,113.0,Moinard Ama\xebl,114,BMC Racing Team,,\u25bc1,18,2017
27,77,4,114.0,Molard Rudy,115,FDJ,,\u25bc1,18,2017
24,113,3,115.0,Buchmann Emanuel,116,BORA - hansgrohe,,\u25bc1,18,2017
31,213,3,119.0,Feillu Brice,117,Fortuneo - Oscaro,,\u25b22,18,2017
29,2,3,117.0,Henao Sergio Luis,118,Team Sky,,\u25bc1,18,2017
23,17,3,116.0,Latour Pierre,119,AG2R La Mondiale,,\u25bc3,18,2017
26,18,3,118.0,Naesen Oliver,120,AG2R La Mondiale,,\u25bc2,18,2017
32,86,2,120.0,Impey Daryl,121,ORICA-Scott,,\u25bc1,18,2017
27,98,2,122.0,Thwaites Scott,122,Team Dimension Data,,-,18,2017
27,8,2,124.0,Rowe Luke,123,Team Sky,,\u25b21,18,2017
33,165,2,121.0,Martens Paul,124,Team LottoNL-Jumbo,,\u25bc3,18,2017
24,28,2,123.0,S\xfctterlin Jasha,125,Movistar Team,,\u25bc2,18,2017
30,25,1,125.0,Castroviejo Jonathan,126,Movistar Team,,\u25bc1,18,2017
26,141,364,1.0,Matthews Michael,1,Team Sunweb,,-,19,2017
35,131,204,2.0,Greipel Andr\xe9,2,Lotto Soudal,,-,19,2017
30,92,200,5.0,Boasson Hagen Edvald,3,Team Dimension Data,,\u25b22,19,2017
27,197,163,3.0,Colbrelli Sonny,4,Bahrain Merida Pro Cycling Team,,\u25bc1,19,2017
30,125,158,4.0,Kristoff Alexander,5,Team Katusha - Alpecin,,\u25bc1,19,2017
30,134,146,7.0,De Gendt Thomas,6,Lotto Soudal,,\u25b21,19,2017
32,1,118,6.0,Froome Christopher,7,Team Sky,,\u25bc1,19,2017
30,105,106,8.0,Martin Daniel,8,Quick-Step Floors,,-,19,2017
25,143,100,9.0,Barguil Warren,9,Team Sunweb,,-,19,2017
30,188,98,10.0,Uran Rigoberto,10,Cannondale-Drapac Pro Cycling Team,,-,19,2017
29,135,96,14.0,Gallopin Tony,11,Lotto Soudal,,\u25b23,19,2017
26,11,94,11.0,Bardet Romain,12,AG2R La Mondiale,,\u25bc1,19,2017
24,163,94,12.0,Groenewegen Dylan,13,Team LottoNL-Jumbo,,\u25bc1,19,2017
24,173,88,17.0,Calmejane Lilian,14,Direct Energie,,\u25b23,19,2017
27,51,87,13.0,Aru Fabio,15,Astana Pro Team,,\u25bc2,19,2017
31,12,83,22.0,Bakelants Jan,16,AG2R La Mondiale,,\u25b26,19,2017
28,33,79,15.0,Degenkolb John,17,Trek - Segafredo,,\u25bc2,19,2017
26,151,78,16.0,Bouhanni Nacer,18,"Cofidis, Solutions Cr\xe9dits",,\u25bc2,19,2017
29,68,70,19.0,Swift Ben,19,UAE Team Emirates,,-,19,2017
32,48,63,18.0,Van Avermaet Greg,20,BMC Racing Team,,\u25bc2,19,2017
27,6,61,20.0,Landa Mikel,21,Team Sky,,\u25bc1,19,2017
24,89,61,21.0,Yates Simon,22,ORICA-Scott,,\u25bc1,19,2017
30,37,57,25.0,Mollema Bauke,23,Trek - Segafredo,,\u25b22,19,2017
23,133,57,23.0,Benoot Tiesj,24,Lotto Soudal,,\u25bc1,19,2017
22,214,56,43.0,Gesbert Elie,25,Fortuneo - Oscaro,,\u25b218,19,2017
27,202,54,24.0,Backaert Frederik,26,Wanty - Groupe Gobert,,\u25bc2,19,2017
38,174,51,38.0,Chavanel Sylvain,27,Direct Energie,,\u25b211,19,2017
28,87,51,55.0,Keukeleire Jens,28,ORICA-Scott,,\u25b227,19,2017
33,46,50,26.0,Roche Nicolas,29,BMC Racing Team,,\u25bc3,19,2017
27,166,49,27.0,Roglic Primoz,30,Team LottoNL-Jumbo,,\u25bc3,19,2017
27,21,48,28.0,Quintana Nairo,31,Movistar Team,,\u25bc3,19,2017
25,61,44,29.0,Meintjes Louis,32,UAE Team Emirates,,\u25bc3,19,2017
28,119,44,30.0,Selig R\xfcdiger,33,BORA - hansgrohe,,\u25bc3,19,2017
25,142,43,86.0,Arndt Nikias,34,Team Sunweb,,\u25b252,19,2017
34,31,42,31.0,Contador Alberto,35,Trek - Segafredo,,\u25bc4,19,2017
31,107,42,32.0,Stybar Zdenek,36,Quick-Step Floors,,\u25bc4,19,2017
28,69,38,33.0,Ulissi Diego,37,UAE Team Emirates,,\u25bc4,19,2017
32,102,37,34.0,Bauer Jack,38,Quick-Step Floors,,\u25bc4,19,2017
29,62,36,35.0,Atapuma John Darwin,39,UAE Team Emirates,,\u25bc4,19,2017
30,212,34,36.0,Bouet Maxime,40,Fortuneo - Oscaro,,\u25bc4,19,2017
30,205,33,37.0,Offredo Yoann,41,Wanty - Groupe Gobert,,\u25bc4,19,2017
32,112,32,39.0,Bodnar Maciej,42,BORA - hansgrohe,,\u25bc3,19,2017
23,44,29,40.0,K\xfcng Stefan,43,BMC Racing Team,,\u25bc3,19,2017
23,128,28,41.0,Politt Nils,44,Team Katusha - Alpecin,,\u25bc3,19,2017
25,189,28,42.0,van Baarle Dylan,45,Cannondale-Drapac Pro Cycling Team,,\u25bc3,19,2017
28,215,27,49.0,Hardy Romain,46,Fortuneo - Oscaro,,\u25b23,19,2017
36,23,27,,Bennati Daniele,47,Movistar Team,,-,19,2017
23,172,26,44.0,Boudat Thomas,48,Direct Energie,,\u25bc4,19,2017
31,145,26,47.0,Geschke Simon,49,Team Sunweb,,\u25bc2,19,2017
29,178,26,56.0,Sicard Romain,50,Direct Energie,,\u25b26,19,2017
31,43,26,45.0,De Marchi Alessandro,51,BMC Racing Team,,\u25bc6,19,2017
30,209,26,46.0,Vanspeybrouck Pieter,52,Wanty - Groupe Gobert,,\u25bc6,19,2017
33,66,25,48.0,Marcato Marco,53,UAE Team Emirates,,\u25bc5,19,2017
27,5,25,50.0,Kwiatkowski Michal,54,Team Sky,,\u25bc4,19,2017
32,106,25,51.0,Sabatini Fabio,55,Quick-Step Floors,,\u25bc4,19,2017
30,216,24,74.0,Perichon Pierre-Luc,56,Fortuneo - Oscaro,,\u25b218,19,2017
24,207,24,52.0,Smith Dion,57,Wanty - Groupe Gobert,,\u25bc5,19,2017
34,157,23,53.0,Navarro Daniel,58,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,19,2017
38,171,23,54.0,Voeckler Thomas,59,Direct Energie,,\u25bc5,19,2017
24,201,22,57.0,Martin Guillaume,60,Wanty - Groupe Gobert,,\u25bc3,19,2017
26,176,21,59.0,Petit Adrien,61,Direct Energie,,\u25bc2,19,2017
27,186,21,58.0,Phinney Taylor,62,Cannondale-Drapac Pro Cycling Team,,\u25bc4,19,2017
26,208,20,60.0,van Keirsbulck Guillaume,63,Wanty - Groupe Gobert,,\u25bc3,19,2017
33,96,20,61.0,Pauwels Serge,64,Team Dimension Data,,\u25bc3,19,2017
29,153,20,62.0,Edet Nicolas,65,"Cofidis, Solutions Cr\xe9dits",,\u25bc3,19,2017
26,184,19,65.0,Brown Nathan,66,Cannondale-Drapac Pro Cycling Team,,\u25bc1,19,2017
32,121,19,64.0,Martin Tony,67,Team Katusha - Alpecin,,\u25bc3,19,2017
26,122,19,63.0,Haller Marco,68,Team Katusha - Alpecin,,\u25bc5,19,2017
32,137,18,67.0,Roelandts Jurgen,69,Lotto Soudal,,\u25bc2,19,2017
28,146,18,66.0,Sinkeldam Ramon,70,Team Sunweb,,\u25bc4,19,2017
27,24,17,69.0,Betancur Carlos,71,Movistar Team,,\u25bc2,19,2017
31,88,17,70.0,Kreuziger Roman,72,ORICA-Scott,,\u25bc2,19,2017
23,182,17,73.0,Bettiol Alberto,73,Cannondale-Drapac Pro Cycling Team,,-,19,2017
24,116,17,75.0,McCarthy Jay,74,BORA - hansgrohe,,\u25b21,19,2017
36,82,17,97.0,Albasini Michael,75,ORICA-Scott,,\u25b222,19,2017
28,65,17,68.0,Laengen Vegard Stake,76,UAE Team Emirates,,\u25bc8,19,2017
24,154,17,72.0,Laporte Christophe,77,"Cofidis, Solutions Cr\xe9dits",,\u25bc5,19,2017
27,72,17,71.0,Cimolai Davide,78,FDJ,,\u25bc7,19,2017
29,19,15,76.0,Vuillermoz Alexis,79,AG2R La Mondiale,,\u25bc3,19,2017
33,177,15,78.0,Quemeneur Perrig,80,Direct Energie,,\u25bc2,19,2017
36,3,15,80.0,Kiryienka Vasil,81,Team Sky,,\u25bc1,19,2017
31,159,15,105.0,Simon Julien,82,"Cofidis, Solutions Cr\xe9dits",,\u25b223,19,2017
31,217,15,79.0,Pichon Laurent,83,Fortuneo - Oscaro,,\u25bc4,19,2017
36,175,15,77.0,Gene Yohann,84,Direct Energie,,\u25bc7,19,2017
31,49,14,81.0,Wyss Danilo,85,BMC Racing Team,,\u25bc4,19,2017
25,58,13,84.0,Valgren Michael,86,Astana Pro Team,,\u25bc2,19,2017
36,136,13,85.0,Hansen Adam,87,Lotto Soudal,,\u25bc2,19,2017
23,129,13,83.0,Zabel Rick,88,Team Katusha - Alpecin,,\u25bc5,19,2017
31,123,13,82.0,Hollenstein Reto,89,Team Katusha - Alpecin,,\u25bc7,19,2017
24,85,11,88.0,Howson Damien,90,ORICA-Scott,,\u25bc2,19,2017
32,149,11,87.0,Timmer Albert,91,Team Sunweb,,\u25bc4,19,2017
29,42,10,90.0,Caruso Damiano,92,BMC Racing Team,,\u25bc2,19,2017
33,7,10,91.0,Nieve Mikel,93,Team Sky,,\u25bc2,19,2017
27,81,10,94.0,Chaves Johan Esteban,94,ORICA-Scott,,-,19,2017
34,32,10,93.0,de Kort Koen,95,Trek - Segafredo,,\u25bc2,19,2017
36,4,10,92.0,Knees Christian,96,Team Sky,,\u25bc4,19,2017
23,35,10,95.0,Gogl Michael,97,Trek - Segafredo,,\u25bc2,19,2017
36,93,9,96.0,Cummings Stephen,98,Team Dimension Data,,\u25bc2,19,2017
29,16,8,99.0,Gautier Cyril,99,AG2R La Mondiale,,-,19,2017
29,206,8,98.0,Pasqualon Andrea,100,Wanty - Groupe Gobert,,\u25bc2,19,2017
36,194,8,100.0,Bozic Borut,101,Bahrain Merida Pro Cycling Team,,\u25bc1,19,2017
28,204,7,101.0,Minnaard Marco,102,Wanty - Groupe Gobert,,\u25bc1,19,2017
26,126,7,102.0,Lammertink Maurits,103,Team Katusha - Alpecin,,\u25bc1,19,2017
27,77,6,115.0,Molard Rudy,104,FDJ,,\u25b211,19,2017
28,38,6,110.0,Pantano Jarlinson,105,Trek - Segafredo,,\u25b25,19,2017
26,27,6,104.0,Herrada Jes\xfas,106,Movistar Team,,\u25bc2,19,2017
28,95,6,107.0,Janse van Rensburg Reinardt,107,Team Dimension Data,,-,19,2017
33,54,6,109.0,Grivko Andrei,108,Astana Pro Team,,\u25b21,19,2017
24,148,6,106.0,Teunissen Mike,109,Team Sunweb,,\u25bc3,19,2017
37,144,6,108.0,Curvers Roy,110,Team Sunweb,,\u25bc2,19,2017
31,193,6,103.0,Bole Grega,111,Bahrain Merida Pro Cycling Team,,\u25bc8,19,2017
30,14,5,111.0,Frank Mathias,112,AG2R La Mondiale,,\u25bc1,19,2017
33,26,5,113.0,Erviti Imanol,113,Movistar Team,,-,19,2017
32,219,5,112.0,Vachon Florian,114,Fortuneo - Oscaro,,\u25bc2,19,2017
35,45,4,114.0,Moinard Ama\xebl,115,BMC Racing Team,,\u25bc1,19,2017
29,103,4,,Brambilla Gianluca,116,Quick-Step Floors,,-,19,2017
24,113,3,116.0,Buchmann Emanuel,117,BORA - hansgrohe,,\u25bc1,19,2017
31,213,3,117.0,Feillu Brice,118,Fortuneo - Oscaro,,\u25bc1,19,2017
23,17,3,119.0,Latour Pierre,119,AG2R La Mondiale,,-,19,2017
29,2,3,118.0,Henao Sergio Luis,120,Team Sky,,\u25bc2,19,2017
26,18,3,120.0,Naesen Oliver,121,AG2R La Mondiale,,\u25bc1,19,2017
32,86,2,121.0,Impey Daryl,122,ORICA-Scott,,\u25bc1,19,2017
33,165,2,124.0,Martens Paul,123,Team LottoNL-Jumbo,,\u25b21,19,2017
27,98,2,122.0,Thwaites Scott,124,Team Dimension Data,,\u25bc2,19,2017
24,28,2,125.0,S\xfctterlin Jasha,125,Movistar Team,,-,19,2017
27,8,2,123.0,Rowe Luke,126,Team Sky,,\u25bc3,19,2017
30,25,1,126.0,Castroviejo Jonathan,127,Movistar Team,,\u25bc1,19,2017
26,141,364,1.0,Matthews Michael,1,Team Sunweb,,-,20,2017
35,131,204,2.0,Greipel Andr\xe9,2,Lotto Soudal,,-,20,2017
30,92,200,3.0,Boasson Hagen Edvald,3,Team Dimension Data,,-,20,2017
27,197,163,4.0,Colbrelli Sonny,4,Bahrain Merida Pro Cycling Team,,-,20,2017
30,125,158,5.0,Kristoff Alexander,5,Team Katusha - Alpecin,,-,20,2017
30,134,146,6.0,De Gendt Thomas,6,Lotto Soudal,,-,20,2017
32,1,133,7.0,Froome Christopher,7,Team Sky,,-,20,2017
30,188,106,10.0,Uran Rigoberto,8,Cannondale-Drapac Pro Cycling Team,,\u25b22,20,2017
30,105,106,8.0,Martin Daniel,9,Quick-Step Floors,,\u25bc1,20,2017
25,143,100,9.0,Barguil Warren,10,Team Sunweb,,\u25bc1,20,2017
29,135,96,11.0,Gallopin Tony,11,Lotto Soudal,,-,20,2017
26,11,94,12.0,Bardet Romain,12,AG2R La Mondiale,,-,20,2017
24,163,94,13.0,Groenewegen Dylan,13,Team LottoNL-Jumbo,,-,20,2017
24,173,88,14.0,Calmejane Lilian,14,Direct Energie,,-,20,2017
27,51,87,15.0,Aru Fabio,15,Astana Pro Team,,-,20,2017
31,12,83,16.0,Bakelants Jan,16,AG2R La Mondiale,,-,20,2017
28,33,79,17.0,Degenkolb John,17,Trek - Segafredo,,-,20,2017
26,151,78,18.0,Bouhanni Nacer,18,"Cofidis, Solutions Cr\xe9dits",,-,20,2017
29,68,70,19.0,Swift Ben,19,UAE Team Emirates,,-,20,2017
32,48,63,20.0,Van Avermaet Greg,20,BMC Racing Team,,-,20,2017
27,6,62,21.0,Landa Mikel,21,Team Sky,,-,20,2017
24,89,61,22.0,Yates Simon,22,ORICA-Scott,,-,20,2017
30,37,57,23.0,Mollema Bauke,23,Trek - Segafredo,,-,20,2017
38,174,57,27.0,Chavanel Sylvain,24,Direct Energie,,\u25b23,20,2017
23,133,57,24.0,Benoot Tiesj,25,Lotto Soudal,,\u25bc1,20,2017
22,214,56,25.0,Gesbert Elie,26,Fortuneo - Oscaro,,\u25bc1,20,2017
27,202,54,26.0,Backaert Frederik,27,Wanty - Groupe Gobert,,\u25bc1,20,2017
32,112,52,42.0,Bodnar Maciej,28,BORA - hansgrohe,,\u25b214,20,2017
34,31,52,35.0,Contador Alberto,29,Trek - Segafredo,,\u25b26,20,2017
25,142,52,34.0,Arndt Nikias,30,Team Sunweb,,\u25b24,20,2017
27,166,51,30.0,Roglic Primoz,31,Team LottoNL-Jumbo,,\u25bc1,20,2017
28,87,51,28.0,Keukeleire Jens,32,ORICA-Scott,,\u25bc4,20,2017
33,46,50,29.0,Roche Nicolas,33,BMC Racing Team,,\u25bc4,20,2017
27,21,48,31.0,Quintana Nairo,34,Movistar Team,,\u25bc3,20,2017
25,61,44,32.0,Meintjes Louis,35,UAE Team Emirates,,\u25bc3,20,2017
28,119,44,33.0,Selig R\xfcdiger,36,BORA - hansgrohe,,\u25bc3,20,2017
27,5,42,54.0,Kwiatkowski Michal,37,Team Sky,,\u25b217,20,2017
31,107,42,36.0,Stybar Zdenek,38,Quick-Step Floors,,\u25bc2,20,2017
32,102,42,38.0,Bauer Jack,39,Quick-Step Floors,,\u25bc1,20,2017
28,69,38,37.0,Ulissi Diego,40,UAE Team Emirates,,\u25bc3,20,2017
29,62,36,39.0,Atapuma John Darwin,41,UAE Team Emirates,,\u25bc2,20,2017
23,44,36,43.0,K\xfcng Stefan,42,BMC Racing Team,,\u25b21,20,2017
30,212,34,40.0,Bouet Maxime,43,Fortuneo - Oscaro,,\u25bc3,20,2017
30,205,33,41.0,Offredo Yoann,44,Wanty - Groupe Gobert,,\u25bc3,20,2017
32,121,32,67.0,Martin Tony,45,Team Katusha - Alpecin,,\u25b222,20,2017
23,128,31,44.0,Politt Nils,46,Team Katusha - Alpecin,,\u25bc2,20,2017
25,189,28,45.0,van Baarle Dylan,47,Cannondale-Drapac Pro Cycling Team,,\u25bc2,20,2017
28,215,27,46.0,Hardy Romain,48,Fortuneo - Oscaro,,\u25bc2,20,2017
36,23,27,47.0,Bennati Daniele,49,Movistar Team,,\u25bc2,20,2017
23,172,26,48.0,Boudat Thomas,50,Direct Energie,,\u25bc2,20,2017
31,145,26,49.0,Geschke Simon,51,Team Sunweb,,\u25bc2,20,2017
29,178,26,50.0,Sicard Romain,52,Direct Energie,,\u25bc2,20,2017
31,43,26,51.0,De Marchi Alessandro,53,BMC Racing Team,,\u25bc2,20,2017
30,209,26,52.0,Vanspeybrouck Pieter,54,Wanty - Groupe Gobert,,\u25bc2,20,2017
33,66,25,53.0,Marcato Marco,55,UAE Team Emirates,,\u25bc2,20,2017
32,106,25,55.0,Sabatini Fabio,56,Quick-Step Floors,,\u25bc1,20,2017
30,216,24,56.0,Perichon Pierre-Luc,57,Fortuneo - Oscaro,,\u25bc1,20,2017
24,207,24,57.0,Smith Dion,58,Wanty - Groupe Gobert,,\u25bc1,20,2017
34,157,23,58.0,Navarro Daniel,59,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,20,2017
38,171,23,59.0,Voeckler Thomas,60,Direct Energie,,\u25bc1,20,2017
24,201,22,60.0,Martin Guillaume,61,Wanty - Groupe Gobert,,\u25bc1,20,2017
26,176,21,61.0,Petit Adrien,62,Direct Energie,,\u25bc1,20,2017
27,186,21,62.0,Phinney Taylor,63,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2017
26,208,20,63.0,van Keirsbulck Guillaume,64,Wanty - Groupe Gobert,,\u25bc1,20,2017
33,96,20,64.0,Pauwels Serge,65,Team Dimension Data,,\u25bc1,20,2017
29,153,20,65.0,Edet Nicolas,66,"Cofidis, Solutions Cr\xe9dits",,\u25bc1,20,2017
26,184,19,66.0,Brown Nathan,67,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2017
26,122,19,68.0,Haller Marco,68,Team Katusha - Alpecin,,-,20,2017
32,137,18,69.0,Roelandts Jurgen,69,Lotto Soudal,,-,20,2017
28,146,18,70.0,Sinkeldam Ramon,70,Team Sunweb,,-,20,2017
27,24,17,71.0,Betancur Carlos,71,Movistar Team,,-,20,2017
31,88,17,72.0,Kreuziger Roman,72,ORICA-Scott,,-,20,2017
23,182,17,73.0,Bettiol Alberto,73,Cannondale-Drapac Pro Cycling Team,,-,20,2017
24,116,17,74.0,McCarthy Jay,74,BORA - hansgrohe,,-,20,2017
36,82,17,75.0,Albasini Michael,75,ORICA-Scott,,-,20,2017
28,65,17,76.0,Laengen Vegard Stake,76,UAE Team Emirates,,-,20,2017
24,154,17,77.0,Laporte Christophe,77,"Cofidis, Solutions Cr\xe9dits",,-,20,2017
27,72,17,78.0,Cimolai Davide,78,FDJ,,-,20,2017
29,19,15,79.0,Vuillermoz Alexis,79,AG2R La Mondiale,,-,20,2017
33,177,15,80.0,Quemeneur Perrig,80,Direct Energie,,-,20,2017
36,3,15,81.0,Kiryienka Vasil,81,Team Sky,,-,20,2017
31,159,15,82.0,Simon Julien,82,"Cofidis, Solutions Cr\xe9dits",,-,20,2017
31,217,15,83.0,Pichon Laurent,83,Fortuneo - Oscaro,,-,20,2017
36,175,15,84.0,Gene Yohann,84,Direct Energie,,-,20,2017
31,49,14,85.0,Wyss Danilo,85,BMC Racing Team,,-,20,2017
32,86,13,122.0,Impey Daryl,86,ORICA-Scott,,\u25b236,20,2017
25,58,13,86.0,Valgren Michael,87,Astana Pro Team,,\u25bc1,20,2017
36,136,13,87.0,Hansen Adam,88,Lotto Soudal,,\u25bc1,20,2017
23,129,13,88.0,Zabel Rick,89,Team Katusha - Alpecin,,\u25bc1,20,2017
31,123,13,89.0,Hollenstein Reto,90,Team Katusha - Alpecin,,\u25bc1,20,2017
24,85,11,90.0,Howson Damien,91,ORICA-Scott,,\u25bc1,20,2017
32,149,11,91.0,Timmer Albert,92,Team Sunweb,,\u25bc1,20,2017
29,42,10,92.0,Caruso Damiano,93,BMC Racing Team,,\u25bc1,20,2017
33,7,10,93.0,Nieve Mikel,94,Team Sky,,\u25bc1,20,2017
27,81,10,94.0,Chaves Johan Esteban,95,ORICA-Scott,,\u25bc1,20,2017
34,32,10,95.0,de Kort Koen,96,Trek - Segafredo,,\u25bc1,20,2017
36,4,10,96.0,Knees Christian,97,Team Sky,,\u25bc1,20,2017
23,35,10,97.0,Gogl Michael,98,Trek - Segafredo,,\u25bc1,20,2017
36,93,9,98.0,Cummings Stephen,99,Team Dimension Data,,\u25bc1,20,2017
29,16,8,99.0,Gautier Cyril,100,AG2R La Mondiale,,\u25bc1,20,2017
29,206,8,100.0,Pasqualon Andrea,101,Wanty - Groupe Gobert,,\u25bc1,20,2017
36,194,8,101.0,Bozic Borut,102,Bahrain Merida Pro Cycling Team,,\u25bc1,20,2017
28,204,7,102.0,Minnaard Marco,103,Wanty - Groupe Gobert,,\u25bc1,20,2017
26,126,7,103.0,Lammertink Maurits,104,Team Katusha - Alpecin,,\u25bc1,20,2017
27,77,6,104.0,Molard Rudy,105,FDJ,,\u25bc1,20,2017
28,38,6,105.0,Pantano Jarlinson,106,Trek - Segafredo,,\u25bc1,20,2017
26,27,6,106.0,Herrada Jes\xfas,107,Movistar Team,,\u25bc1,20,2017
24,28,6,125.0,S\xfctterlin Jasha,108,Movistar Team,,\u25b217,20,2017
28,95,6,107.0,Janse van Rensburg Reinardt,109,Team Dimension Data,,\u25bc2,20,2017
33,54,6,108.0,Grivko Andrei,110,Astana Pro Team,,\u25bc2,20,2017
24,148,6,109.0,Teunissen Mike,111,Team Sunweb,,\u25bc2,20,2017
37,144,6,110.0,Curvers Roy,112,Team Sunweb,,\u25bc2,20,2017
31,193,6,111.0,Bole Grega,113,Bahrain Merida Pro Cycling Team,,\u25bc2,20,2017
30,14,5,112.0,Frank Mathias,114,AG2R La Mondiale,,\u25bc2,20,2017
33,26,5,113.0,Erviti Imanol,115,Movistar Team,,\u25bc2,20,2017
32,219,5,114.0,Vachon Florian,116,Fortuneo - Oscaro,,\u25bc2,20,2017
35,45,4,115.0,Moinard Ama\xebl,117,BMC Racing Team,,\u25bc2,20,2017
29,103,4,116.0,Brambilla Gianluca,118,Quick-Step Floors,,\u25bc2,20,2017
24,113,3,117.0,Buchmann Emanuel,119,BORA - hansgrohe,,\u25bc2,20,2017
31,213,3,118.0,Feillu Brice,120,Fortuneo - Oscaro,,\u25bc2,20,2017
23,17,3,119.0,Latour Pierre,121,AG2R La Mondiale,,\u25bc2,20,2017
29,2,3,120.0,Henao Sergio Luis,122,Team Sky,,\u25bc2,20,2017
26,18,3,121.0,Naesen Oliver,123,AG2R La Mondiale,,\u25bc2,20,2017
33,165,2,123.0,Martens Paul,124,Team LottoNL-Jumbo,,\u25bc1,20,2017
27,98,2,124.0,Thwaites Scott,125,Team Dimension Data,,\u25bc1,20,2017
27,8,2,126.0,Rowe Luke,126,Team Sky,,-,20,2017
30,25,1,127.0,Castroviejo Jonathan,127,Movistar Team,,-,20,2017
26,141,370,1.0,Matthews Michael,1,Team Sunweb,120.0,-,21,2017
35,131,234,2.0,Greipel Andr\xe9,2,Lotto Soudal,50.0,-,21,2017
30,92,220,3.0,Boasson Hagen Edvald,3,Team Dimension Data,25.0,-,21,2017
30,125,174,5.0,Kristoff Alexander,4,Team Katusha - Alpecin,,\u25b21,21,2017
27,197,168,4.0,Colbrelli Sonny,5,Bahrain Merida Pro Cycling Team,,\u25bc1,21,2017
30,134,149,6.0,De Gendt Thomas,6,Lotto Soudal,,-,21,2017
24,163,144,13.0,Groenewegen Dylan,7,Team LottoNL-Jumbo,,\u25b26,21,2017
32,1,133,7.0,Froome Christopher,8,Team Sky,,\u25bc1,21,2017
30,188,106,8.0,Uran Rigoberto,9,Cannondale-Drapac Pro Cycling Team,,\u25bc1,21,2017
30,105,106,9.0,Martin Daniel,10,Quick-Step Floors,,\u25bc1,21,2017
25,143,100,10.0,Barguil Warren,11,Team Sunweb,,\u25bc1,21,2017
29,135,96,11.0,Gallopin Tony,12,Lotto Soudal,,\u25bc1,21,2017
26,151,96,18.0,Bouhanni Nacer,13,"Cofidis, Solutions Cr\xe9dits",,\u25b25,21,2017
26,11,94,12.0,Bardet Romain,14,AG2R La Mondiale,,\u25bc2,21,2017
24,173,88,14.0,Calmejane Lilian,15,Direct Energie,,\u25bc1,21,2017
27,51,87,15.0,Aru Fabio,16,Astana Pro Team,,\u25bc1,21,2017
31,12,83,16.0,Bakelants Jan,17,AG2R La Mondiale,,\u25bc1,21,2017
28,33,79,17.0,Degenkolb John,18,Trek - Segafredo,,\u25bc1,21,2017
29,68,70,19.0,Swift Ben,19,UAE Team Emirates,,-,21,2017
38,174,65,24.0,Chavanel Sylvain,20,Direct Energie,,\u25b24,21,2017
32,48,63,20.0,Van Avermaet Greg,21,BMC Racing Team,,\u25bc1,21,2017
27,6,62,21.0,Landa Mikel,22,Team Sky,,\u25bc1,21,2017
24,89,61,22.0,Yates Simon,23,ORICA-Scott,,\u25bc1,21,2017
30,37,57,23.0,Mollema Bauke,24,Trek - Segafredo,,\u25bc1,21,2017
23,133,57,25.0,Benoot Tiesj,25,Lotto Soudal,,-,21,2017
22,214,56,26.0,Gesbert Elie,26,Fortuneo - Oscaro,,-,21,2017
27,202,54,27.0,Backaert Frederik,27,Wanty - Groupe Gobert,,-,21,2017
32,112,52,28.0,Bodnar Maciej,28,BORA - hansgrohe,,-,21,2017
27,166,52,31.0,Roglic Primoz,29,Team LottoNL-Jumbo,,\u25b22,21,2017
