Age,BIB,Pnt,Prev,Rider,Rnk,Team,UCI,\u25bc\u25b2,stage,year
29,52,11,53.0,Benedetti Cesare,53,BORA - hansgrohe,,-,17,2017
32,22,10,55.0,Cataldo Dario,54,Astana Pro Team,,\u25b21,17,2017
27,74,10,56.0,Owsian Lukasz,55,CCC Sprandi Polkowice,,\u25b21,17,2017
28,139,10,57.0,Serry Pieter,56,Quick-Step Floors,,\u25b21,17,2017
21,197,10,58.0,Pedersen Mads,57,Trek - Segafredo,,\u25b21,17,2017
32,51,9,60.0,B\xe1rta Jan,58,BORA - hansgrohe,,\u25b22,17,2017
33,172,8,61.0,Deignan Philip,59,Team Sky,,\u25b22,17,2017
33,134,8,86.0,Devenyns Dries,60,Quick-Step Floors,,\u25b226,17,2017
35,119,8,,Sutherland Rory,61,Movistar Team,,-,17,2017
23,73,7,,Grossschartner Felix,62,CCC Sprandi Polkowice,,-,17,2017
29,213,7,95.0,Busato Matteo,63,Wilier Triestina - Selle Italia,,\u25b232,17,2017
29,161,6,62.0,Kruijswijk Steven,64,Team LottoNL-Jumbo,,\u25bc2,17,2017
34,109,6,64.0,Monfort Maxime,65,Lotto Soudal,,\u25bc1,17,2017
24,64,6,63.0,Formolo Davide,66,Cannondale-Drapac Pro Cycling Team,,\u25bc3,17,2017
25,54,6,65.0,Konrad Patrick,67,BORA - hansgrohe,,\u25bc2,17,2017
24,208,6,66.0,Petilli Simone,68,UAE Team Emirates,,\u25bc2,17,2017
23,56,6,67.0,M\xfchlberger Gregor,69,BORA - hansgrohe,,\u25bc2,17,2017
33,19,6,68.0,Montaguti Matteo,70,AG2R La Mondiale,,\u25bc2,17,2017
27,177,6,79.0,Puccio Salvatore,71,Team Sky,,\u25b28,17,2017
33,88,6,85.0,Roy J\xe9r\xe9my,72,FDJ,,\u25b213,17,2017
35,176,6,69.0,Kiryienka Vasil,73,Team Sky,,\u25bc4,17,2017
29,146,5,70.0,Janse van Rensburg Jacques,74,Team Dimension Data,,\u25bc4,17,2017
30,132,4,71.0,Capecchi Eros,75,Quick-Step Floors,,\u25bc4,17,2017
25,68,4,72.0,Villella Davide,76,Cannondale-Drapac Pro Cycling Team,,\u25bc4,17,2017
32,2,4,73.0,Agnoli Valerio,77,Bahrain Merida Pro Cycling Team,,\u25bc4,17,2017
27,125,4,74.0,Juul-Jensen Christopher,78,ORICA-Scott,,\u25bc4,17,2017
26,149,4,75.0,Van Zyl Johann,79,Team Dimension Data,,\u25bc4,17,2017
30,112,3,76.0,Amador Andrey,80,Movistar Team,,\u25bc4,17,2017
39,6,3,77.0,Pellizotti Franco,81,Bahrain Merida Pro Cycling Team,,\u25bc4,17,2017
32,55,3,78.0,Mendes Jos\xe9,82,BORA - hansgrohe,,\u25bc4,17,2017
32,169,3,80.0,van Emden Jos,83,Team LottoNL-Jumbo,,\u25bc3,17,2017
25,106,3,82.0,Hofland Moreno,84,Lotto Soudal,,\u25bc2,17,2017
27,87,2,83.0,Reichenbach Sebastien,85,FDJ,,\u25bc2,17,2017
27,85,2,84.0,Molard Rudy,86,FDJ,,\u25bc2,17,2017
35,89,2,87.0,Vaugrenard Benoit,87,FDJ,,-,17,2017
30,76,2,88.0,Ponzi Simone,88,CCC Sprandi Polkowice,,-,17,2017
23,103,2,89.0,de Buyst Jasper,89,Lotto Soudal,,-,17,2017
40,128,2,90.0,Tuft Svein,90,ORICA-Scott,,-,17,2017
23,137,2,91.0,Martinelli Davide,91,Quick-Step Floors,,-,17,2017
36,15,1,92.0,Dupont Hubert,92,AG2R La Mondiale,,-,17,2017
21,133,1,93.0,De Plus Laurens,93,Quick-Step Floors,,-,17,2017
25,193,1,,Bernard Julien,94,Trek - Segafredo,,-,17,2017
35,49,1,94.0,Ventoso Francisco,95,BMC Racing Team,,\u25bc1,17,2017
37,101,1,96.0,Bak Lars Ytting,96,Lotto Soudal,,-,17,2017
32,152,1,97.0,Belkov Maxim,97,Team Katusha - Alpecin,,-,17,2017
28,126,1,98.0,Mezgec Luka,98,ORICA-Scott,,-,17,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,18,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,18,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,18,2017
25,58,98,4.0,P\xf6stlberger Lukas,4,BORA - hansgrohe,,-,18,2017
28,148,96,5.0,Teklehaimanot Daniel,5,Team Dimension Data,,-,18,2017
35,92,76,6.0,Brutt Pavel,6,Gazprom-RusVelo,,-,18,2017
27,147,76,7.0,Sbaragli Kristian,7,Team Dimension Data,,-,18,2017
27,219,70,8.0,Zhupa Eugert,8,Wilier Triestina - Selle Italia,,-,18,2017
34,203,70,9.0,Ferrari Roberto,9,UAE Team Emirates,,-,18,2017
26,43,68,10.0,Dillier Silvan,10,BMC Racing Team,,-,18,2017
26,181,67,11.0,Dumoulin Tom,11,Team Sunweb,,-,18,2017
27,111,56,13.0,Quintana Nairo,12,Movistar Team,,\u25b21,18,2017
24,131,56,12.0,Jungels Bob,13,Quick-Step Floors,,\u25bc1,18,2017
32,1,52,14.0,Nibali Vincenzo,14,Bahrain Merida Pro Cycling Team,,-,18,2017
26,81,52,17.0,Pinot Thibaut,15,FDJ,,\u25b22,18,2017
23,33,52,15.0,Andreetta Simone,16,Bardiani - CSF,,\u25bc1,18,2017
34,138,50,16.0,Richeze Ariel Maximiliano,17,Quick-Step Floors,,\u25bc1,18,2017
27,171,48,24.0,Landa Mikel,18,Team Sky,,\u25b26,18,2017
27,151,46,19.0,Zakarin Ilnur,19,Team Katusha - Alpecin,,-,18,2017
30,75,42,18.0,Paterski Maciej,20,CCC Sprandi Polkowice,,\u25bc2,18,2017
33,94,40,20.0,Kozonchuk Dmitry,21,Gazprom-RusVelo,,\u25bc1,18,2017
27,162,40,21.0,Battaglin Enrico,22,Team LottoNL-Jumbo,,\u25bc1,18,2017
24,121,37,23.0,Yates Adam,23,ORICA-Scott,,-,18,2017
30,201,36,25.0,Costa Rui,24,UAE Team Emirates,,\u25b21,18,2017
25,98,36,26.0,Shalunov Evgeny,25,Gazprom-RusVelo,,\u25b21,18,2017
29,117,34,22.0,Izagirre Gorka,26,Movistar Team,,\u25bc4,18,2017
30,61,34,27.0,Rolland Pierre,27,Cannondale-Drapac Pro Cycling Team,,-,18,2017
33,27,34,28.0,Sanchez Luis Leon,28,Astana Pro Team,,-,18,2017
33,204,33,29.0,Marcato Marco,29,UAE Team Emirates,,-,18,2017
25,37,32,30.0,Maestri Mirco,30,Bardiani - CSF,,-,18,2017
22,206,32,31.0,Mohoric Matej,31,UAE Team Emirates,,-,18,2017
26,144,30,32.0,Fraile Omar,32,Team Dimension Data,,-,18,2017
34,9,27,33.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,-,18,2017
34,11,25,42.0,Pozzovivo Domenico,34,AG2R La Mondiale,,\u25b28,18,2017
30,191,25,36.0,Mollema Bauke,35,Trek - Segafredo,,\u25b21,18,2017
27,156,24,34.0,Kuznetsov Viacheslav,36,Team Katusha - Alpecin,,\u25bc2,18,2017
25,214,24,35.0,Fonzi Giuseppe,37,Wilier Triestina - Selle Italia,,\u25bc2,18,2017
30,69,22,37.0,Woods Michael,38,Cannondale-Drapac Pro Cycling Team,,\u25bc1,18,2017
27,99,22,38.0,Tsatevich Alexey,39,Gazprom-RusVelo,,\u25bc1,18,2017
26,215,21,39.0,Koshevoy Ilia,40,Wilier Triestina - Selle Italia,,\u25bc1,18,2017
34,136,20,40.0,Keisse Iljo,41,Quick-Step Floors,,\u25bc1,18,2017
29,96,20,41.0,Rovny Ivan,42,Gazprom-RusVelo,,\u25bc1,18,2017
26,143,16,48.0,Berhane Natnael,43,Team Dimension Data,,\u25b25,18,2017
34,91,16,43.0,Firsanov Sergey,44,Gazprom-RusVelo,,\u25bc1,18,2017
27,79,16,44.0,Tratnik Jan,45,CCC Sprandi Polkowice,,\u25bc1,18,2017
25,209,15,45.0,Polanc Jan,46,UAE Team Emirates,,\u25bc1,18,2017
28,41,15,,van Garderen Tejay,47,BMC Racing Team,,-,18,2017
36,95,15,46.0,Lagutin Sergey,48,Gazprom-RusVelo,,\u25bc2,18,2017
34,8,12,47.0,Siutsou Kanstantsin,49,Bahrain Merida Pro Cycling Team,,\u25bc2,18,2017
27,34,12,49.0,Barbin Enrico,50,Bardiani - CSF,,\u25bc1,18,2017
33,72,12,50.0,Bialoblocki Marcin,51,CCC Sprandi Polkowice,,\u25bc1,18,2017
34,142,11,51.0,Anton Igor,52,Team Dimension Data,,\u25bc1,18,2017
24,202,11,52.0,Conti Valerio,53,UAE Team Emirates,,\u25bc1,18,2017
29,52,11,53.0,Benedetti Cesare,54,BORA - hansgrohe,,\u25bc1,18,2017
29,161,10,64.0,Kruijswijk Steven,55,Team LottoNL-Jumbo,,\u25b29,18,2017
32,22,10,54.0,Cataldo Dario,56,Astana Pro Team,,\u25bc2,18,2017
27,74,10,55.0,Owsian Lukasz,57,CCC Sprandi Polkowice,,\u25bc2,18,2017
28,139,10,56.0,Serry Pieter,58,Quick-Step Floors,,\u25bc2,18,2017
21,197,10,57.0,Pedersen Mads,59,Trek - Segafredo,,\u25bc2,18,2017
33,172,9,59.0,Deignan Philip,60,Team Sky,,\u25bc1,18,2017
32,51,9,58.0,B\xe1rta Jan,61,BORA - hansgrohe,,\u25bc3,18,2017
28,178,8,,Rosa Diego,62,Team Sky,,-,18,2017
30,3,8,,Boaro Manuele,63,Bahrain Merida Pro Cycling Team,,-,18,2017
33,134,8,60.0,Devenyns Dries,64,Quick-Step Floors,,\u25bc4,18,2017
35,119,8,61.0,Sutherland Rory,65,Movistar Team,,\u25bc4,18,2017
23,73,7,62.0,Grossschartner Felix,66,CCC Sprandi Polkowice,,\u25bc4,18,2017
29,213,7,63.0,Busato Matteo,67,Wilier Triestina - Selle Italia,,\u25bc4,18,2017
24,64,6,66.0,Formolo Davide,68,Cannondale-Drapac Pro Cycling Team,,\u25bc2,18,2017
34,109,6,65.0,Monfort Maxime,69,Lotto Soudal,,\u25bc4,18,2017
26,71,6,,Hirt Jan,70,CCC Sprandi Polkowice,,-,18,2017
25,54,6,67.0,Konrad Patrick,71,BORA - hansgrohe,,\u25bc4,18,2017
24,208,6,68.0,Petilli Simone,72,UAE Team Emirates,,\u25bc4,18,2017
23,56,6,69.0,M\xfchlberger Gregor,73,BORA - hansgrohe,,\u25bc4,18,2017
33,19,6,70.0,Montaguti Matteo,74,AG2R La Mondiale,,\u25bc4,18,2017
27,177,6,71.0,Puccio Salvatore,75,Team Sky,,\u25bc4,18,2017
33,88,6,72.0,Roy J\xe9r\xe9my,76,FDJ,,\u25bc4,18,2017
35,176,6,73.0,Kiryienka Vasil,77,Team Sky,,\u25bc4,18,2017
29,146,5,74.0,Janse van Rensburg Jacques,78,Team Dimension Data,,\u25bc4,18,2017
30,132,4,75.0,Capecchi Eros,79,Quick-Step Floors,,\u25bc4,18,2017
25,68,4,76.0,Villella Davide,80,Cannondale-Drapac Pro Cycling Team,,\u25bc4,18,2017
32,2,4,77.0,Agnoli Valerio,81,Bahrain Merida Pro Cycling Team,,\u25bc4,18,2017
27,125,4,78.0,Juul-Jensen Christopher,82,ORICA-Scott,,\u25bc4,18,2017
26,149,4,79.0,Van Zyl Johann,83,Team Dimension Data,,\u25bc4,18,2017
30,112,3,80.0,Amador Andrey,84,Movistar Team,,\u25bc4,18,2017
39,6,3,81.0,Pellizotti Franco,85,Bahrain Merida Pro Cycling Team,,\u25bc4,18,2017
32,55,3,82.0,Mendes Jos\xe9,86,BORA - hansgrohe,,\u25bc4,18,2017
32,169,3,83.0,van Emden Jos,87,Team LottoNL-Jumbo,,\u25bc4,18,2017
25,106,3,84.0,Hofland Moreno,88,Lotto Soudal,,\u25bc4,18,2017
27,87,2,85.0,Reichenbach Sebastien,89,FDJ,,\u25bc4,18,2017
27,85,2,86.0,Molard Rudy,90,FDJ,,\u25bc4,18,2017
35,89,2,87.0,Vaugrenard Benoit,91,FDJ,,\u25bc4,18,2017
30,76,2,88.0,Ponzi Simone,92,CCC Sprandi Polkowice,,\u25bc4,18,2017
40,128,2,90.0,Tuft Svein,93,ORICA-Scott,,\u25bc3,18,2017
23,137,2,91.0,Martinelli Davide,94,Quick-Step Floors,,\u25bc3,18,2017
36,15,1,92.0,Dupont Hubert,95,AG2R La Mondiale,,\u25bc3,18,2017
21,133,1,93.0,De Plus Laurens,96,Quick-Step Floors,,\u25bc3,18,2017
25,193,1,94.0,Bernard Julien,97,Trek - Segafredo,,\u25bc3,18,2017
27,46,1,,Rosskopf Joey,98,BMC Racing Team,,-,18,2017
35,49,1,95.0,Ventoso Francisco,99,BMC Racing Team,,\u25bc4,18,2017
37,101,1,96.0,Bak Lars Ytting,100,Lotto Soudal,,\u25bc4,18,2017
28,126,1,98.0,Mezgec Luka,101,ORICA-Scott,,\u25bc3,18,2017
32,152,1,97.0,Belkov Maxim,102,Team Katusha - Alpecin,,\u25bc5,18,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,19,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,19,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,19,2017
28,148,100,5.0,Teklehaimanot Daniel,4,Team Dimension Data,,\u25b21,19,2017
25,58,98,4.0,P\xf6stlberger Lukas,5,BORA - hansgrohe,,\u25bc1,19,2017
35,92,76,6.0,Brutt Pavel,6,Gazprom-RusVelo,,-,19,2017
27,147,76,7.0,Sbaragli Kristian,7,Team Dimension Data,,-,19,2017
27,219,70,8.0,Zhupa Eugert,8,Wilier Triestina - Selle Italia,,-,19,2017
34,203,70,9.0,Ferrari Roberto,9,UAE Team Emirates,,-,19,2017
26,43,68,10.0,Dillier Silvan,10,BMC Racing Team,,-,19,2017
26,181,67,11.0,Dumoulin Tom,11,Team Sunweb,,-,19,2017
27,171,63,18.0,Landa Mikel,12,Team Sky,,\u25b26,19,2017
27,111,56,12.0,Quintana Nairo,13,Movistar Team,,\u25bc1,19,2017
24,131,56,13.0,Jungels Bob,14,Quick-Step Floors,,\u25bc1,19,2017
32,1,52,14.0,Nibali Vincenzo,15,Bahrain Merida Pro Cycling Team,,\u25bc1,19,2017
26,81,52,15.0,Pinot Thibaut,16,FDJ,,\u25bc1,19,2017
23,33,52,16.0,Andreetta Simone,17,Bardiani - CSF,,\u25bc1,19,2017
34,138,50,17.0,Richeze Ariel Maximiliano,18,Quick-Step Floors,,\u25bc1,19,2017
30,201,48,24.0,Costa Rui,19,UAE Team Emirates,,\u25b25,19,2017
30,61,47,27.0,Rolland Pierre,20,Cannondale-Drapac Pro Cycling Team,,\u25b27,19,2017
27,151,46,19.0,Zakarin Ilnur,21,Team Katusha - Alpecin,,\u25bc2,19,2017
30,75,42,20.0,Paterski Maciej,22,CCC Sprandi Polkowice,,\u25bc2,19,2017
25,98,41,25.0,Shalunov Evgeny,23,Gazprom-RusVelo,,\u25b22,19,2017
33,94,40,21.0,Kozonchuk Dmitry,24,Gazprom-RusVelo,,\u25bc3,19,2017
27,162,40,22.0,Battaglin Enrico,25,Team LottoNL-Jumbo,,\u25bc3,19,2017
33,27,38,28.0,Sanchez Luis Leon,26,Astana Pro Team,,\u25b22,19,2017
24,121,37,23.0,Yates Adam,27,ORICA-Scott,,\u25bc4,19,2017
29,117,34,26.0,Izagirre Gorka,28,Movistar Team,,\u25bc2,19,2017
33,204,33,29.0,Marcato Marco,29,UAE Team Emirates,,-,19,2017
25,37,32,30.0,Maestri Mirco,30,Bardiani - CSF,,-,19,2017
22,206,32,31.0,Mohoric Matej,31,UAE Team Emirates,,-,19,2017
26,144,30,32.0,Fraile Omar,32,Team Dimension Data,,-,19,2017
34,9,27,33.0,Visconti Giovanni,33,Bahrain Merida Pro Cycling Team,,-,19,2017
34,11,25,34.0,Pozzovivo Domenico,34,AG2R La Mondiale,,-,19,2017
30,191,25,35.0,Mollema Bauke,35,Trek - Segafredo,,-,19,2017
27,156,24,36.0,Kuznetsov Viacheslav,36,Team Katusha - Alpecin,,-,19,2017
25,214,24,37.0,Fonzi Giuseppe,37,Wilier Triestina - Selle Italia,,-,19,2017
30,69,22,38.0,Woods Michael,38,Cannondale-Drapac Pro Cycling Team,,-,19,2017
27,99,22,39.0,Tsatevich Alexey,39,Gazprom-RusVelo,,-,19,2017
26,215,22,40.0,Koshevoy Ilia,40,Wilier Triestina - Selle Italia,,-,19,2017
34,136,20,41.0,Keisse Iljo,41,Quick-Step Floors,,-,19,2017
29,96,20,42.0,Rovny Ivan,42,Gazprom-RusVelo,,-,19,2017
33,134,16,64.0,Devenyns Dries,43,Quick-Step Floors,,\u25b221,19,2017
26,143,16,43.0,Berhane Natnael,44,Team Dimension Data,,\u25bc1,19,2017
34,91,16,44.0,Firsanov Sergey,45,Gazprom-RusVelo,,\u25bc1,19,2017
27,79,16,45.0,Tratnik Jan,46,CCC Sprandi Polkowice,,\u25bc1,19,2017
25,209,15,46.0,Polanc Jan,47,UAE Team Emirates,,\u25bc1,19,2017
28,41,15,47.0,van Garderen Tejay,48,BMC Racing Team,,\u25bc1,19,2017
36,95,15,48.0,Lagutin Sergey,49,Gazprom-RusVelo,,\u25bc1,19,2017
30,132,12,79.0,Capecchi Eros,50,Quick-Step Floors,,\u25b229,19,2017
34,8,12,49.0,Siutsou Kanstantsin,51,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
27,34,12,50.0,Barbin Enrico,52,Bardiani - CSF,,\u25bc2,19,2017
33,72,12,51.0,Bialoblocki Marcin,53,CCC Sprandi Polkowice,,\u25bc2,19,2017
34,142,11,52.0,Anton Igor,54,Team Dimension Data,,\u25bc2,19,2017
24,202,11,53.0,Conti Valerio,55,UAE Team Emirates,,\u25bc2,19,2017
29,52,11,54.0,Benedetti Cesare,56,BORA - hansgrohe,,\u25bc2,19,2017
29,161,10,55.0,Kruijswijk Steven,57,Team LottoNL-Jumbo,,\u25bc2,19,2017
32,22,10,56.0,Cataldo Dario,58,Astana Pro Team,,\u25bc2,19,2017
27,74,10,57.0,Owsian Lukasz,59,CCC Sprandi Polkowice,,\u25bc2,19,2017
28,139,10,58.0,Serry Pieter,60,Quick-Step Floors,,\u25bc2,19,2017
21,197,10,59.0,Pedersen Mads,61,Trek - Segafredo,,\u25bc2,19,2017
33,172,9,60.0,Deignan Philip,62,Team Sky,,\u25bc2,19,2017
32,51,9,61.0,B\xe1rta Jan,63,BORA - hansgrohe,,\u25bc2,19,2017
28,178,8,62.0,Rosa Diego,64,Team Sky,,\u25bc2,19,2017
30,3,8,63.0,Boaro Manuele,65,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
35,119,8,65.0,Sutherland Rory,66,Movistar Team,,\u25bc1,19,2017
23,56,7,73.0,M\xfchlberger Gregor,67,BORA - hansgrohe,,\u25b26,19,2017
27,23,7,,Bilbao Pello,68,Astana Pro Team,,-,19,2017
23,73,7,66.0,Grossschartner Felix,69,CCC Sprandi Polkowice,,\u25bc3,19,2017
24,64,6,68.0,Formolo Davide,70,Cannondale-Drapac Pro Cycling Team,,\u25bc2,19,2017
34,109,6,69.0,Monfort Maxime,71,Lotto Soudal,,\u25bc2,19,2017
26,71,6,70.0,Hirt Jan,72,CCC Sprandi Polkowice,,\u25bc2,19,2017
25,54,6,71.0,Konrad Patrick,73,BORA - hansgrohe,,\u25bc2,19,2017
24,208,6,72.0,Petilli Simone,74,UAE Team Emirates,,\u25bc2,19,2017
23,175,6,,Henao Sebasti\xe1n,75,Team Sky,,-,19,2017
33,19,6,74.0,Montaguti Matteo,76,AG2R La Mondiale,,\u25bc2,19,2017
33,88,6,76.0,Roy J\xe9r\xe9my,77,FDJ,,\u25bc1,19,2017
27,177,6,75.0,Puccio Salvatore,78,Team Sky,,\u25bc3,19,2017
35,176,6,77.0,Kiryienka Vasil,79,Team Sky,,\u25bc2,19,2017
29,146,5,78.0,Janse van Rensburg Jacques,80,Team Dimension Data,,\u25bc2,19,2017
29,213,5,67.0,Busato Matteo,81,Wilier Triestina - Selle Italia,,\u25bc14,19,2017
25,68,4,80.0,Villella Davide,82,Cannondale-Drapac Pro Cycling Team,,\u25bc2,19,2017
32,2,4,81.0,Agnoli Valerio,83,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
27,125,4,82.0,Juul-Jensen Christopher,84,ORICA-Scott,,\u25bc2,19,2017
26,149,4,83.0,Van Zyl Johann,85,Team Dimension Data,,\u25bc2,19,2017
30,112,3,84.0,Amador Andrey,86,Movistar Team,,\u25bc2,19,2017
39,6,3,85.0,Pellizotti Franco,87,Bahrain Merida Pro Cycling Team,,\u25bc2,19,2017
32,55,3,86.0,Mendes Jos\xe9,88,BORA - hansgrohe,,\u25bc2,19,2017
32,169,3,87.0,van Emden Jos,89,Team LottoNL-Jumbo,,\u25bc2,19,2017
25,106,3,88.0,Hofland Moreno,90,Lotto Soudal,,\u25bc2,19,2017
27,87,2,89.0,Reichenbach Sebastien,91,FDJ,,\u25bc2,19,2017
27,85,2,90.0,Molard Rudy,92,FDJ,,\u25bc2,19,2017
35,89,2,91.0,Vaugrenard Benoit,93,FDJ,,\u25bc2,19,2017
30,76,2,92.0,Ponzi Simone,94,CCC Sprandi Polkowice,,\u25bc2,19,2017
40,128,2,93.0,Tuft Svein,95,ORICA-Scott,,\u25bc2,19,2017
22,38,2,,Rota Lorenzo,96,Bardiani - CSF,,-,19,2017
23,137,2,94.0,Martinelli Davide,97,Quick-Step Floors,,\u25bc3,19,2017
36,15,1,95.0,Dupont Hubert,98,AG2R La Mondiale,,\u25bc3,19,2017
21,133,1,96.0,De Plus Laurens,99,Quick-Step Floors,,\u25bc3,19,2017
25,193,1,97.0,Bernard Julien,100,Trek - Segafredo,,\u25bc3,19,2017
27,46,1,98.0,Rosskopf Joey,101,BMC Racing Team,,\u25bc3,19,2017
35,49,1,99.0,Ventoso Francisco,102,BMC Racing Team,,\u25bc3,19,2017
37,101,1,100.0,Bak Lars Ytting,103,Lotto Soudal,,\u25bc3,19,2017
28,126,1,101.0,Mezgec Luka,104,ORICA-Scott,,\u25bc3,19,2017
32,152,1,102.0,Belkov Maxim,105,Team Katusha - Alpecin,,\u25bc3,19,2017
27,35,1,,Boem Nicola,106,Bardiani - CSF,,-,19,2017
22,135,325,1.0,Gaviria Fernando,1,Quick-Step Floors,,-,20,2017
25,199,192,2.0,Stuyven Jasper,2,Trek - Segafredo,,-,20,2017
26,53,117,3.0,Bennett Sam,3,BORA - hansgrohe,,-,20,2017
28,148,100,4.0,Teklehaimanot Daniel,4,Team Dimension Data,,-,20,2017
25,58,98,5.0,P\xf6stlberger Lukas,5,BORA - hansgrohe,,-,20,2017
35,92,76,6.0,Brutt Pavel,6,Gazprom-RusVelo,,-,20,2017
27,147,76,7.0,Sbaragli Kristian,7,Team Dimension Data,,-,20,2017
27,219,70,8.0,Zhupa Eugert,8,Wilier Triestina - Selle Italia,,-,20,2017
34,203,70,9.0,Ferrari Roberto,9,UAE Team Emirates,,-,20,2017
26,181,68,11.0,Dumoulin Tom,10,Team Sunweb,,\u25b21,20,2017
26,43,68,10.0,Dillier Silvan,11,BMC Racing Team,,\u25bc1,20,2017
26,81,67,16.0,Pinot Thibaut,12,FDJ,,\u25b24,20,2017
27,171,63,12.0,Landa Mikel,13,Team Sky,,\u25bc1,20,2017
27,111,62,13.0,Quintana Nairo,14,Movistar Team,,\u25bc1,20,2017
32,1,61,15.0,Nibali Vincenzo,15,Bahrain Merida Pro Cycling Team,,-,20,2017
24,131,61,14.0,Jungels Bob,16,Quick-Step Floors,,\u25bc2,20,2017
27,151,58,21.0,Zakarin Ilnur,17,Team Katusha - Alpecin,,\u25b24,20,2017
23,33,52,17.0,Andreetta Simone,18,Bardiani - CSF,,\u25bc1,20,2017
34,138,50,18.0,Richeze Ariel Maximiliano,19,Quick-Step Floors,,\u25bc1,20,2017
30,201,48,19.0,Costa Rui,20,UAE Team Emirates,,\u25bc1,20,2017
30,61,47,20.0,Rolland Pierre,21,Cannondale-Drapac Pro Cycling Team,,\u25bc1,20,2017
30,75,42,22.0,Paterski Maciej,22,CCC Sprandi Polkowice,,-,20,2017
24,121,41,27.0,Yates Adam,23,ORICA-Scott,,\u25b24,20,2017
25,98,41,23.0,Shalunov Evgeny,24,Gazprom-RusVelo,,\u25bc1,20,2017
33,94,40,24.0,Kozonchuk Dmitry,25,Gazprom-RusVelo,,\u25bc1,20,2017
27,162,40,25.0,Battaglin Enrico,26,Team LottoNL-Jumbo,,\u25bc1,20,2017
33,27,38,26.0,Sanchez Luis Leon,27,Astana Pro Team,,\u25bc1,20,2017
29,117,34,28.0,Izagirre Gorka,28,Movistar Team,,-,20,2017
33,204,33,29.0,Marcato Marco,29,UAE Team Emirates,,-,20,2017
25,37,32,30.0,Maestri Mirco,30,Bardiani - CSF,,-,20,2017
34,11,32,34.0,Pozzovivo Domenico,31,AG2R La Mondiale,,\u25b23,20,2017
22,206,32,31.0,Mohoric Matej,32,UAE Team Emirates,,\u25bc1,20,2017
26,144,30,32.0,Fraile Omar,33,Team Dimension Data,,\u25bc1,20,2017
30,191,27,35.0,Mollema Bauke,34,Trek - Segafredo,,\u25b21,20,2017
27,156,24,36.0,Kuznetsov Viacheslav,35,Team Katusha - Alpecin,,\u25b21,20,2017
25,214,24,37.0,Fonzi Giuseppe,36,Wilier Triestina - Selle Italia,,\u25b21,20,2017
30,69,22,38.0,Woods Michael,37,Cannondale-Drapac Pro Cycling Team,,\u25b21,20,2017
27,99,22,39.0,Tsatevich Alexey,38,Gazprom-RusVelo,,\u25b21,20,2017
26,215,22,40.0,Koshevoy Ilia,39,Wilier Triestina - Selle Italia,,\u25b21,20,2017
33,134,20,43.0,Devenyns Dries,40,Quick-Step Floors,,\u25b23,20,2017
34,136,20,41.0,Keisse Iljo,41,Quick-Step Floors,,-,20,2017
29,96,20,42.0,Rovny Ivan,42,Gazprom-RusVelo,,-,20,2017
26,143,16,44.0,Berhane Natnael,43,Team Dimension Data,,\u25b21,20,2017
34,91,16,45.0,Firsanov Sergey,44,Gazprom-RusVelo,,\u25b21,20,2017
27,79,16,46.0,Tratnik Jan,45,CCC Sprandi Polkowice,,\u25b21,20,2017
25,209,15,47.0,Polanc Jan,46,UAE Team Emirates,,\u25b21,20,2017
28,41,15,48.0,van Garderen Tejay,47,BMC Racing Team,,\u25b21,20,2017
36,95,15,49.0,Lagutin Sergey,48,Gazprom-RusVelo,,\u25b21,20,2017
30,132,12,50.0,Capecchi Eros,49,Quick-Step Floors,,\u25b21,20,2017
34,8,12,51.0,Siutsou Kanstantsin,50,Bahrain Merida Pro Cycling Team,,\u25b21,20,2017
27,34,12,52.0,Barbin Enrico,51,Bardiani - CSF,,\u25b21,20,2017
33,72,12,53.0,Bialoblocki Marcin,52,CCC Sprandi Polkowice,,\u25b21,20,2017
34,142,11,54.0,Anton Igor,53,Team Dimension Data,,\u25b21,20,2017
24,202,11,55.0,Conti Valerio,54,UAE Team Emirates,,\u25b21,20,2017
29,52,11,56.0,Benedetti Cesare,55,BORA - hansgrohe,,\u25b21,20,2017
32,22,10,58.0,Cataldo Dario,56,Astana Pro Team,,\u25b22,20,2017
27,74,10,59.0,Owsian Lukasz,57,CCC Sprandi Polkowice,,\u25b22,20,2017
28,139,10,60.0,Serry Pieter,58,Quick-Step Floors,,\u25b22,20,2017
21,197,10,61.0,Pedersen Mads,59,Trek - Segafredo,,\u25b22,20,2017
33,172,9,62.0,Deignan Philip,60,Team Sky,,\u25b22,20,2017
32,83,9,,Ladagnous Matthieu,61,FDJ,,-,20,2017
32,51,9,63.0,B\xe1rta Jan,62,BORA - hansgrohe,,\u25b21,20,2017
