Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
22,45.077,1,+0:00,50.0,Sagan Peter,1,Liquigas - Cannondale,9:43 9:43,6.0,0,2012
31,44.77,2,+0:04,30.0,Cancellara Fabian,2,RadioShack - Nissan,0:04 0:04,4.0,0,2012
21,44.542,3,+0:07,18.0,Moser Moreno,3,Liquigas - Cannondale,0:07 0:07,2.0,0,2012
33,44.242,4,+0:11,13.0,Elmiger Martin,4,AG2R La Mondiale,0:11 0:11,1.0,0,2012
32,43.946000000000005,5,+0:15,10.0,Kessiakoff Fredrik,5,Astana Pro Team,0:15 0:15,1.0,0,2012
31,43.8,6,+0:17,7.0,Albasini Michael,6,Orica GreenEDGE,0:17 0:17,,0,2012
27,43.727,7,+0:18,4.0,Cataldo Dario,7,Omega Pharma - Quick-Step,0:18 0:18,,0,2012
26,43.653999999999996,8,+0:19,3.0,Kreuziger Roman,8,Astana Pro Team,0:19 0:19,,0,2012
22,43.582,9,+0:20,2.0,Slagter Tom-Jelte,9,Rabobank Cycling Team,0:20 0:20,,0,2012
27,43.438,10,+0:22,1.0,Fuglsang Jakob,10,RadioShack - Nissan,0:22 0:22,,0,2012
28,43.438,11,+0:22,,L\xf6fkvist Thomas,11,Sky Procycling,",, 0:22",,0,2012
29,43.36600000000001,12,+0:23,,Monfort Maxime,12,RadioShack - Nissan,0:23 0:23,,0,2012
31,43.36600000000001,13,+0:23,,ten Dam Laurens,13,Rabobank Cycling Team,",, 0:23",,0,2012
28,43.36600000000001,14,+0:23,,Marcato Marco,14,Vacansoleil - DCM,",, 0:23",,0,2012
24,43.36600000000001,15,+0:23,,Meyer Cameron,15,Orica GreenEDGE,",, 0:23",,0,2012
31,43.295,16,+0:24,,Cummings Stephen,16,BMC Racing Team,0:24 0:24,,0,2012
28,43.295,17,+0:24,,Bookwalter Brent,17,BMC Racing Team,",, 0:24",,0,2012
24,43.224,18,+0:25,,Poels Wout,18,Vacansoleil - DCM,0:25 0:25,,0,2012
27,43.224,19,+0:25,,Velits Peter,19,Omega Pharma - Quick-Step,",, 0:25",,0,2012
24,43.224,20,+0:25,,Izagirre Gorka,20,Euskaltel - Euskadi,",, 0:25",,0,2012
36,43.224,21,+0:25,,Kl\xf6den Andr\xe9as,21,RadioShack - Nissan,",, 0:25",,0,2012
28,43.082,22,+0:27,,Terpstra Niki,22,Omega Pharma - Quick-Step,0:27 0:27,,0,2012
32,42.801,23,+0:31,,Valverde Alejandro,23,Movistar Team,0:31 0:31,,0,2012
33,42.801,24,+0:31,,Bertogliati Rubens,24,Team Type 1 - SANOFI,",, 0:31",,0,2012
27,42.801,25,+0:31,,Roche Nicolas,25,AG2R La Mondiale,",, 0:31",,0,2012
26,42.801,26,+0:31,,Gesink Robert,26,Rabobank Cycling Team,",, 0:31",,0,2012
22,42.732,27,+0:32,,Pinot Thibaut,27,FDJ - BigMat,0:32 0:32,,0,2012
33,42.662,28,+0:33,,Guti\xe9rrez Jos\xe9 Iv\xe1n,28,Movistar Team,0:33 0:33,,0,2012
34,42.662,29,+0:33,,Danielson Thomas,29,Team Garmin - Barracuda,",, 0:33",,0,2012
27,42.662,30,+0:33,,El Fares Julien,30,Team Type 1 - SANOFI,",, 0:33",,0,2012
25,42.662,31,+0:33,,Kangert Tanel,31,Astana Pro Team,",, 0:33",,0,2012
25,42.593,32,+0:34,,Oss Daniel,32,Liquigas - Cannondale,0:34 0:34,,0,2012
33,42.593,33,+0:34,,Gadret John,33,AG2R La Mondiale,",, 0:34",,0,2012
25,42.523999999999994,34,+0:35,,De Clercq Bart,34,Lotto Belisol Team,0:35 0:35,,0,2012
21,42.523999999999994,35,+0:35,,Preidler Georg,35,Team Type 1 - SANOFI,",, 0:35",,0,2012
25,42.523999999999994,36,+0:35,,Frank Mathias,36,BMC Racing Team,",, 0:35",,0,2012
25,42.456,37,+0:36,,Ki\u0161erlovski Robert,37,Astana Pro Team,0:36 0:36,,0,2012
32,42.456,38,+0:36,,Muravyev Dmitriy,38,Astana Pro Team,",, 0:36",,0,2012
22,42.456,39,+0:36,,Juul-Jensen Christopher,39,Team Saxo Bank - Tinkoff Bank,",, 0:36",,0,2012
25,42.456,40,+0:36,,Mollema Bauke,40,Rabobank Cycling Team,",, 0:36",,0,2012
30,42.456,41,+0:36,,Cunego Damiano,41,Lampre - ISD,",, 0:36",,0,2012
21,42.456,42,+0:36,,Herrada Jes\xfas,42,Movistar Team,",, 0:36",,0,2012
27,42.456,43,+0:36,,Langeveld Sebastian,43,Orica GreenEDGE,",, 0:36",,0,2012
32,42.456,44,+0:36,,Schleck Fr\xe4nk,44,RadioShack - Nissan,",, 0:36",,0,2012
25,42.456,45,+0:36,,Costa Rui,45,Movistar Team,",, 0:36",,0,2012
29,42.318999999999996,46,+0:38,,Gerdemann Linus,46,RadioShack - Nissan,0:38 0:38,,0,2012
35,42.318999999999996,47,+0:38,,Zandio Xabier,47,Sky Procycling,",, 0:38",,0,2012
37,42.318999999999996,48,+0:38,,Bruseghin Marzio,48,Movistar Team,",, 0:38",,0,2012
24,42.318999999999996,49,+0:38,,Bille Gaetan,49,Lotto Belisol Team,",, 0:38",,0,2012
28,42.251000000000005,50,+0:39,,Nordhaug Lars Petter,50,Sky Procycling,0:39 0:39,,0,2012
26,42.251000000000005,51,+0:39,,Kohler Martin,51,BMC Racing Team,",, 0:39",,0,2012
36,42.251000000000005,52,+0:39,,Barry Michael,52,Sky Procycling,",, 0:39",,0,2012
25,42.183,53,+0:40,,Kruijswijk Steven,53,Rabobank Cycling Team,0:40 0:40,,0,2012
23,42.183,54,+0:40,,Agostini Stefano,54,Liquigas - Cannondale,",, 0:40",,0,2012
26,42.115,55,+0:41,,Konovalovas Ignatas,55,Movistar Team,0:41 0:41,,0,2012
26,42.115,56,+0:41,,Stybar Zdenek,56,Omega Pharma - Quick-Step,",, 0:41",,0,2012
38,42.115,57,+0:41,,Leipheimer Levi,57,Omega Pharma - Quick-Step,",, 0:41",,0,2012
29,42.115,58,+0:41,,Gusev Vladimir,58,Team Katusha,",, 0:41",,0,2012
32,42.115,59,+0:41,,Astarloza Mikel,59,Euskaltel - Euskadi,",, 0:41",,0,2012
25,42.048,60,+0:42,,Boeckmans Kris,60,Vacansoleil - DCM,0:42 0:42,,0,2012
38,42.048,61,+0:42,,O'Grady Stuart,61,Orica GreenEDGE,",, 0:42",,0,2012
31,42.048,62,+0:42,,Karpets Vladimir,62,Movistar Team,",, 0:42",,0,2012
32,42.048,63,+0:42,,Paulinho S\xe9rgio,63,Team Saxo Bank - Tinkoff Bank,",, 0:42",,0,2012
26,42.048,64,+0:42,,Cusin Remi,64,Team Type 1 - SANOFI,",, 0:42",,0,2012
27,41.981,65,+0:43,,Gavazzi Francesco,65,Astana Pro Team,0:43 0:43,,0,2012
28,41.981,66,+0:43,,Roy J\xe9r\xe9my,66,FDJ - BigMat,",, 0:43",,0,2012
32,41.913999999999994,67,+0:44,,Nuyens Nick,67,Team Saxo Bank - Tinkoff Bank,0:44 0:44,,0,2012
28,41.913999999999994,68,+0:44,,Dall'Antonia Tiziano,68,Liquigas - Cannondale,",, 0:44",,0,2012
27,41.913999999999994,69,+0:44,,Rojas Jos\xe9 Joaqu\xedn,69,Movistar Team,",, 0:44",,0,2012
28,41.913999999999994,70,+0:44,,Nieve Mikel,70,Euskaltel - Euskadi,",, 0:44",,0,2012
25,41.847,71,+0:45,,Vinther Troels,71,Team Saxo Bank - Tinkoff Bank,0:45 0:45,,0,2012
28,41.847,72,+0:45,,Megias Javier,72,Team Type 1 - SANOFI,",, 0:45",,0,2012
30,41.847,73,+0:45,,Reynes Vicente,73,Lotto Belisol Team,",, 0:45",,0,2012
24,41.781000000000006,74,+0:46,,B\xe9rard Julien,74,AG2R La Mondiale,0:46 0:46,,0,2012
36,41.714,75,+0:47,,Niermann Grischa,75,Rabobank Cycling Team,0:47 0:47,,0,2012
24,41.648,76,+0:48,,Howes Alex,76,Team Garmin - Barracuda,0:48 0:48,,0,2012
36,41.648,77,+0:48,,Kroon Karsten,77,Team Saxo Bank - Tinkoff Bank,",, 0:48",,0,2012
27,41.582,78,+0:49,,Van Avermaet Greg,78,BMC Racing Team,0:49 0:49,,0,2012
28,41.582,79,+0:49,,Montaguti Matteo,79,AG2R La Mondiale,",, 0:49",,0,2012
28,41.582,80,+0:49,,Haussler Heinrich,80,Team Garmin - Barracuda,",, 0:49",,0,2012
27,41.582,81,+0:49,,Didier Laurent,81,RadioShack - Nissan,",, 0:49",,0,2012
31,41.516999999999996,82,+0:50,,Bazayev Assan,82,Astana Pro Team,0:50 0:50,,0,2012
24,41.516999999999996,83,+0:50,,Valls Rafael,83,Vacansoleil - DCM,",, 0:50",,0,2012
22,41.516999999999996,84,+0:50,,Puccio Salvatore,84,Sky Procycling,",, 0:50",,0,2012
33,41.516999999999996,85,+0:50,,Cooke Baden,85,Orica GreenEDGE,",, 0:50",,0,2012
27,41.516999999999996,86,+0:50,,S\xf8rensen Chris Anker,86,Team Saxo Bank - Tinkoff Bank,",, 0:50",,0,2012
35,41.451,87,+0:51,,Gustov Volodymyr,87,Team Saxo Bank - Tinkoff Bank,0:51 0:51,,0,2012
27,41.451,88,+0:51,,M\xf8rk\xf8v Michael,88,Team Saxo Bank - Tinkoff Bank,",, 0:51",,0,2012
30,41.451,89,+0:51,,Mondory Lloyd,89,AG2R La Mondiale,",, 0:51",,0,2012
30,41.386,90,+0:52,,Vandborg Brian,90,Spidertech Powered by C10,0:52 0:52,,0,2012
27,41.386,91,+0:52,,Breschel Matti,91,Rabobank Cycling Team,",, 0:52",,0,2012
27,41.321000000000005,92,+0:53,,Dekker Thomas,92,Team Garmin - Barracuda,0:53 0:53,,0,2012
29,41.321000000000005,93,+0:53,,Anton Igor,93,Euskaltel - Euskadi,",, 0:53",,0,2012
25,41.321000000000005,94,+0:53,,Spilak Simon,94,Team Katusha,",, 0:53",,0,2012
31,41.256,95*,+0:54,,Caruso Giampaolo,95*,Team Katusha,0:54 0:54,,0,2012
31,41.256,96,+0:54,,Vansummeren Johan,96,Team Garmin - Barracuda,",, 0:54",,0,2012
22,41.191,97,+0:55,,Rowe Luke,97,Sky Procycling,0:55 0:55,,0,2012
29,41.191,98,+0:55,,King Edward,98,Liquigas - Cannondale,",, 0:55",,0,2012
38,41.191,99,+0:55,,Petacchi Alessandro,99,Lampre - ISD,",, 0:55",,0,2012
32,41.191,100,+0:55,,Urtasun Pablo,100,Euskaltel - Euskadi,",, 0:55",,0,2012
36,41.191,101,+0:55,,Freire Oscar,101,Team Katusha,",, 0:55",,0,2012
38,41.126999999999995,102,+0:56,,Hondo Danilo,102,Lampre - ISD,0:56 0:56,,0,2012
27,41.126999999999995,103,+0:56,,K\xfcnzli Raimond,103,Spidertech Powered by C10,",, 0:56",,0,2012
28,41.126999999999995,104,+0:56,,Burghardt Marcus,104,BMC Racing Team,",, 0:56",,0,2012
31,41.126999999999995,105,+0:56,,Lagutin Sergey,105,Vacansoleil - DCM,",, 0:56",,0,2012
24,41.063,106,+0:57,,Sicard Romain,106,Euskaltel - Euskadi,0:57 0:57,,0,2012
29,41.063,107,+0:57,,Duggan Timothy,107,Liquigas - Cannondale,",, 0:57",,0,2012
31,41.063,108,+0:57,,Kolobnev Alexandr,108,Team Katusha,",, 0:57",,0,2012
26,41.063,109,+0:57,,Isaychev Vladimir,109,Team Katusha,",, 0:57",,0,2012
38,40.998000000000005,110,+0:58,,Horrach Joan,110,Team Katusha,0:58 0:58,,0,2012
31,40.998000000000005,111,+0:58,,Wegmann Fabian,111,Team Garmin - Barracuda,",, 0:58",,0,2012
29,40.998000000000005,112,+0:58,,Minard S\xe9bastien,112,AG2R La Mondiale,",, 0:58",,0,2012
25,40.935,113,+0:59,,Peterson Tom,113,Team Garmin - Barracuda,0:59 0:59,,0,2012
30,40.871,114,+1:00,,Wynants Maarten,114,Rabobank Cycling Team,1:00 1:00,,0,2012
32,40.681,115,+1:03,,Boucher David,115,FDJ - BigMat,1:03 1:03,,0,2012
24,40.681,116,+1:03,,Cordeel Sander,116,Lotto Belisol Team,",, 1:03",,0,2012
23,40.681,117,+1:03,,Viviani Elia,117,Liquigas - Cannondale,",, 1:03",,0,2012
28,40.618,118,+1:04,,Farrar Tyler,118,Team Garmin - Barracuda,1:04 1:04,,0,2012
29,40.618,119,+1:04,,Bonnet William,119,FDJ - BigMat,",, 1:04",,0,2012
32,40.618,120,+1:04,,Geslin Anthony,120,FDJ - BigMat,",, 1:04",,0,2012
27,40.556,121,+1:05,,Bazzana Alessandro,121,Team Type 1 - SANOFI,1:05 1:05,,0,2012
27,40.493,122,+1:06,,Mortensen Martin,122,Vacansoleil - DCM,1:06 1:06,,0,2012
29,40.493,123,+1:06,,Kaisen Olivier,123,Lotto Belisol Team,",, 1:06",,0,2012
32,40.431,124,+1:07,,Rast Gregory,124,RadioShack - Nissan,1:07 1:07,,0,2012
30,40.431,125,+1:07,,Efimkin Alexander,125,Team Type 1 - SANOFI,",, 1:07",,0,2012
34,40.431,126,+1:07,,Hayman Mathew,126,Sky Procycling,",, 1:07",,0,2012
23,40.431,127,+1:07,,Robert Fr\xe9derique,127,Lotto Belisol Team,",, 1:07",,0,2012
22,40.369,128,+1:08,,Novikov Nikita,128,Vacansoleil - DCM,1:08 1:08,,0,2012
27,40.369,129,+1:08,,Pineau C\xe9dric,129,FDJ - BigMat,",, 1:08",,0,2012
31,40.369,130,+1:08,,Boonen Tom,130,Omega Pharma - Quick-Step,",, 1:08",,0,2012
24,40.369,131,+1:08,,Lodewyck Klaas,131,BMC Racing Team,",, 1:08",,0,2012
29,40.306999999999995,132,+1:09,,Hoogerland Johnny,132,Vacansoleil - DCM,1:09 1:09,,0,2012
30,40.245,133,+1:10,,Perez Ruben,133,Euskaltel - Euskadi,1:10 1:10,,0,2012
28,40.245,134,+1:10,,Euser Lucas,134,,",, 1:10",,0,2012
24,40.183,135,+1:11,,Swift Ben,135,Sky Procycling,1:11 1:11,,0,2012
22,40.122,136,+1:12,,Trentin Matteo,136,Omega Pharma - Quick-Step,1:12 1:12,,0,2012
27,40.122,137,+1:12,,Possoni Morris,137,Lampre - ISD,",, 1:12",,0,2012
31,40.061,138,+1:13,,Mori Manuele,138,Lampre - ISD,1:13 1:13,,0,2012
32,40.061,139,+1:13,,Velasco Ivan,139,Euskaltel - Euskadi,",, 1:13",,0,2012
25,40.061,140,+1:13,,van Genechten Jonas,140,Lotto Belisol Team,",, 1:13",,0,2012
35,40.0,141,+1:14,,Paolini Luca,141,Team Katusha,1:14 1:14,,0,2012
25,40.0,142,+1:14,,Kruopis Aidis,142,Orica GreenEDGE,",, 1:14",,0,2012
28,40.0,143,+1:14,,Chainel Steve,143,FDJ - BigMat,",, 1:14",,0,2012
24,39.939,144,+1:15,,Guarnieri Jacopo,144,Astana Pro Team,1:15 1:15,,0,2012
27,39.939,145,+1:15,,Vigano Davide,145,Lampre - ISD,",, 1:15",,0,2012
23,39.818000000000005,146,+1:17,,Boivin Guillaume,146,Spidertech Powered by C10,1:17 1:17,,0,2012
22,39.818000000000005,147,+1:17,,Boily David,147,Spidertech Powered by C10,",, 1:17",,0,2012
30,39.758,148,+1:18,,Colli Daniele,148,Team Type 1 - SANOFI,1:18 1:18,,0,2012
24,39.698,149,+1:19,,Anderson Ryan,149,Spidertech Powered by C10,1:19 1:19,,0,2012
31,39.638000000000005,150,+1:20,,Davis Allan,150,Orica GreenEDGE,1:20 1:20,,0,2012
31,39.638000000000005,151,+1:20,,Steegmans Gert,151,Omega Pharma - Quick-Step,",, 1:20",,0,2012
26,39.638000000000005,152,+1:20,,Bole Grega,152,Lampre - ISD,",, 1:20",,0,2012
22,39.519,153,+1:22,,Blythe Adam,153,BMC Racing Team,1:22 1:22,,0,2012
34,39.283,154,+1:26,,Wilson Matthew,154,Orica GreenEDGE,1:26 1:26,,0,2012
30,39.224000000000004,155,+1:27,,Sohrabi Mehdi,155,Lotto Belisol Team,1:27 1:27,,0,2012
34,39.107,156,+1:29,,Bertagnolli Leonardo,156,Lampre - ISD,1:29 1:29,,0,2012
24,38.991,157,+1:31,,Bonnafond Guillaume,157,AG2R La Mondiale,1:31 1:31,,0,2012
28,38.933,158,+1:32,,Hutarovich Yauheni,158,FDJ - BigMat,1:32 1:32,,0,2012
25,38.477,159,+1:40,,Fairly Caleb,159,Spidertech Powered by C10,1:40 1:40,,0,2012
29,37.922,160,+1:50,,Routley Will,160,Spidertech Powered by C10,1:50 1:50,,0,2012
25,,1,+0:00,50.0,Costa Rui,1,Movistar Team,6:21:13 6:21:13,6.0,1,2012
32,,2,+0:08,30.0,Schleck Fr\xe4nk,2,RadioShack - Nissan,0:04 0:04,4.0,1,2012
28,,9,+0:26,18.0,Nieve Mikel,3,Euskaltel - Euskadi,0:12 0:12,2.0,1,2012
31,,15*,+0:41,13.0,Caruso Giampaolo,4*,Team Katusha,0:13 0:13,1.0,1,2012
22,,4,+0:19,10.0,Pinot Thibaut,5,FDJ - BigMat,",, 0:13",1.0,1,2012
