,Age,BIB,Rider,year,gc_extra_scores,gc_stage_scores,green_extra_scores,green_stage_scores,polka_extra_scores,polka_stage_scores,stage_scores,youth_extra_scores,youth_stage_scores,score
228,24,26.0,Nozal Isidro,2002,0.0,20.0,0.0,10.0,0.0,0.0,19.0,0.0,42.0,91.0
229,24,28.0,Malacarne Davide,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,24,28.0,S\xfctterlin Jasha,2017,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0
231,24,31.0,Schleck Andy,2009,51.0,73.0,0.0,7.0,1.0,4.0,176.0,5.0,74.0,391.0
232,24,32.0,Di Grande Giuseppe,1998,32.0,4.0,0.0,0.0,0.0,0.0,88.0,2.0,42.0,168.0
233,24,34.0,Izagirre Gorka,2012,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,11.0,73.0
234,24,34.0,Majka Rafa\u0142,2014,0.0,0.0,0.0,0.0,5.0,39.0,126.0,0.0,0.0,170.0
235,24,36.0,Perez Santiago,2002,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0
236,24,37.0,Karpets Vladimir,2005,0.0,6.0,0.0,11.0,0.0,0.0,33.0,0.0,38.0,88.0
237,24,37.0,Mercado Juan Miguel,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,24,37.0,S\xf8rensen Chris Anker,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,24,39.0,Sanchez Luis Leon,2008,0.0,0.0,0.0,0.0,0.0,13.0,35.0,0.0,4.0,52.0
240,24,39.0,Thomas Geraint,2010,0.0,53.0,0.0,46.0,0.0,0.0,101.0,0.0,32.0,232.0
241,24,39.0,Valgren Michael,2016,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
242,24,39.0,Zaballa Constantino,2002,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0
243,24,39.0,van Garderen Tejay,2013,0.0,0.0,0.0,7.0,0.0,1.0,56.0,0.0,10.0,74.0
244,24,42.0,Fothen Markus,2006,26.0,21.0,0.0,0.0,0.0,0.0,108.0,3.0,95.0,253.0
245,24,44.0,Kreuziger Roman,2010,33.0,39.0,0.0,0.0,0.0,0.0,107.0,2.0,60.0,241.0
246,24,45.0,Ledanois Kevin,2018,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,20.0
247,24,45.0,Mollema Bauke,2011,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0
248,24,46.0,Niermann Grischa,2000,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,33.0,41.0
249,24,48.0,L\xf6fkvist Thomas,2008,0.0,13.0,0.0,0.0,0.0,0.0,43.0,0.0,29.0,85.0
250,24,48.0,Perez Luis,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
251,24,48.0,Vansummeren Johan,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,24,51.0,Sagan Peter,2014,0.0,60.0,10.0,209.0,0.0,0.0,274.0,0.0,40.0,593.0
253,24,53.0,Cousin J\xe9r\xf4me,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,24,56.0,Moerenhout Koos,1998,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0
255,24,56.0,Posthuma Joost,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,24,57.0,Lutsenko Alexey,2017,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,35.0
257,24,59.0,Weening Pieter,2005,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,63.0
258,24,63.0,Di Gr\xe9gorio R\xe9my,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,24,64.0,Hushovd Thor,2002,0.0,0.0,4.0,11.0,0.0,0.0,104.0,0.0,0.0,119.0
260,24,67.0,Stuyven Jasper,2016,0.0,0.0,0.0,0.0,0.0,21.0,49.0,0.0,0.0,70.0
261,24,69.0,Salmon Benoit,1998,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
262,24,69.0,Zeits Andrey,2011,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
263,24,71.0,Cancellara Fabian,2005,0.0,12.0,0.0,11.0,0.0,0.0,71.0,0.0,23.0,117.0
264,24,71.0,Cavendish Mark,2009,0.0,10.0,9.0,178.0,0.0,0.0,264.0,0.0,0.0,461.0
265,24,71.0,Millar David,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,24,72.0,Anton Igor,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,24,73.0,Bono Matteo,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,24,73.0,Commesso Salvatore,1999,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,10.0,64.0
269,24,74.0,Kwiatkowski Michal,2014,0.0,35.0,0.0,3.0,0.0,0.0,91.0,2.0,67.0,198.0
270,24,76.0,Martin Tony,2009,0.0,57.0,0.0,13.0,0.0,17.0,139.0,0.0,70.0,296.0
271,24,77.0,Soler Marc,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,24,78.0,Txurruka Amets,2007,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,19.0,29.0
273,24,79.0,Trentin Matteo,2014,0.0,0.0,0.0,4.0,0.0,0.0,92.0,0.0,0.0,96.0
274,24,79.0,Vichot Arthur,2013,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0,46.0
275,24,79.0,Wellens Tim,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,24,81.0,Aerts Mario,1999,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,63.0,92.0
277,24,81.0,Basso Ivan,2002,30.0,5.0,0.0,8.0,0.0,0.0,72.0,5.0,79.0,199.0
278,24,81.0,Cunego Damiano,2006,30.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,44.0,179.0
279,24,82.0,Amador Andrey,2011,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
280,24,82.0,De Waele Fabian,1999,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0
281,24,83.0,Costa Rui,2011,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0,0.0,43.0
282,24,83.0,Craddock Lawson,2016,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0
283,24,84.0,Edet Nicolas,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,24,84.0,Lang Sebastian,2004,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0
285,24,84.0,O'Grady Stuart,1998,0.0,41.0,9.0,84.0,0.0,0.0,179.0,0.0,34.0,347.0
286,24,85.0,Corioni Claudio,2007,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0
287,24,85.0,Dumoulin Tom,2015,0.0,15.0,0.0,12.0,0.0,0.0,42.0,0.0,9.0,78.0
288,24,85.0,Howson Damien,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,24,85.0,K\xfcng Stefan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,24,86.0,Ghyselinck Jan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,24,87.0,Verbrugghe Rik,1999,0.0,9.0,0.0,5.0,0.0,0.0,42.0,0.0,10.0,66.0
292,24,88.0,Wegmann Fabian,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,24,89.0,Yates Simon,2017,34.0,74.0,0.0,0.0,0.0,0.0,128.0,5.0,89.0,330.0
294,24,89.0,van Baarle Dylan,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,24,91.0,Casar Sandy,2003,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
296,24,91.0,Vogondy Nicolas,2002,14.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,40.0,86.0
297,24,93.0,Casper Jimmy,2002,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
298,24,93.0,Cooke Baden,2003,0.0,15.0,10.0,181.0,0.0,0.0,195.0,0.0,10.0,411.0
299,24,93.0,Koren Kristijan,2011,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
300,24,94.0,Davis Allan,2005,0.0,6.0,6.0,71.0,0.0,0.0,124.0,0.0,0.0,207.0
301,24,94.0,Edaleine Christophe,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
302,24,94.0,Haller Marco,2015,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
303,24,95.0,Engoulvent Jimmy,2004,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0
304,24,95.0,Fritsch Nicolas,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,24,95.0,Nibali Vincenzo,2009,35.0,42.0,0.0,10.0,0.0,0.0,133.0,3.0,67.0,290.0
306,24,95.0,Oss Daniel,2011,0.0,0.0,0.0,2.0,0.0,0.0,81.0,0.0,0.0,83.0
307,24,96.0,Krauss Sven,2007,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
308,24,96.0,Paterski Maciej,2011,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,2.0,24.0
309,24,96.0,Sabatini Fabio,2009,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0
310,24,97.0,Konovalovas Ignatas,2010,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
311,24,97.0,Pieri Dario,2000,0.0,3.0,0.0,22.0,0.0,0.0,69.0,0.0,9.0,103.0
312,24,98.0,Verbrugghe Rik,1998,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
313,24,102.0,Bouet Maxime,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,24,103.0,Durbridge Luke,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,24,103.0,de Jongh Steven,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,24,104.0,Delage Micka\xebl,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,24,105.0,Matthews Michael,2015,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
318,24,105.0,Munoz David,2003,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
319,24,105.0,Pozzato Filippo,2006,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
320,24,106.0,Kadri Blel,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,24,106.0,Rujano Jos\xe9 Humberto,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
322,24,108.0,Rogers Michael,2004,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,8.0,23.0
323,24,111.0,Barguil Warren,2016,0.0,33.0,0.0,0.0,0.0,0.0,40.0,1.0,63.0,137.0
324,24,112.0,Albasini Michael,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,24,112.0,Cimolai Davide,2014,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
326,24,112.0,Contador Alberto,2007,60.0,102.0,1.0,2.0,3.0,23.0,204.0,5.0,70.0,470.0
327,24,112.0,Klier Andreas,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,24,113.0,Buchmann Emanuel,2017,22.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,43.0,85.0
329,24,114.0,Boasson Hagen Edvald,2011,0.0,14.0,5.0,49.0,0.0,0.0,229.0,0.0,17.0,314.0
330,24,114.0,Haussler Heinrich,2008,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
331,24,114.0,Izagirre Ion,2013,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,23.0
332,24,115.0,Lobato Juan Jos\xe9,2013,0.0,0.0,0.0,2.0,0.0,5.0,69.0,0.0,0.0,76.0
333,24,115.0,M\xfchlberger Gregor,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,24,116.0,Flores Iker,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,24,116.0,Mazzoleni Eddy,1998,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
336,24,116.0,McCarthy Jay,2017,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0
337,24,116.0,Otxoa Javier,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,24,117.0,Mori Massimiliano,1998,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
339,24,117.0,Rojas Jos\xe9 Joaqu\xedn,2009,0.0,0.0,7.0,118.0,0.0,0.0,168.0,0.0,0.0,293.0
340,24,118.0,Uran Rigoberto,2011,0.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,29.0,120.0
341,24,119.0,Zubeldia Haimar,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,24,122.0,Bouyer Franck,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,24,122.0,Clement Stef,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,24,123.0,Ciolek Gerald,2011,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0
345,24,123.0,Fedrigo Pierrick,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,24,123.0,Lefevre Laurent,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,24,124.0,Feillu Romain,2008,0.0,10.0,0.0,31.0,0.0,0.0,110.0,0.0,5.0,156.0
348,24,124.0,Hary Maryan,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,24,124.0,Hernandez Gutierrez Aitor,2006,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0
350,24,125.0,Gonzalo Eduardo,2008,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,22.0
351,24,126.0,Pineau J\xe9rome,2004,0.0,0.0,0.0,6.0,0.0,3.0,69.0,0.0,14.0,92.0
352,24,126.0,Poels Wout,2012,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,21.0
353,24,127.0,Horrillo Pedro,1999,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
354,24,127.0,Pinot Thibaut,2014,44.0,87.0,0.0,0.0,1.0,16.0,180.0,5.0,70.0,403.0
355,24,128.0,Nazon Damien,1998,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
356,24,128.0,Tulik Angelo,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,24,131.0,Boonen Tom,2005,0.0,10.0,0.0,93.0,0.0,0.0,119.0,0.0,8.0,230.0
358,24,131.0,Menchov Denis,2002,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,7.0,20.0
359,24,132.0,B\xe4ckstedt Magnus,1999,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,27.0,37.0
360,24,132.0,Kelderman Wilco,2015,0.0,2.0,0.0,2.0,0.0,0.0,23.0,0.0,3.0,30.0
361,24,135.0,Coyot Arnaud,2006,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0
362,24,136.0,Sinkewitz Patrik,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,24,137.0,Konrad Patrick,2016,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
364,24,137.0,Roux Anthony,2011,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,17.0
365,24,137.0,Santambrogio Mauro,2009,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0
366,24,139.0,Rinero Christophe,1998,41.0,33.0,0.0,0.0,5.0,33.0,77.0,3.0,34.0,226.0
367,24,142.0,Arashiro Yukiya,2009,0.0,0.0,0.0,6.0,0.0,0.0,36.0,0.0,0.0,42.0
368,24,142.0,Astarloza Mikel,2004,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,23.0
369,24,144.0,Favilli Elia,2013,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,29.0
370,24,144.0,Kluge Roger,2010,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
371,24,145.0,Guidi Leonardo,1998,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0
372,24,147.0,Politt Nils,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,24,147.0,Trofimov Yuri,2008,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,11.0,43.0
374,24,148.0,Montgomery Sven,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,24,148.0,Teunissen Mike,2017,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
376,24,148.0,Zabel Rick,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
377,24,149.0,Sacchi Fabio,1998,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,63.0
378,24,149.0,Schar Michael,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,24,149.0,Ventoso Francisco,2006,0.0,0.0,4.0,31.0,0.0,0.0,138.0,0.0,0.0,173.0
380,24,151.0,Taaram\xe4e Rein,2011,30.0,5.0,0.0,1.0,0.0,0.0,104.0,3.0,65.0,208.0
381,24,154.0,Cortinovis Alessandro,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,24,154.0,Gilbert Philippe,2006,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,16.0
383,24,154.0,Laporte Christophe,2017,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0
384,24,154.0,Le Gac Olivier,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,24,155.0,Flickinger Andy,2003,0.0,6.0,0.0,0.0,0.0,6.0,49.0,0.0,19.0,80.0
386,24,156.0,Grmay Tsgabu,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,24,156.0,Pagliarini Luciano Andr\xe9,2002,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
388,24,157.0,Mateos perez Rafael,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,24,157.0,Meintjes Louis,2016,33.0,16.0,0.0,0.0,0.0,0.0,114.0,3.0,62.0,228.0
390,24,157.0,Sevilla Oscar,2001,34.0,42.0,0.0,7.0,0.0,2.0,116.0,5.0,65.0,271.0
391,24,157.0,Terpstra Niki,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,24,158.0,Portal Nicolas,2003,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0
393,24,158.0,S\xe9n\xe9chal Florian,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,24,159.0,Polanc Jan,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,24,159.0,Vaugrenard Benoit,2006,0.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,58.0
396,24,159.0,Zingle Romain,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,24,161.0,Blanco Santiago,1998,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,17.0
398,24,162.0,Chavanel S\xe9bastien,2007,0.0,0.0,6.0,116.0,0.0,0.0,181.0,0.0,0.0,303.0
399,24,163.0,Groenewegen Dylan,2017,0.0,0.0,4.0,38.0,0.0,0.0,153.0,0.0,0.0,195.0
400,24,164.0,Ignatyev Mikhail,2009,0.0,0.0,0.0,7.0,0.0,0.0,56.0,0.0,0.0,63.0
401,24,164.0,Jansen Amund Grondahl,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,24,165.0,Gonzalez Gorka,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,24,167.0,Mayo Iban,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,24,167.0,Roosen Timo,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
405,24,168.0,S\xe1nchez Samuel,2002,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
406,24,168.0,Tolhoek Antwan,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,24,168.0,Trusov Nikolay,2009,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0
408,24,168.0,Vanmarcke Sep,2013,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,16.0
409,24,171.0,Bouhanni Nacer,2015,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,25.0
410,24,171.0,Coquard Bryan,2016,0.0,3.0,5.0,136.0,0.0,0.0,92.0,0.0,0.0,236.0
411,24,171.0,Ricco Riccardo,2008,0.0,13.0,0.0,20.0,0.0,18.0,125.0,0.0,22.0,198.0
412,24,172.0,Benoot Tiesj,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
413,24,173.0,Alberto Contreras Carlos,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,24,173.0,Calmejane Lilian,2017,0.0,0.0,0.0,0.0,0.0,7.0,82.0,0.0,0.0,89.0
415,24,173.0,Duchesne Antoine,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,24,173.0,de Buyst Jasper,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,24,174.0,Feillu Brice,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,24,174.0,Goss Matthew,2011,0.0,0.0,0.0,7.0,0.0,0.0,37.0,0.0,2.0,46.0
419,24,175.0,Eisel Bernhard,2005,0.0,0.0,1.0,30.0,0.0,0.0,86.0,0.0,0.0,117.0
420,24,175.0,Giunti Massimo,1999,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,21.0
421,24,175.0,Gomez Jose Javier,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,24,176.0,Gonzalez Santos,1998,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,9.0
423,24,176.0,Hunter Robert,2001,0.0,12.0,0.0,25.0,0.0,0.0,72.0,0.0,5.0,114.0
424,24,176.0,Ljungqvist Marcus,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,24,176.0,Loosli David,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,24,176.0,Molard Rudy,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,24,178.0,Passeron Aur\xe9lien,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,24,178.0,Talansky Andrew,2013,31.0,2.0,0.0,9.0,0.0,0.0,107.0,3.0,53.0,205.0
429,24,179.0,Mourey Francis,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,24,179.0,Sprick Matthieu,2006,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,26.0,33.0
431,24,182.0,Alaphilippe Julian,2016,0.0,53.0,0.0,17.0,0.0,0.0,129.0,0.0,29.0,228.0
432,24,182.0,Boudat Thomas,2018,24.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,42.0
433,24,183.0,Chavanel Sylvain,2003,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,33.0,93.0
434,24,184.0,Fr\xf6hlinger Johannes,2009,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,27.0
435,24,186.0,Iglinskiy Maxim,2005,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,21.0,51.0
436,24,187.0,Klemencic Zoran,2000,0.0,1.0,0.0,6.0,0.0,0.0,75.0,0.0,0.0,82.0
437,24,187.0,Velits Peter,2009,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,74.0
438,24,188.0,Rolland Pierre,2011,31.0,4.0,0.0,0.0,0.0,0.0,101.0,5.0,33.0,174.0
439,24,188.0,Vakoc Petr,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,24,189.0,Trentin Guido,2000,16.0,0.0,0.0,1.0,0.0,0.0,59.0,3.0,47.0,126.0
441,24,189.0,Vanotti Alessandro,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,24,189.0,Voeckler Thomas,2003,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0
443,24,191.0,Degenkolb John,2013,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
444,24,192.0,Boom Lars,2010,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
445,24,193.0,Bennett Sam,2015,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0
446,24,193.0,Galimzyanov Denis,2011,0.0,0.0,0.0,8.0,0.0,0.0,59.0,0.0,0.0,67.0
447,24,194.0,Da Cruz Carlos,1999,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0
448,24,194.0,Marinangeli Sergio,2004,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0
449,24,195.0,Gesink Robert,2010,38.0,80.0,0.0,0.0,0.0,0.0,118.0,3.0,53.0,292.0
450,24,195.0,Gogl Michael,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,24,195.0,Hivert Jonathan,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,24,196.0,Hupond Thierry,2009,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0
453,24,196.0,Scarponi Michele,2004,0.0,0.0,0.0,3.0,0.0,0.0,90.0,0.0,19.0,112.0
454,24,197.0,Maaskant Martijn,2008,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0
455,24,197.0,Navarro Daniel,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
