Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
36,97,12,,Lopez David,14,Team Sky,-,7,2017
30,13,12,14.0,Drucker Jean-Pierre,15,BMC Racing Team,\u25bc1,7,2017
23,48,12,13.0,Zabel Rick,16,Team Katusha - Alpecin,\u25bc3,7,2017
22,74,11,15.0,Le Turnier Mathias,17,"Cofidis, Solutions Cr\xe9dits",\u25bc2,7,2017
29,71,11,,Edet Nicolas,18,"Cofidis, Solutions Cr\xe9dits",-,7,2017
28,135,10,17.0,Janse van Rensburg Reinardt,19,Team Dimension Data,\u25bc2,7,2017
22,102,10,18.0,Consonni Simone,20,UAE Team Emirates,\u25bc2,7,2017
29,41,9,19.0,Kristoff Alexander,21,Team Katusha - Alpecin,\u25bc2,7,2017
28,91,9,20.0,Viviani Elia,22,Team Sky,\u25bc2,7,2017
21,116,8,21.0,Oomen Sam,23,Team Sunweb,\u25bc2,7,2017
30,61,8,22.0,Gesink Robert,24,Team LottoNL-Jumbo,\u25bc2,7,2017
22,95,7,23.0,Geoghegan Hart Tao,25,Team Sky,\u25bc2,7,2017
23,108,6,24.0,Zurlo Federico,26,UAE Team Emirates,\u25bc2,7,2017
32,143,6,27.0,Clarke Jonathan,27,UnitedHealthcare Pro Cycling Team,-,7,2017
25,146,6,25.0,Mannion Gavin,28,UnitedHealthcare Pro Cycling Team,\u25bc3,7,2017
20,104,6,26.0,Ganna Filippo,29,UAE Team Emirates,\u25bc3,7,2017
25,15,5,28.0,Gerts Floris,30,BMC Racing Team,\u25bc2,7,2017
23,5,5,29.0,Schachmann Maximilian,31,Quick-Step Floors,\u25bc2,7,2017
28,131,4,40.0,King Benjamin,32,Team Dimension Data,\u25b28,7,2017
27,7,4,,Trentin Matteo,33,Quick-Step Floors,-,7,2017
21,162,4,30.0,Bennett Sean,34,Jelly Belly p/b Maxxis,\u25bc4,7,2017
30,78,4,32.0,van Genechten Jonas,35,"Cofidis, Solutions Cr\xe9dits",\u25bc3,7,2017
31,42,3,33.0,Machado Tiago,36,Team Katusha - Alpecin,\u25bc3,7,2017
31,6,3,34.0,Stybar Zdenek,37,Quick-Step Floors,\u25bc3,7,2017
25,161,3,,Castillo Ulises Alfredo,38,Jelly Belly p/b Maxxis,-,7,2017
28,117,3,35.0,Sinkeldam Ramon,39,Team Sunweb,\u25bc4,7,2017
32,23,3,36.0,Bodnar Maciej,40,BORA - hansgrohe,\u25bc4,7,2017
28,147,3,37.0,McCabe Travis,41,UnitedHealthcare Pro Cycling Team,\u25bc4,7,2017
28,105,3,38.0,Kump Marko,42,UAE Team Emirates,\u25bc4,7,2017
22,3,2,39.0,Mas Enric,43,Quick-Step Floors,\u25bc4,7,2017
23,45,2,41.0,Politt Nils,44,Team Katusha - Alpecin,\u25bc3,7,2017
26,145,2,42.0,Jaramillo Daniel Alexander,45,UnitedHealthcare Pro Cycling Team,\u25bc3,7,2017
38,14,2,43.0,Elmiger Martin,46,BMC Racing Team,\u25bc3,7,2017
25,152,2,,Henttala Joonas,47,Team Novo Nordisk,-,7,2017
28,153,2,45.0,Lozano David,48,Team Novo Nordisk,\u25bc3,7,2017
22,86,1,46.0,Kuss Sepp,49,Rally Cycling,\u25bc3,7,2017
22,46,1,,Restrepo Jhonatan,50,Team Katusha - Alpecin,-,7,2017
24,118,1,47.0,Teunissen Mike,51,Team Sunweb,\u25bc4,7,2017
23,156,1,48.0,Planet Charles,52,Team Novo Nordisk,\u25bc4,7,2017
23,125,1,50.0,Korsaeth Truls,53,Astana Pro Team,\u25bc3,7,2017
25,148,1,49.0,Putt Tanner,54,UnitedHealthcare Pro Cycling Team,\u25bc5,7,2017
23,168,1,51.0,Wolfe Ben,55,Jelly Belly p/b Maxxis,\u25bc4,7,2017
