Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
27,,128,,+0:00,,Vanotti Alessandro,24,Liquigas,",, ,,",,13,2008
34,,163,,+0:00,,Hondo Danilo,25,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,13,2008
28,,76,,+0:00,,Irizar Markel,26,Euskaltel - Euskadi,",, ,,",,13,2008
23,,187,,+0:00,,Sutton Chris,27,,",, ,,",,13,2008
32,,44,,+0:00,,Lastras Pablo,28,Caisse d'Epargne,",, ,,",,13,2008
34,,124,,+0:00,,Miholjevic Vladimir,29,Liquigas,",, ,,",,13,2008
30,,127,,+0:00,,Pellizotti Franco,30,Liquigas,",, ,,",,13,2008
39,,126,,+0:00,,Noe Andrea,31,Liquigas,",, ,,",,13,2008
30,,147,,+0:00,,L\xf6wik Gerben,32,Rabobank ProTeam,",, ,,",,13,2008
29,,19,,+0:00,,Krivtsov Yuriy,33,AG2R La Mondiale,",, ,,",,13,2008
24,,174,,+0:00,,Devenyns Dries,34,Silence - Lotto,",, ,,",,13,2008
23,,123,,+0:00,,Cataldo Dario,35,Liquigas,",, ,,",,13,2008
21,,39,,+0:00,,Thomas Geraint,36,Barloworld,",, ,,",,13,2008
36,,175,,+0:00,,Gates Nick,37,Silence - Lotto,",, ,,",,13,2008
32,,206,,+0:00,,Ongarato Alberto,38,Milram,",, ,,",,13,2008
25,,95,,+0:00,,Krauss Sven,39,Gerolsteiner,",, ,,",,13,2008
25,,92,,+0:00,,Fothen Thomas,40,Gerolsteiner,",, ,,",,13,2008
23,,104,,+0:00,,Martin Tony,41,Team Highroad,",, ,,",,13,2008
29,,157,,+0:00,,Cama\xf1o Iker,42,Saunier Duval,",, ,,",,13,2008
23,,125,,+0:00,,Nibali Vincenzo,43,Liquigas,",, ,,",,13,2008
32,,105,,+0:00,,Pinotti Marco,44,Team Highroad,",, ,,",,13,2008
36,,162,,+0:00,,Bertolini Alessandro,45,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,13,2008
35,,167,,+0:00,,Nardello Daniele,46,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,13,2008
36,,161,,+0:00,,Simoni Gilberto,47,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, ,,",,13,2008
31,,122,,+0:00,,Carlstr\xf6m Kjell,48,Liquigas,",, ,,",,13,2008
34,,131,,+0:00,,Bettini Paolo,49,Quickstep - Innergetic,0:13 0:13,,13,2008
25,,139,1.0,+0:00,,Visconti Giovanni,50,Quickstep - Innergetic,",, 0:13",,13,2008
32,,135,,+0:00,,Garate Juan Manuel,51,Quickstep - Innergetic,",, 0:13",,13,2008
23,,205,,+0:00,,Jur\u010do Matej,52,Milram,",, 0:13",,13,2008
25,,22,,+0:00,,Contador Alberto,53,Astana,",, 0:13",,13,2008
30,,24,,+0:00,,Colom Antonio,54,Astana,",, 0:13",,13,2008
34,,21,,+0:00,,Leipheimer Levi,55,Astana,",, 0:13",,13,2008
23,,17,,+0:00,,Sonnery Blaise,56,AG2R La Mondiale,",, 0:13",,13,2008
35,,8,,+0:00,,Savoldelli Paolo,57,Team LPR Brakes,",, 0:13",,13,2008
27,,14,,+0:00,,Mangel Laurent,58,AG2R La Mondiale,",, 0:13",,13,2008
31,,11,,+0:00,,Valjavec Tadej,59,AG2R La Mondiale,0:07 0:07,,13,2008
39,,113,,+0:00,,Baldato Fabio,60,Lampre,0:13 0:13,,13,2008
27,,183,,+0:00,,Hesjedal Ryder,61,,",, 0:13",,13,2008
33,,111,,+0:00,,Bruseghin Marzio,62,Lampre,",, 0:13",,13,2008
31,,112,,+0:00,,Bossoni Paolo,63,Lampre,",, 0:13",,13,2008
32,,153,,+0:00,,Belohvosciks Raivis,64,Saunier Duval,",, 0:13",,13,2008
21,,137,,+0:00,,Seeldraeyers Kevin,65,Quickstep - Innergetic,",, 0:13",,13,2008
27,,103,,+0:00,,Hansen Adam,66,Team Highroad,",, 0:13",,13,2008
25,,16,,+0:00,,Rousseau Nicolas,67,AG2R La Mondiale,",, 0:13",,13,2008
25,,178,,+0:00,,Van den Broeck Jurgen,68,Silence - Lotto,",, 0:13",,13,2008
26,,35,,+0:00,,Gasparotto Enrico,69,Barloworld,",, 0:13",,13,2008
33,,198,,+0:00,,S\xf8rensen Nicki,70,CSC ProTeam,",, 0:13",,13,2008
23,,46,,+0:00,,Perget Mathieu,71,Caisse d'Epargne,0:11 0:11,,13,2008
36,,196,,+0:00,,Voigt Jens,72,CSC ProTeam,0:13 0:13,,13,2008
27,,168,,+0:00,,Ochoa Carlos Jos\xe9,73,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:13",,13,2008
25,,72,,+0:00,,Aperribay Lander,74,Euskaltel - Euskadi,",, 0:13",,13,2008
27,,194,,+0:00,,Larsson Gustav,75,CSC ProTeam,0:11 0:11,,13,2008
26,,132,,+0:00,,Efimkin Alexander,76,Quickstep - Innergetic,0:13 0:13,,13,2008
28,,114,,+0:00,,Loosli David,77,Lampre,",, 0:13",,13,2008
22,,93,,+0:00,,Fr\xf6hlinger Johannes,78,Gerolsteiner,",, 0:13",,13,2008
29,,75,,+0:00,,Galparsoro Dionisio,79,Euskaltel - Euskadi,",, 0:13",,13,2008
34,,213,,+0:00,,Mazzanti Luca,80,Tinkoff Credit Systems,",, 0:13",,13,2008
24,,151,,+0:00,,Ricco Riccardo,81,Saunier Duval,",, 0:13",,13,2008
32,,188,,+0:00,,Vande Velde Christian,82,,",, 0:13",,13,2008
31,,184,,+0:00,,Millar David,83,,",, 0:13",,13,2008
36,,159,,+0:00,,Piepoli Leonardo,84,Saunier Duval,",, 0:13",,13,2008
23,,119,,+0:00,,Gavazzi Francesco,85,Lampre,",, 0:13",,13,2008
29,,211,,+0:00,,Petrov Evgeni,86,Tinkoff Credit Systems,",, 0:13",,13,2008
29,,169,,+0:00,,Serpa Jose Rodolfo,87,Serramenti PVC Diquigiovanni-Androni Giocattoli,0:07 0:07,,13,2008
26,,136,,+0:00,,Schwab Hubert,88,Quickstep - Innergetic,0:13 0:13,,13,2008
36,,138,,+0:00,,Tonti Andrea,89,Quickstep - Innergetic,",, 0:13",,13,2008
21,,116,,+0:00,,Spilak Simon,90,Lampre,",, 0:13",,13,2008
24,,4,,+0:00,,Chiarini Riccardo,91,Team LPR Brakes,",, 0:13",,13,2008
27,,5,,+0:00,,Ermeti Giairo,92,Team LPR Brakes,",, 0:13",,13,2008
25,,108,,+0:00,,Siutsou Kanstantsin,93,Team Highroad,",, 0:13",,13,2008
24,,82,,+0:00,,Gudsell Timothy,94,Fran\xe7aise des Jeux,",, 0:13",,13,2008
27,,3,,+0:00,,Bosisio Gabriele,95,Team LPR Brakes,",, 0:13",,13,2008
26,,48,,+0:00,,Rujano Jos\xe9 Humberto,96,Caisse d'Epargne,",, 0:13",,13,2008
32,,1,,+0:00,,Di Luca Danilo,97,Team LPR Brakes,",, 0:13",,13,2008
27,,2,,+0:00,,Bailetti Paolo,98,Team LPR Brakes,",, 0:13",,13,2008
33,,143,,+0:00,,de Groot Bram,99,Rabobank ProTeam,",, 0:13",,13,2008
28,,79,,+0:00,,Velasco Ivan,100,Euskaltel - Euskadi,",, 0:13",,13,2008
27,,7,,+0:00,,Pietropolli Daniele,101,Team LPR Brakes,",, 0:13",,13,2008
30,,115,,+0:00,,Szmyd Sylwester,102,Lampre,",, 0:13",,13,2008
34,,165,,+0:00,,Ivanov Ruslan,103,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:13",,13,2008
29,,149,,+0:00,,Ardila Mauricio Alberto,104,Rabobank ProTeam,",, 0:13",,13,2008
24,,107,,+0:00,,Rabon Frantisek,105,Team Highroad,",, 0:13",,13,2008
32,,28,,+0:00,,Kl\xf6den Andr\xe9as,106,Astana,",, 0:13",,13,2008
24,,99,,+0:00,,Russ Matthias,107,Gerolsteiner,",, 0:13",,13,2008
23,,106,,+0:00,,Possoni Morris,108,Team Highroad,",, 0:13",,13,2008
25,,23,,+0:00,,Gusev Vladimir,109,Astana,",, 0:13",,13,2008
28,,49,,+0:00,,Pasamontes Luis,110,Caisse d'Epargne,",, 0:13",,13,2008
35,,27,,+0:00,,Mizurov Andrey,111,Astana,",, 0:13",,13,2008
27,,61,,+0:00,,Sella Emanuele,112,CSF Group - Navigare,",, 0:13",,13,2008
23,,193,,+0:00,,S\xf8rensen Chris Anker,113,CSC ProTeam,",, 0:13",,13,2008
28,,179,,+0:00,,Van Huffel Wim,114,Silence - Lotto,",, 0:13",,13,2008
35,,197,,+0:00,,Blaudzun Michael,115,CSC ProTeam,",, 0:13",,13,2008
26,,144,,+0:00,,Eltink Theo,116,Rabobank ProTeam,",, 0:13",,13,2008
26,,212,,+0:00,,Kiryienka Vasil,117,Tinkoff Credit Systems,",, 0:13",,13,2008
30,,141,,+0:00,,Menchov Denis,118,Rabobank ProTeam,",, 0:13",,13,2008
31,,164,,+0:00,,Illiano Raffaele,119,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 0:13",,13,2008
23,,173,,+0:00,,de Greef Francis,120,Silence - Lotto,",, 0:13",,13,2008
24,,176,,+0:00,,Lloyd Matthew,121,Silence - Lotto,",, 0:13",,13,2008
31,,77,,+0:00,,Landaluze Inigo,122,Euskaltel - Euskadi,",, 0:13",,13,2008
23,,191,,+0:00,,Lund Anders,123,CSC ProTeam,",, 0:13",,13,2008
27,,43,,+0:00,,Karpets Vladimir,124,Caisse d'Epargne,",, 0:13",,13,2008
26,,152,,+0:00,,Benitez Jos\xe9 Alberto,125,Saunier Duval,",, 0:13",,13,2008
22,,81,,+0:00,,Ch\xe9rel Micka\xebl,126,Fran\xe7aise des Jeux,",, 0:13",,13,2008
27,,89,,+0:00,,Veikkanen Jussi,127,Fran\xe7aise des Jeux,",, 0:13",,13,2008
22,,86,,+0:00,,Levarlet Guillaume,128,Fran\xe7aise des Jeux,",, 0:13",,13,2008
33,,155,,+0:00,,Ca\xf1ada David,129,Saunier Duval,",, 0:13",,13,2008
30,,6,,+0:00,,Gol\u010der Jure,130,Team LPR Brakes,",, 0:13",,13,2008
29,,45,,+0:00,,Perez Francisco,131,Caisse d'Epargne,",, 0:13",,13,2008
26,,134,,+0:00,,Facci Mauro,132,Quickstep - Innergetic,",, 0:13",,13,2008
34,,195,,+0:00,,McCartney Jason,133,CSC ProTeam,",, 0:13",,13,2008
30,,15,,+0:00,,Nocentini Rinaldo,134,AG2R La Mondiale,",, 0:13",,13,2008
28,,109,,+0:00,,Wiggins Bradley,135,Team Highroad,",, 0:13",,13,2008
27,,218,,+0:00,,Klimov Sergey,136,Tinkoff Credit Systems,",, 0:13",,13,2008
24,,68,,+0:00,,Dall'Antonia Tiziano,137,CSF Group - Navigare,",, 0:13",,13,2008
27,,34,,+0:00,,Cummings Stephen,138,Barloworld,",, 0:13",,13,2008
33,,62,,+0:00,,Baliani Fortunato,139,CSF Group - Navigare,",, 0:13",,13,2008
33,,9,,+0:00,,Spezialetti Alessandro,140,Team LPR Brakes,",, 0:13",,13,2008
24,,146,,+0:00,,Kozonchuk Dmitry,141,Rabobank ProTeam,",, 0:13",,13,2008
24,,148,,+0:00,,Martens Paul,142,Rabobank ProTeam,",, 0:13",,13,2008
27,,25,,+0:00,,Iglinskiy Maxim,143,Astana,",, 0:13",,13,2008
32,,85,,+0:00,,le Boulanger Yoann,144,Fran\xe7aise des Jeux,",, 0:13",,13,2008
24,,87,,+0:00,,Roy J\xe9r\xe9my,145,Fran\xe7aise des Jeux,",, 0:13",,13,2008
28,,64,,+0:00,,Laverde Luis Felipe,146,CSF Group - Navigare,",, 0:13",,13,2008
25,,69,,+0:00,,Pozzovivo Domenico,147,CSF Group - Navigare,",, 0:13",,13,2008
23,,215,,+0:00,,Ignatyev Mikhail,148,Tinkoff Credit Systems,",, 0:13",,13,2008
29,,186,,+0:00,,Pate Danny,149,,",, 0:13",,13,2008
30,,129,,+0:00,,Wegelius Charles,150,Liquigas,",, 0:13",,13,2008
36,,98,,+0:00,,Rebellin Davide,151,Gerolsteiner,",, 0:13",,13,2008
26,,185,,+0:00,,Mccarty Jonathan Patrick,152,,",, 0:13",,13,2008
29,,47,,+0:00,,Rodr\xedguez Joaquim,153,Caisse d'Epargne,",, 0:13",,13,2008
34,,42,,+0:00,,Horrach Joan,154,Caisse d'Epargne,",, 0:13",,13,2008
24,,12,,+0:00,,Deignan Philip,155,AG2R La Mondiale,",, 0:13",,13,2008
35,,33,,+0:00,,Rafael Cardenas F\xe9lix,156,Barloworld,",, 0:13",,13,2008
21,,154,,+0:00,,Capecchi Eros,157,Saunier Duval,",, 0:13",,13,2008
30,,65,,+0:00,,Perez Cuapio Julio Alberto,158,CSF Group - Navigare,",, 0:13",,13,2008
23,,54,,+0:00,,Hartmann Nicolas,159,Cofidis,",, 0:13",,13,2008
24,,56,,+0:00,,Huguet Yann,160,Cofidis,",, 0:13",,13,2008
30,,133,,+0:00,,Engels Addy,161,Quickstep - Innergetic,",, 0:13",,13,2008
29,,51,,+0:00,,Buffaz Mickael,162,Cofidis,0:36 0:36,,13,2008
25,,57,,+0:00,,Monier Damien,163,Cofidis,0:39 0:39,,13,2008
23,,156,,+0:00,,Capelli Ermano,164,Saunier Duval,0:49 0:49,,13,2008
27,,71,,+0:00,,Agirre Josu,165,Euskaltel - Euskadi,1:00 1:00,,13,2008
26,,203,,+0:00,,Eichler Markus,166,Milram,0:52 0:52,,13,2008
28,,36,,+0:00,,Pfannberger Christian,167,Barloworld,0:49 0:49,,13,2008
27,,61,,,80.0,Sella Emanuele,1,CSF Group - Navigare,,,14,2008
26,,212,,,50.0,Kiryienka Vasil,2,Tinkoff Credit Systems,,,14,2008
29,,47,,,35.0,Rodr\xedguez Joaquim,3,Caisse d'Epargne,,,14,2008
26,,48,,,25.0,Rujano Jos\xe9 Humberto,4,Caisse d'Epargne,,,14,2008
34,,131,,,18.0,Bettini Paolo,5,Quickstep - Innergetic,,,14,2008
30,,141,,,15.0,Menchov Denis,6,Rabobank ProTeam,,,14,2008
30,,127,,,12.0,Pellizotti Franco,7,Liquigas,,,14,2008
24,,151,,,10.0,Ricco Riccardo,8,Saunier Duval,,,14,2008
36,,161,,,8.0,Simoni Gilberto,9,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
25,,178,,,6.0,Van den Broeck Jurgen,10,Silence - Lotto,,,14,2008
33,,111,,,5.0,Bruseghin Marzio,11,Lampre,,,14,2008
25,,69,,,4.0,Pozzovivo Domenico,12,CSF Group - Navigare,,,14,2008
32,,1,,,3.0,Di Luca Danilo,13,Team LPR Brakes,,,14,2008
36,,159,,,2.0,Piepoli Leonardo,14,Saunier Duval,,,14,2008
25,,22,,,1.0,Contador Alberto,15,Astana,,,14,2008
32,,188,,,,Vande Velde Christian,16,,,,14,2008
32,,28,,,,Kl\xf6den Andr\xe9as,17,Astana,,,14,2008
31,,11,,,,Valjavec Tadej,18,AG2R La Mondiale,,,14,2008
35,,8,,,,Savoldelli Paolo,19,Team LPR Brakes,,,14,2008
23,,193,,,,S\xf8rensen Chris Anker,20,CSC ProTeam,,,14,2008
27,,3,,,,Bosisio Gabriele,21,Team LPR Brakes,,,14,2008
33,,62,,,,Baliani Fortunato,22,CSF Group - Navigare,,,14,2008
23,,125,,,,Nibali Vincenzo,23,Liquigas,,,14,2008
25,,176,,,,Lloyd Matthew,24,Silence - Lotto,,,14,2008
27,,194,,,,Larsson Gustav,25,CSC ProTeam,,,14,2008
35,,33,,,,Rafael Cardenas F\xe9lix,26,Barloworld,,,14,2008
29,,149,,,,Ardila Mauricio Alberto,27,Rabobank ProTeam,,,14,2008
30,,115,,,,Szmyd Sylwester,28,Lampre,,,14,2008
25,,108,,,,Siutsou Kanstantsin,29,Team Highroad,,,14,2008
29,,211,,,,Petrov Evgeni,30,Tinkoff Credit Systems,,,14,2008
33,,198,,,,S\xf8rensen Nicki,31,CSC ProTeam,,,14,2008
32,,85,,,,le Boulanger Yoann,32,Fran\xe7aise des Jeux,,,14,2008
27,,89,,,,Veikkanen Jussi,33,Fran\xe7aise des Jeux,,,14,2008
34,,21,,,,Leipheimer Levi,34,Astana,,,14,2008
30,,129,,,,Wegelius Charles,35,Liquigas,,,14,2008
27,,43,,,,Karpets Vladimir,36,Caisse d'Epargne,,,14,2008
23,,106,,,,Possoni Morris,37,Team Highroad,,,14,2008
30,,15,,,,Nocentini Rinaldo,38,AG2R La Mondiale,,,14,2008
36,,196,,,,Voigt Jens,39,CSC ProTeam,,,14,2008
39,,126,,,,Noe Andrea,40,Liquigas,,,14,2008
28,,64,,,,Laverde Luis Felipe,41,CSF Group - Navigare,,,14,2008
34,,213,,,,Mazzanti Luca,42,Tinkoff Credit Systems,,,14,2008
23,,173,,,,de Greef Francis,43,Silence - Lotto,,,14,2008
28,,79,,,,Velasco Ivan,44,Euskaltel - Euskadi,,,14,2008
33,,9,,,,Spezialetti Alessandro,45,Team LPR Brakes,,,14,2008
29,,169,,,,Serpa Jose Rodolfo,46,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
22,,93,,,,Fr\xf6hlinger Johannes,47,Gerolsteiner,,,14,2008
34,,124,,,,Miholjevic Vladimir,48,Liquigas,,,14,2008
35,,197,,,,Blaudzun Michael,49,CSC ProTeam,,,14,2008
28,,49,,,,Pasamontes Luis,50,Caisse d'Epargne,,,14,2008
22,,81,,,,Ch\xe9rel Micka\xebl,51,Fran\xe7aise des Jeux,,,14,2008
24,,146,,,,Kozonchuk Dmitry,52,Rabobank ProTeam,,,14,2008
27,,168,,,,Ochoa Carlos Jos\xe9,53,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
34,,165,,,,Ivanov Ruslan,54,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
30,,6,,,,Gol\u010der Jure,55,Team LPR Brakes,,,14,2008
32,,135,,,,Garate Juan Manuel,56,Quickstep - Innergetic,,,14,2008
36,,138,,,,Tonti Andrea,57,Quickstep - Innergetic,,,14,2008
25,,139,,,,Visconti Giovanni,58,Quickstep - Innergetic,,,14,2008
27,,25,,,,Iglinskiy Maxim,59,Astana,,,14,2008
32,,44,,,,Lastras Pablo,60,Caisse d'Epargne,,,14,2008
28,,76,,,,Irizar Markel,61,Euskaltel - Euskadi,,,14,2008
27,,128,,,,Vanotti Alessandro,62,Liquigas,,,14,2008
30,,24,,,,Colom Antonio,63,Astana,,,14,2008
27,,103,,,,Hansen Adam,64,Team Highroad,,,14,2008
21,,137,,,,Seeldraeyers Kevin,65,Quickstep - Innergetic,,,14,2008
28,,179,,,,Van Huffel Wim,66,Silence - Lotto,,,14,2008
23,,17,,,,Sonnery Blaise,67,AG2R La Mondiale,,,14,2008
21,,116,,,,Spilak Simon,68,Lampre,,,14,2008
26,,35,,,,Gasparotto Enrico,69,Barloworld,,,14,2008
24,,87,,,,Roy J\xe9r\xe9my,70,Fran\xe7aise des Jeux,,,14,2008
34,,42,,,,Horrach Joan,71,Caisse d'Epargne,,,14,2008
25,,78,,,,Perez Alan,72,Euskaltel - Euskadi,,,14,2008
28,,114,,,,Loosli David,73,Lampre,,,14,2008
28,,36,,,,Pfannberger Christian,74,Barloworld,,,14,2008
27,,7,,,,Pietropolli Daniele,75,Team LPR Brakes,,,14,2008
29,,75,,,,Galparsoro Dionisio,76,Euskaltel - Euskadi,,,14,2008
33,,155,,,,Ca\xf1ada David,77,Saunier Duval,,,14,2008
35,,167,,,,Nardello Daniele,78,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
32,,41,,,,Perez Marlon Alirio,79,Caisse d'Epargne,,,14,2008
27,,2,,,,Bailetti Paolo,80,Team LPR Brakes,,,14,2008
26,,144,,,,Eltink Theo,81,Rabobank ProTeam,,,14,2008
24,,148,,,,Martens Paul,82,Rabobank ProTeam,,,14,2008
37,,201,,,,Zabel Erik,83,Milram,,,14,2008
37,,166,,,,Missaglia Gabriele,84,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
26,,136,,,,Schwab Hubert,85,Quickstep - Innergetic,,,14,2008
32,,105,,,,Pinotti Marco,86,Team Highroad,,,14,2008
34,,209,,,,Velo Marco,87,Milram,,,14,2008
23,,205,,,,Jur\u010do Matej,88,Milram,,,14,2008
26,,134,,,,Facci Mauro,89,Quickstep - Innergetic,,,14,2008
24,,174,,,,Devenyns Dries,90,Silence - Lotto,,,14,2008
24,,107,,,,Rabon Frantisek,91,Team Highroad,,,14,2008
35,,27,,,,Mizurov Andrey,92,Astana,,,14,2008
32,,84,,,,Jegou Lilian,93,Fran\xe7aise des Jeux,,,14,2008
39,,113,,,,Baldato Fabio,94,Lampre,,,14,2008
27,,121,,,,Bennati Daniele,95,Liquigas,,,14,2008
23,,123,,,,Cataldo Dario,96,Liquigas,,,14,2008
27,,29,,,,Bazayev Assan,97,Astana,,,14,2008
24,,4,,,,Chiarini Riccardo,98,Team LPR Brakes,,,14,2008
30,,133,,,,Engels Addy,99,Quickstep - Innergetic,,,14,2008
31,,122,,,,Carlstr\xf6m Kjell,100,Liquigas,,,14,2008
27,,5,,,,Ermeti Giairo,101,Team LPR Brakes,,,14,2008
36,,162,,,,Bertolini Alessandro,102,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
29,,45,,,,Perez Francisco,103,Caisse d'Epargne,,,14,2008
26,,132,,,,Efimkin Alexander,104,Quickstep - Innergetic,,,14,2008
30,,65,,,,Perez Cuapio Julio Alberto,105,CSF Group - Navigare,,,14,2008
30,,147,,,,L\xf6wik Gerben,106,Rabobank ProTeam,,,14,2008
34,,163,,,,Hondo Danilo,107,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
23,,46,,,,Perget Mathieu,108,Caisse d'Epargne,,,14,2008
34,,195,,,,McCartney Jason,109,CSC ProTeam,,,14,2008
23,,215,,,,Ignatyev Mikhail,110,Tinkoff Credit Systems,,,14,2008
27,,14,,,,Mangel Laurent,111,AG2R La Mondiale,,,14,2008
30,,18,,,,Usov Alexandre,112,AG2R La Mondiale,,,14,2008
33,,182,,,,Dean Julian,113,,,,14,2008
23,,119,,,,Gavazzi Francesco,114,Lampre,,,14,2008
24,,68,,,,Dall'Antonia Tiziano,115,CSF Group - Navigare,,,14,2008
31,,112,,,,Bossoni Paolo,116,Lampre,,,14,2008
29,,19,,,,Krivtsov Yuriy,117,AG2R La Mondiale,,,14,2008
25,,57,,,,Monier Damien,118,Cofidis,,,14,2008
25,,16,,,,Rousseau Nicolas,119,AG2R La Mondiale,,,14,2008
24,,37,,,,Scognamiglio Carlo,120,Barloworld,,,14,2008
25,,23,,,,Gusev Vladimir,121,Astana,,,14,2008
33,,143,,,,de Groot Bram,122,Rabobank ProTeam,,,14,2008
23,,104,,,,Martin Tony,123,Team Highroad,,,14,2008
25,,92,,,,Fothen Thomas,124,Gerolsteiner,,,14,2008
32,,153,,,,Belohvosciks Raivis,125,Saunier Duval,,,14,2008
28,,109,,,,Wiggins Bradley,126,Team Highroad,,,14,2008
27,,34,,,,Cummings Stephen,127,Barloworld,,,14,2008
21,,39,,,,Thomas Geraint,128,Barloworld,,,14,2008
23,,54,,,,Hartmann Nicolas,129,Cofidis,,,14,2008
27,,218,,,,Klimov Sergey,130,Tinkoff Credit Systems,,,14,2008
27,,183,,,,Hesjedal Ryder,131,,,,14,2008
31,,164,,,,Illiano Raffaele,132,Serramenti PVC Diquigiovanni-Androni Giocattoli,,,14,2008
25,,102,,,,Greipel Andr\xe9,133,Team Highroad,,,14,2008
21,,154,,,,Capecchi Eros,134,Saunier Duval,,,14,2008
36,,175,,,,Gates Nick,135,Silence - Lotto,,,14,2008
31,,184,,,,Millar David,136,,,,14,2008
27,,71,,,,Agirre Josu,137,Euskaltel - Euskadi,,,14,2008
25,,219,,,,Serov Alexander,138,Tinkoff Credit Systems,,,14,2008
23,,191,,,,Lund Anders,139,CSC ProTeam,,,14,2008
32,,206,,,,Ongarato Alberto,140,Milram,,,14,2008
22,,216,,,,Trusov Nikolay,141,Tinkoff Credit Systems,,,14,2008
26,,152,,,,Benitez Jos\xe9 Alberto,142,Saunier Duval,,,14,2008
22,,86,,,,Levarlet Guillaume,143,Fran\xe7aise des Jeux,,,14,2008
29,,186,,,,Pate Danny,144,,,,14,2008
23,,156,,,,Capelli Ermano,145,Saunier Duval,,,14,2008
29,,51,,,,Buffaz Mickael,146,Cofidis,,,14,2008
24,,12,,,,Deignan Philip,147,AG2R La Mondiale,,,14,2008
23,,187,,,,Sutton Chris,148,,,,14,2008
23,,101,,,,Cavendish Mark,149,Team Highroad,,,14,2008
24,,99,,,,Russ Matthias,150,Gerolsteiner,,,14,2008
25,,95,,,,Krauss Sven,151,Gerolsteiner,,,14,2008
24,,82,,,,Gudsell Timothy,152,Fran\xe7aise des Jeux,,,14,2008
31,,77,,,,Landaluze Inigo,153,Euskaltel - Euskadi,,,14,2008
29,,157,,,,Cama\xf1o Iker,154,Saunier Duval,,,14,2008
24,,56,,,,Huguet Yann,155,Cofidis,,,14,2008
30,,145,,,,Hayman Mathew,156,Rabobank ProTeam,,,14,2008
25,,72,,,,Aperribay Lander,157,Euskaltel - Euskadi,,,14,2008
26,,203,,,,Eichler Markus,158,Milram,,,14,2008
27,,61,10.0,+4:41,80.0,Sella Emanuele,1,CSF Group - Navigare,4:53:24 4:53:24,,15,2008
25,,69,9.0,+4:04,50.0,Pozzovivo Domenico,2,CSF Group - Navigare,2:05 2:05,,15,2008
24,,151,2.0,+0:33,35.0,Ricco Riccardo,3,Saunier Duval,2:11 2:11,,15,2008
32,,1,3.0,+0:55,25.0,Di Luca Danilo,4,Team LPR Brakes,2:20 2:20,,15,2008
36,,161,6.0,+1:26,18.0,Simoni Gilberto,5,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:27 2:27,,15,2008
25,,22,1.0,+0:00,15.0,Contador Alberto,6,Astana,",, 2:27",,15,2008
30,,141,5.0,+1:20,12.0,Menchov Denis,7,Rabobank ProTeam,2:34 2:34,,15,2008
25,,178,8.0,+2:50,10.0,Van den Broeck Jurgen,8,Silence - Lotto,3:18 3:18,,15,2008
33,,111,4.0,+1:18,8.0,Bruseghin Marzio,9,Lampre,3:22 3:22,,15,2008
31,,11,12.0,+5:58,6.0,Valjavec Tadej,10,AG2R La Mondiale,3:27 3:27,,15,2008
30,,127,7.0,+2:27,5.0,Pellizotti Franco,11,Liquigas,",, 3:27",,15,2008
33,,62,14.0,+8:35,4.0,Baliani Fortunato,12,CSF Group - Navigare,3:49 3:49,,15,2008
29,,47,24.0,+19:50,3.0,Rodr\xedguez Joaquim,13,Caisse d'Epargne,5:07 5:07,,15,2008
23,,125,11.0,+4:44,2.0,Nibali Vincenzo,14,Liquigas,5:10 5:10,,15,2008
27,,25,51.0,+49:20,1.0,Iglinskiy Maxim,15,Astana,5:55 5:55,,15,2008
23,,173,45.0,+41:09,,de Greef Francis,16,Silence - Lotto,6:13 6:13,,15,2008
35,,33,16.0,+9:07,,Rafael Cardenas F\xe9lix,17,Barloworld,6:52 6:52,,15,2008
36,,196,49.0,+48:36,,Voigt Jens,18,CSC ProTeam,7:26 7:26,,15,2008
30,,115,20.0,+13:03,,Szmyd Sylwester,19,Lampre,7:27 7:27,,15,2008
32,,28,13.0,+6:26,,Kl\xf6den Andr\xe9as,20,Astana,7:47 7:47,,15,2008
27,,194,15.0,+8:53,,Larsson Gustav,21,CSC ProTeam,8:34 8:34,,15,2008
25,,176,35.0,+33:45,,Lloyd Matthew,22,Silence - Lotto,8:48 8:48,,15,2008
32,,135,40.0,+35:05,,Garate Juan Manuel,23,Quickstep - Innergetic,9:06 9:06,,15,2008
