Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,114,67,+31:01,11.0,Fern\xe1ndez Rub\xe9n,11,Movistar Team,30:59 30:59,-,6,2015
21,193,68,+31:03,12.0,Henao Sebasti\xe1n,12,Team Sky,31:01 31:01,-,6,2015
23,153,73,+33:32,13.0,Brown Nathan,13,Team Cannondale - Garmin,33:30 33:30,-,6,2015
22,82,74,+33:41,14.0,Chevrier Cl\xe9ment,14,IAM Cycling,33:39 33:39,-,6,2015
25,19,76,+36:04,16.0,Zilioli Gianfranco,15,Androni Giocattoli - Sidermec,36:02 36:02,\u25b21,6,2015
24,131,83,+37:24,17.0,Matthews Michael,16,Orica GreenEDGE,37:22 37:22,\u25b21,6,2015
23,159,85,+38:54,15.0,Villella Davide,17,Team Cannondale - Garmin,38:52 38:52,\u25bc2,6,2015
24,36,88,+40:50,18.0,Colbrelli Sonny,18,Bardiani - CSF Pro Team,40:48 40:48,-,6,2015
25,32,98,+46:12,20.0,Barbin Enrico,19,Bardiani - CSF Pro Team,46:10 46:10,\u25b21,6,2015
21,47,99,+46:18,21.0,K\xfcng Stefan,20,BMC Racing Team,46:16 46:16,\u25b21,6,2015
24,4,102,+47:53,19.0,Domont Axel,21,AG2R La Mondiale,47:51 47:51,\u25bc2,6,2015
24,168,111,+51:28,23.0,Ludvigsson Tobias,22,Team Giant - Alpecin,49:39 49:39,\u25b21,6,2015
22,118,107,+50:43,24.0,Quintana Dayer,23,Movistar Team,50:41 50:41,\u25b21,6,2015
22,35,115,+53:14,22.0,Chirico Luca,24,Bardiani - CSF Pro Team,53:12 53:12,\u25bc2,6,2015
23,184,123,+55:22,26.0,Hofland Moreno,25,Team LottoNL-Jumbo,55:20 55:20,\u25b21,6,2015
24,7,124,+55:29,27.0,Houle Hugo,26,AG2R La Mondiale,55:27 55:27,\u25b21,6,2015
25,56,126,+55:47,28.0,Owsian Lukasz,27,CCC Sprandi Polkowice,55:45 55:45,\u25b21,6,2015
24,135,133,+57:14,29.0,Durbridge Luke,28,Orica GreenEDGE,55:54 55:54,\u25b21,6,2015
23,188,129,+57:01,30.0,van der Lijke Nick,29,Team LottoNL-Jumbo,56:59 56:59,\u25b21,6,2015
24,212,135,+57:44,31.0,Alafaci Eugenio,30,Trek Factory Racing,57:42 57:42,\u25b21,6,2015
23,122,118,+54:00,25.0,Berlato Giacomo,31,Nippo - Vini Fantini,57:50 57:50,\u25bc6,6,2015
22,69,145,+59:37,33.0,Vakoc Petr,32,Etixx - Quick Step,59:35 59:35,\u25b21,6,2015
24,38,153,+1:01:38,35.0,Ruffoni Nicola,33,Bardiani - CSF Pro Team,1:01:36 1:01:36,\u25b22,6,2015
25,103,156,+1:01:51,36.0,Broeckx Stig,34,Lotto Soudal,1:01:49 1:01:49,\u25b22,6,2015
25,216,157,+1:01:57,37.0,Silvestre F\xe1bio,35,Trek Factory Racing,1:01:55 1:01:55,\u25b22,6,2015
23,162,160,+1:02:29,38.0,Arndt Nikias,36,Team Giant - Alpecin,1:02:27 1:02:27,\u25b22,6,2015
21,49,163,+1:02:35,39.0,Zabel Rick,37,BMC Racing Team,1:02:33 1:02:33,\u25b22,6,2015
21,109,168,+1:05:16,32.0,Vervaeke Louis,38,Lotto Soudal,1:05:14 1:05:14,\u25bc6,6,2015
22,219,174,+1:07:20,34.0,Watson Calvin,39,Trek Factory Racing,1:07:18 1:07:18,\u25bc5,6,2015
25,173,176,+1:07:47,41.0,Chernetski Sergei,40,Team Katusha,1:07:45 1:07:45,\u25b21,6,2015
25,149,180,+1:10:48,42.0,Zhupa Eugert,41,Southeast,1:08:08 1:08:08,\u25b21,6,2015
23,129,167,+1:05:13,40.0,Stacchiotti Riccardo,42,Nippo - Vini Fantini,1:09:03 1:09:03,\u25bc2,6,2015
22,126,181,+1:12:46,43.0,Grosu Eduard Michael,43,Nippo - Vini Fantini,1:12:44 1:12:44,-,6,2015
23,137,184,+1:14:58,44.0,Hepburn Michael,44,Orica GreenEDGE,1:13:38 1:13:38,-,6,2015
22,127,189,+1:30:23,45.0,Ishibashi Manabu,45,Nippo - Vini Fantini,1:30:21 1:30:21,-,6,2015
24,21,2,+0:02,1.0,Aru Fabio,1,Astana Pro Team,27:48:02 27:48:02,-,7,2015
25,133,6,+0:37,2.0,Chaves Johan Esteban,2,Orica GreenEDGE,0:35 0:35,-,7,2015
22,156,9,+1:15,3.0,Formolo Davide,3,Team Cannondale - Garmin,1:13 1:13,-,7,2015
24,31,36,+15:45,4.0,Bongiorno Francesco Manuel,4,Bardiani - CSF Pro Team,15:43 15:43,-,7,2015
23,97,38,+17:32,5.0,Polanc Jan,5,Lampre - Merida,17:30 17:30,-,7,2015
23,92,41,+19:53,6.0,Grmay Tsgabu,6,Lampre - Merida,19:51 19:51,-,7,2015
25,215,42,+20:00,7.0,Felline Fabio,7,Trek Factory Racing,19:58 19:58,-,7,2015
24,115,45,+22:33,8.0,Herrada Jes\xfas,8,Movistar Team,22:31 22:31,-,7,2015
23,73,50,+24:07,9.0,Elissonde Kenny,9,FDJ,24:05 24:05,-,7,2015
24,46,58,+26:16,10.0,Dillier Silvan,10,BMC Racing Team,26:14 26:14,-,7,2015
21,193,69,+31:46,12.0,Henao Sebasti\xe1n,11,Team Sky,31:44 31:44,\u25b21,7,2015
22,82,71,+34:00,14.0,Chevrier Cl\xe9ment,12,IAM Cycling,33:58 33:58,\u25b22,7,2015
