Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
26,,48,,+0:00,,Tschopp Johann,153,Bbox Bouygues Telekom,",, 0:28",,13,2009
36,,35,,+0:00,,Rafael Cardenas F\xe9lix,154,Barloworld - Bianchi,",, 0:28",,13,2009
29,,36,,+0:00,,Cheula Giampaolo,155,Barloworld - Bianchi,",, 0:28",,13,2009
30,,142,,+0:00,,Ardila Mauricio Alberto,156,Rabobank ProTeam,",, 0:28",,13,2009
23,,76,,+0:00,,Gonzalez Baeza Hector,157,Fuji-Servetto,",, 0:28",,13,2009
24,,92,,+0:00,,Gatto Oscar,158,ISD Cycling Team,",, 0:28",,13,2009
25,,147,,+0:00,,Kozonchuk Dmitry,159,Rabobank ProTeam,",, 0:28",,13,2009
21,,84,,+0:00,,Meyer Cameron,160,Team Garmin - Slipstream,",, 0:28",,13,2009
26,,136,,+0:00,,Reda Francesco,161,Quickstep - Innergetic,",, 0:28",,13,2009
22,,72,,+0:00,,Capecchi Eros,162,Fuji-Servetto,",, 0:28",,13,2009
31,,118,,+0:00,,Szmyd Sylwester,163,Liquigas,",, 0:28",,13,2009
29,,88,,+0:00,,Wiggins Bradley,164,Team Garmin - Slipstream,",, 0:28",,13,2009
31,,169,,+0:00,,Wegelius Charles,165,Silence - Lotto,",, 0:28",,13,2009
34,,129,,+0:00,,Spezialetti Alessandro,166,LPR Brakes - Farnese Vini,",, 0:28",,13,2009
28,,124,,+0:00,,Ermeti Giairo,167,LPR Brakes - Farnese Vini,",, 0:28",,13,2009
21,,139,,+0:00,,Malacarne Davide,168,Quickstep - Innergetic,",, 0:28",,13,2009
30,,86,,+0:00,,Pate Danny,169,Team Garmin - Slipstream,",, 0:28",,13,2009
22,,32,,+0:00,,Augustyn John Lee,170,Barloworld - Bianchi,",, 0:28",,13,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,171,Milram,",, 0:28",,13,2009
24,,184,,+0:00,,Ignatyev Mikhail,172,Katyusha,",, 0:28",,13,2009
24,,112,,+0:00,,Agnoli Valerio,173,Liquigas,",, 0:28",,13,2009
34,,98,,+0:00,,Scarselli Leonardo,174,ISD Cycling Team,",, 0:28",,13,2009
33,,54,,+0:00,,Lastras Pablo,175,Caisse d'Epargne,",, 0:28",,13,2009
22,,218,,+0:00,,Garc\xeda Marcos,176,Xacobeo-Galicia,",, 0:28",,13,2009
26,,41,,+0:00,,Belgy Julien,177,Bbox Bouygues Telekom,",, 0:28",,13,2009
30,,79,,+0:00,,Serrano Ricardo,179*,Fuji-Servetto,",, 0:28",,13,2009
24,,168,,+0:00,,Vanendert Jelle,179,Silence - Lotto,",, 0:28",,13,2009
28,,206,,+0:00,,van Goolen Jurgen,180,Saxo Bank,",, 0:28",,13,2009
24,,77,,+0:00,,Fernandez Alberto,181,Fuji-Servetto,",, 0:28",,13,2009
24,,176,,+0:00,,Possoni Morris,182,Team Columbia - HTC,",, 0:28",,13,2009
30,,89,,+0:00,,Zabriskie David,183,Team Garmin - Slipstream,",, 0:28",,13,2009
25,,42,,+0:00,,Chainel Steve,184,Bbox Bouygues Telekom,",, 0:28",,13,2009
24,,46,,+0:00,,Sokolov Evgeny,185,Bbox Bouygues Telekom,8:37 8:37,,13,2009
29,,63,,+0:00,80.0,Gerrans Simon,1,Cervelo Test Team,4:16:48 4:16:48,,14,2009
30,,156,,+0:00,50.0,Bertogliati Rubens,2,Serramenti PVC Diquigiovanni-Androni Giocattoli,0:12 0:12,,14,2009
24,,106,,+0:00,35.0,Gavazzi Francesco,3,Lampre - NGC,0:18 0:18,,14,2009
30,,187,,+0:00,25.0,Petrov Evgeni,4,Katyusha,0:24 0:24,,14,2009
25,,62,,+0:00,18.0,Deignan Philip,5,Cervelo Test Team,0:27 0:27,,14,2009
24,,37,,+0:00,15.0,Froome Christopher,6,Barloworld - Bianchi,0:36 0:36,,14,2009
27,,53,,+0:00,12.0,Kiryienka Vasil,7,Caisse d'Epargne,0:41 0:41,,14,2009
26,,136,,+0:00,10.0,Reda Francesco,8,Quickstep - Innergetic,1:01 1:01,,14,2009
25,,95,,+0:00,8.0,Grivko Andrei,9,ISD Cycling Team,1:04 1:04,,14,2009
31,,115,,+0:00,,Pellizotti Franco,10*,Liquigas,",, 1:04",,14,2009
33,,121,,+0:00,,Di Luca Danilo,11*,LPR Brakes - Farnese Vini,",, 1:04",,14,2009
35,,1,,+0:00,4.0,Garzelli Stefano,12,Acqua & Sapone,",, 1:04",,14,2009
31,,141,1.0,+0:00,3.0,Menchov Denis,13,Rabobank ProTeam,",, 1:04",,14,2009
34,,61,,+0:00,2.0,Sastre Carlos,14,Cervelo Test Team,",, 1:04",,14,2009
34,,103,,+0:00,1.0,Bruseghin Marzio,15,Lampre - NGC,",, 1:04",,14,2009
31,,111,,+0:00,,Basso Ivan,16,Liquigas,1:07 1:07,,14,2009
35,,24,,+0:00,,Leipheimer Levi,17,Astana,",, 1:07",,14,2009
29,,153,,+0:00,,Scarponi Michele,18,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:07",,14,2009
29,,51,,+0:00,,Arroyo David,19,Caisse d'Epargne,1:10 1:10,,14,2009
29,,178,,+0:00,,Rogers Michael,20,Team Columbia - HTC,",, 1:10",,14,2009
32,,11,,+0:00,,Valjavec Tadej,21*,AG2R La Mondiale,1:16 1:16,,14,2009
26,,164,,+0:00,,Gilbert Philippe,22,Silence - Lotto,1:19 1:19,,14,2009
21,,19,,+0:00,,Bonnafond Guillaume,23,AG2R La Mondiale,1:21 1:21,,14,2009
23,,8,,+0:00,,Masciarelli Francesco,24,Acqua & Sapone,",, 1:21",,14,2009
27,,101,,+0:00,,Cunego Damiano,25,Lampre - NGC,1:29 1:29,,14,2009
29,,78,,+0:00,,Kessiakoff Fredrik,26,Fuji-Servetto,1:30 1:30,,14,2009
31,,109,,+0:00,,Tiralongo Paolo,27,Lampre - NGC,",, 1:30",,14,2009
28,,97,,+0:00,,Huzarski Bartosz,28,ISD Cycling Team,",, 1:30",,14,2009
26,,179,,+0:00,,Siutsou Kanstantsin,29,Team Columbia - HTC,",, 1:30",,14,2009
26,,219,,+0:00,,Vorganov Eduard,30,Xacobeo-Galicia,",, 1:30",,14,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,31,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:30",,14,2009
22,,138,,+0:00,,Seeldraeyers Kevin,32,Quickstep - Innergetic,1:37 1:37,,14,2009
25,,174,,+0:00,,L\xf6fkvist Thomas,33,Team Columbia - HTC,",, 1:37",,14,2009
29,,49,,+0:00,,Voeckler Thomas,34,Bbox Bouygues Telekom,",, 1:37",,14,2009
31,,152,,+0:00,,Bertagnolli Leonardo,35*,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:43 1:43,,14,2009
37,,151,,+0:00,,Simoni Gilberto,35,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:43",,14,2009
24,,159,,+0:00,,Rodriguez Jackson,36,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:43",,14,2009
32,,85,,+0:00,,Millar David,37,Team Garmin - Slipstream,",, 1:43",,14,2009
26,,196,,+0:00,,Rohregger Thomas,38,Milram,1:46 1:46,,14,2009
35,,186,,+0:00,,Mazzanti Luca,39,Katyusha,1:48 1:48,,14,2009
24,,162,,+0:00,,de Greef Francis,40,Silence - Lotto,",, 1:48",,14,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,41,Astana,1:53 1:53,,14,2009
29,,27,,+0:00,,Popovych Yaroslav,42,Astana,",, 1:53",,14,2009
37,,21,,+0:00,,Armstrong Lance,43,Astana,1:58 1:58,,14,2009
34,,93,,+0:00,,Cioni Dario,44,ISD Cycling Team,2:02 2:02,,14,2009
29,,207,,+0:00,,Bak Lars Ytting,45,Saxo Bank,",, 2:02",,14,2009
22,,218,,+0:00,,Garc\xeda Marcos,46,Xacobeo-Galicia,",, 2:02",,14,2009
33,,175,,+0:00,,Pinotti Marco,47,Team Columbia - HTC,",, 2:02",,14,2009
28,,107,,+0:00,,Marzano Marco,48,Lampre - NGC,",, 2:02",,14,2009
27,,217,,+0:00,,Mayoz Echeverria Iban,49,Xacobeo-Galicia,",, 2:02",,14,2009
23,,96,,+0:00,,Grabovskyy Dmytro,50,ISD Cycling Team,",, 2:02",,14,2009
24,,132,,+0:00,,Cataldo Dario,51,Quickstep - Innergetic,",, 2:02",,14,2009
28,,158,,+0:00,,Ochoa Carlos Jos\xe9,52,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 2:02",,14,2009
24,,18,,+0:00,,Sonnery Blaise,53,AG2R La Mondiale,2:39 2:39,,14,2009
28,,206,,+0:00,,van Goolen Jurgen,54,Saxo Bank,",, 2:39",,14,2009
31,,81,,+0:00,,Danielson Thomas,55,Team Garmin - Slipstream,2:44 2:44,,14,2009
25,,26,,+0:00,,Navarro Daniel,56,Astana,2:51 2:51,,14,2009
32,,64,,+0:00,,Gustov Volodymyr,57,Cervelo Test Team,2:57 2:57,,14,2009
26,,31,,+0:00,,Soler Juan Mauricio,58,Barloworld - Bianchi,",, 2:57",,14,2009
23,,52,,+0:00,,Jeannesson Arnold,59,Caisse d'Epargne,3:02 3:02,,14,2009
30,,71,,+0:00,,Cama\xf1o Iker,60,Fuji-Servetto,3:09 3:09,,14,2009
31,,16,,+0:00,,Dion Renaud,61,AG2R La Mondiale,",, 3:09",,14,2009
32,,161,,+0:00,,Brandt Christophe,62,Silence - Lotto,",, 3:09",,14,2009
24,,215,,+0:00,,Rabunal Rios Gonzalo,63,Xacobeo-Galicia,3:19 3:19,,14,2009
27,,47,,+0:00,,Sprick Matthieu,64,Bbox Bouygues Telekom,",, 3:19",,14,2009
22,,29,,+0:00,,Zeits Andrey,65,Astana,",, 3:19",,14,2009
37,,202,,+0:00,,Voigt Jens,66,Saxo Bank,",, 3:19",,14,2009
27,,135,,+0:00,,Facci Mauro,67,Quickstep - Innergetic,",, 3:19",,14,2009
29,,33,,+0:00,,Bellotti Francesco,68,Barloworld - Bianchi,",, 3:19",,14,2009
36,,3,,+0:00,,Codol Massimo,69,Acqua & Sapone,",, 3:19",,14,2009
23,,216,,+0:00,,Fernandez Delio,70,Xacobeo-Galicia,",, 3:19",,14,2009
24,,57,,+0:00,,Perget Mathieu,71,Caisse d'Epargne,",, 3:19",,14,2009
27,,12,,+0:00,,Efimkin Alexander,72,AG2R La Mondiale,",, 3:19",,14,2009
26,,66,,+0:00,,King Edward,73,Cervelo Test Team,",, 3:19",,14,2009
23,,67,,+0:00,,Konovalovas Ignatas,74,Cervelo Test Team,",, 3:19",,14,2009
28,,108,,+0:00,,Mori Manuele,75,Lampre - NGC,",, 3:19",,14,2009
31,,118,,+0:00,,Szmyd Sylwester,76,Liquigas,3:30 3:30,,14,2009
27,,105,,+0:00,,Gasparotto Enrico,77,Lampre - NGC,3:58 3:58,,14,2009
25,,5,,+0:00,,Failli Francesco,78,Acqua & Sapone,",, 3:58",,14,2009
26,,183,,+0:00,,Eskov Nikita,79,Katyusha,",, 3:58",,14,2009
36,,35,,+0:00,,Rafael Cardenas F\xe9lix,80,Barloworld - Bianchi,4:01 4:01,,14,2009
37,,154,,+0:00,,Bertolini Alessandro,81,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:18 4:18,,14,2009
35,,204,,+0:00,,McCartney Jason,82,Saxo Bank,4:24 4:24,,14,2009
26,,25,,+0:00,,Morabito Steve,83,Astana,",, 4:24",,14,2009
35,,114,,+0:00,,Miholjevic Vladimir,84,Liquigas,",, 4:24",,14,2009
27,,157,,+0:00,,de Bonis Francesco,85,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 4:24",,14,2009
32,,113,,+0:00,,Carlstr\xf6m Kjell,86,Liquigas,",, 4:24",,14,2009
36,,117,,+0:00,,Stangelj Gorazd,87,Liquigas,",, 4:24",,14,2009
24,,176,,+0:00,,Possoni Morris,88,Team Columbia - HTC,",, 4:24",,14,2009
25,,133,,+0:00,,Devenyns Dries,89,Quickstep - Innergetic,",, 4:24",,14,2009
24,,112,,+0:00,,Agnoli Valerio,90,Liquigas,4:39 4:39,,14,2009
26,,7,,+0:00,,Masciarelli Andrea,91,Acqua & Sapone,4:48 4:48,,14,2009
30,,4,,+0:00,,Donati Alessandro,92,Acqua & Sapone,",, 4:48",,14,2009
28,,39,,+0:00,,Longo Borghini Paolo,93,Barloworld - Bianchi,",, 4:48",,14,2009
25,,69,,+0:00,,Pauwels Serge,94,Cervelo Test Team,5:14 5:14,,14,2009
33,,54,,+0:00,,Lastras Pablo,95,Caisse d'Epargne,",, 5:14",,14,2009
28,,55,,+0:00,,Lopez David,96,Caisse d'Epargne,",, 5:14",,14,2009
29,,59,,+0:00,,Charteau Anthony,97,Caisse d'Epargne,",, 5:14",,14,2009
30,,142,,+0:00,,Ardila Mauricio Alberto,98,Rabobank ProTeam,",, 5:14",,14,2009
31,,137,,+0:00,,Hulsmans Kevin,99,Quickstep - Innergetic,5:32 5:32,,14,2009
31,,134,,+0:00,,Engels Addy,100,Quickstep - Innergetic,5:49 5:49,,14,2009
29,,116,,+0:00,,Quinziato Manuel,101,Liquigas,6:03 6:03,,14,2009
28,,143,,+0:00,,ten Dam Laurens,102,Rabobank ProTeam,6:33 6:33,,14,2009
30,,36,,+0:00,,Cheula Giampaolo,103,Barloworld - Bianchi,6:38 6:38,,14,2009
34,,129,,+0:00,,Spezialetti Alessandro,104,LPR Brakes - Farnese Vini,7:05 7:05,,14,2009
33,,6,,+0:00,,Marzoli Ruggero,105,Acqua & Sapone,7:07 7:07,,14,2009
35,,65,,+0:00,,Hunt Jeremy,106,Cervelo Test Team,",, 7:07",,14,2009
28,,68,,+0:00,,Lloyd Daniel,107,Cervelo Test Team,",, 7:07",,14,2009
31,,125,,+0:00,,Gol\u010der Jure,108,LPR Brakes - Farnese Vini,",, 7:07",,14,2009
28,,122,,+0:00,,Bosisio Gabriele,109,LPR Brakes - Farnese Vini,",, 7:07",,14,2009
25,,147,,+0:00,,Kozonchuk Dmitry,110,Rabobank ProTeam,7:21 7:21,,14,2009
26,,91,,+0:00,,Visconti Giovanni,111,ISD Cycling Team,7:24 7:24,,14,2009
30,,14,,+0:00,,Krivtsov Yuriy,112,AG2R La Mondiale,9:43 9:43,,14,2009
23,,214,,+0:00,,Isaychev Vladimir,113,Xacobeo-Galicia,11:09 11:09,,14,2009
27,,182,,+0:00,,Brutt Pavel,114,Katyusha,",, 11:09",,14,2009
28,,104,,+0:00,,Da Dalto Mauro,115,Lampre - NGC,",, 11:09",,14,2009
33,,171,,+0:00,,Barry Michael,116,Team Columbia - HTC,",, 11:09",,14,2009
36,,28,,+0:00,,Rubiera Jos\xe9 Luis,117,Astana,",, 11:09",,14,2009
21,,191,,+0:00,,Barla Luca,118,Milram,",, 11:09",,14,2009
22,,32,,+0:00,,Augustyn John Lee,119,Barloworld - Bianchi,",, 11:09",,14,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,120,Xacobeo-Galicia,",, 11:09",,14,2009
21,,139,,+0:00,,Malacarne Davide,121,Quickstep - Innergetic,",, 11:09",,14,2009
36,,2,,+0:00,,Andriotto Dario,122,Acqua & Sapone,11:38 11:38,,14,2009
27,,34,,+0:00,,Caccia Diego,123,Barloworld - Bianchi,",, 11:38",,14,2009
28,,119,,+0:00,,Vanotti Alessandro,124,Liquigas,12:04 12:04,,14,2009
31,,149,,+0:00,,Tjallingii Maarten,125,Rabobank ProTeam,12:24 12:24,,14,2009
35,,13,,+0:00,,Hinault S\xe9bastien,126,AG2R La Mondiale,",, 12:24",,14,2009
26,,167,,+0:00,,Kaisen Olivier,127,Silence - Lotto,",, 12:24",,14,2009
32,,38,,+0:00,,Hunter Robert,128,Barloworld - Bianchi,16:52 16:52,,14,2009
35,,195,,+0:00,,M\xfcller Martin,129,Milram,",, 16:52",,14,2009
24,,17,,+0:00,,Senac Jean-Charles,130,AG2R La Mondiale,",, 16:52",,14,2009
22,,208,,+0:00,,Goss Matthew,131,Saxo Bank,",, 16:52",,14,2009
24,,45,,+0:00,,Le Floch Guillaume,132,Bbox Bouygues Telekom,",, 16:52",,14,2009
28,,199,,+0:00,,Schr\xf6der Bjorn,133,Milram,",, 16:52",,14,2009
28,,185,,+0:00,,Klimov Sergey,134,Katyusha,",, 16:52",,14,2009
33,,9,,+0:00,,Palumbo Giuseppe,135,Acqua & Sapone,",, 16:52",,14,2009
26,,188,,+0:00,,Serov Alexander,136,Katyusha,",, 16:52",,14,2009
28,,74,,+0:00,,Gomez Gomez Angel,137,Fuji-Servetto,",, 16:52",,14,2009
24,,77,,+0:00,,Fernandez Alberto,138,Fuji-Servetto,",, 16:52",,14,2009
23,,76,,+0:00,,Gonzalez Baeza Hector,139,Fuji-Servetto,",, 16:52",,14,2009
28,,131,,+0:00,,Davis Allan,140,Quickstep - Innergetic,",, 16:52",,14,2009
25,,123,,+0:00,,Chiarini Riccardo,141,LPR Brakes - Farnese Vini,",, 16:52",,14,2009
28,,128,,+0:00,,Pietropolli Daniele,142,LPR Brakes - Farnese Vini,",, 16:52",,14,2009
25,,211,,+0:00,,Martinez Serafin,143,Xacobeo-Galicia,",, 16:52",,14,2009
28,,124,,+0:00,,Ermeti Giairo,144,LPR Brakes - Farnese Vini,",, 16:52",,14,2009
26,,41,,+0:00,,Belgy Julien,145,Bbox Bouygues Telekom,",, 16:52",,14,2009
31,,169,,+0:00,,Wegelius Charles,146,Silence - Lotto,",, 16:52",,14,2009
35,,127,,+0:00,,Petacchi Alessandro,147,LPR Brakes - Farnese Vini,",, 16:52",,14,2009
26,,194,,+0:00,,Fothen Thomas,148,Milram,",, 16:52",,14,2009
31,,192,,+0:00,,F\xf6rster Robert,149,Milram,",, 16:52",,14,2009
25,,126,,+0:00,,Montaguti Matteo,150,LPR Brakes - Farnese Vini,",, 16:52",,14,2009
27,,193,,+0:00,,Fothen Markus,151,Milram,",, 16:52",,14,2009
29,,88,,+0:00,,Wiggins Bradley,152,Team Garmin - Slipstream,",, 16:52",,14,2009
21,,189,,+0:00,,Swift Ben,153,Katyusha,",, 16:52",,14,2009
34,,145,,+0:00,,de Groot Bram,154,Rabobank ProTeam,",, 16:52",,14,2009
28,,205,,+0:00,,Haedo Juan Jose,155,Saxo Bank,",, 16:52",,14,2009
24,,148,,+0:00,,Stamsnijder Tom,156,Rabobank ProTeam,",, 16:52",,14,2009
30,,166,,+0:00,,Ljungblad Jonas,157,Silence - Lotto,",, 16:52",,14,2009
27,,163,,+0:00,,Dockx Bart,158,Silence - Lotto,",, 16:52",,14,2009
22,,165,,+0:00,,Jacobs Pieter,159,Silence - Lotto,",, 16:52",,14,2009
25,,102,,+0:00,,Bono Matteo,160,Lampre - NGC,",, 16:52",,14,2009
22,,172,,+0:00,,Boasson Hagen Edvald,161,Team Columbia - HTC,",, 16:52",,14,2009
24,,83,,+0:00,,Farrar Tyler,162,Team Garmin - Slipstream,",, 16:52",,14,2009
30,,89,,+0:00,,Zabriskie David,163,Team Garmin - Slipstream,",, 16:52",,14,2009
24,,92,,+0:00,,Gatto Oscar,164,ISD Cycling Team,",, 16:52",,14,2009
26,,209,,+0:00,,Klostergaard Kasper,165,Saxo Bank,",, 16:52",,14,2009
34,,82,,+0:00,,Dean Julian,166,Team Garmin - Slipstream,",, 16:52",,14,2009
30,,86,,+0:00,,Pate Danny,167,Team Garmin - Slipstream,",, 16:52",,14,2009
24,,203,,+0:00,,Lund Anders,168,Saxo Bank,",, 16:52",,14,2009
26,,48,,+0:00,,Tschopp Johann,169,Bbox Bouygues Telekom,",, 16:52",,14,2009
24,,184,,+0:00,,Ignatyev Mikhail,170,Katyusha,17:45 17:45,,14,2009
24,,46,,+0:00,,Sokolov Evgeny,171,Bbox Bouygues Telekom,18:06 18:06,,14,2009
21,,94,,+0:00,,Stannard Ian,172,ISD Cycling Team,",, 18:06",,14,2009
27,,43,,+0:00,,Gene Yohann,173,Bbox Bouygues Telekom,19:32 19:32,,14,2009
34,,98,,+0:00,,Scarselli Leonardo,174,ISD Cycling Team,",, 19:32",,14,2009
24,,73,,+0:00,,Vigano Davide,175,Fuji-Servetto,",, 19:32",,14,2009
30,,79,,+0:00,,Serrano Ricardo,177*,Fuji-Servetto,",, 19:32",,14,2009
24,,144,,+0:00,,van Emden Jos,177,Rabobank ProTeam,",, 19:32",,14,2009
26,,44,,+0:00,,Haddou Sa\xefd,178,Bbox Bouygues Telekom,",, 19:32",,14,2009
22,,72,,+0:00,,Capecchi Eros,179,Fuji-Servetto,25:44 25:44,,14,2009
31,,152,,+0:00,,Bertagnolli Leonardo,1*,Serramenti PVC Diquigiovanni-Androni Giocattoli,4:18:34 4:18:34,,15,2009
25,,69,,+0:00,80.0,Pauwels Serge,1,Cervelo Test Team,4:19:28 4:19:28,,15,2009
33,,175,,+0:00,50.0,Pinotti Marco,2,Team Columbia - HTC,",, ,,",,15,2009
29,,207,,+0:00,35.0,Bak Lars Ytting,3,Saxo Bank,",, ,,",,15,2009
28,,107,,+0:00,25.0,Marzano Marco,4,Lampre - NGC,0:02 0:02,,15,2009
25,,95,,+0:00,18.0,Grivko Andrei,5,ISD Cycling Team,0:33 0:33,,15,2009
27,,135,,+0:00,15.0,Facci Mauro,6,Quickstep - Innergetic,0:55 0:55,,15,2009
32,,11,,+0:00,,Valjavec Tadej,8*,AG2R La Mondiale,0:57 0:57,,15,2009
26,,219,,+0:00,10.0,Vorganov Eduard,8,Xacobeo-Galicia,",, 0:57",,15,2009
22,,138,,+0:00,8.0,Seeldraeyers Kevin,9,Quickstep - Innergetic,1:02 1:02,,15,2009
25,,174,,+0:00,6.0,L\xf6fkvist Thomas,10,Team Columbia - HTC,",, 1:02",,15,2009
34,,103,,+0:00,5.0,Bruseghin Marzio,11,Lampre - NGC,",, 1:02",,15,2009
29,,51,,+0:00,4.0,Arroyo David,12,Caisse d'Epargne,",, 1:02",,15,2009
33,,121,,+0:00,,Di Luca Danilo,14*,LPR Brakes - Farnese Vini,",, 1:02",,15,2009
29,,178,,+0:00,2.0,Rogers Michael,14,Team Columbia - HTC,",, 1:02",,15,2009
31,,141,1.0,+0:00,1.0,Menchov Denis,15,Rabobank ProTeam,",, 1:02",,15,2009
35,,1,,+0:00,,Garzelli Stefano,16,Acqua & Sapone,",, 1:02",,15,2009
31,,111,,+0:00,,Basso Ivan,17,Liquigas,",, 1:02",,15,2009
35,,24,,+0:00,,Leipheimer Levi,18,Astana,",, 1:02",,15,2009
30,,155,,+0:00,,Serpa Jose Rodolfo,19,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 1:02",,15,2009
31,,115,,+0:00,,Pellizotti Franco,21*,Liquigas,",, 1:02",,15,2009
34,,61,,+0:00,,Sastre Carlos,21,Cervelo Test Team,",, 1:02",,15,2009
25,,26,,+0:00,,Navarro Daniel,22,Astana,",, 1:02",,15,2009
33,,54,,+0:00,,Lastras Pablo,23,Caisse d'Epargne,",, 1:02",,15,2009
29,,27,,+0:00,,Popovych Yaroslav,24,Astana,2:02 2:02,,15,2009
37,,21,,+0:00,,Armstrong Lance,25,Astana,",, 2:02",,15,2009
27,,101,,+0:00,,Cunego Damiano,26,Lampre - NGC,",, 2:02",,15,2009
29,,78,,+0:00,,Kessiakoff Fredrik,27,Fuji-Servetto,6:18 6:18,,15,2009
24,,162,,+0:00,,de Greef Francis,28,Silence - Lotto,",, 6:18",,15,2009
23,,8,,+0:00,,Masciarelli Francesco,29,Acqua & Sapone,",, 6:18",,15,2009
35,,114,,+0:00,,Miholjevic Vladimir,30,Liquigas,",, 6:18",,15,2009
26,,183,,+0:00,,Eskov Nikita,31,Team Katusha,",, 6:18",,15,2009
27,,12,,+0:00,,Efimkin Alexander,32,AG2R La Mondiale,",, 6:18",,15,2009
25,,22,,+0:00,,Brajkovi\u010d Janez,33,Astana,",, 6:18",,15,2009
28,,143,,+0:00,,ten Dam Laurens,34,Rabobank ProTeam,",, 6:18",,15,2009
34,,129,,+0:00,,Spezialetti Alessandro,35,LPR Brakes - Farnese Vini,",, 6:18",,15,2009
26,,179,,+0:00,,Siutsou Kanstantsin,36,Team Columbia - HTC,",, 6:18",,15,2009
35,,186,,+0:00,,Mazzanti Luca,37,Team Katusha,",, 6:18",,15,2009
30,,4,,+0:00,,Donati Alessandro,38,Acqua & Sapone,",, 6:18",,15,2009
23,,76,,+0:00,,Gonzalez Baeza Hector,39,Fuji-Servetto,",, 6:18",,15,2009
24,,112,,+0:00,,Agnoli Valerio,40,Liquigas,6:33 6:33,,15,2009
22,,29,,+0:00,,Zeits Andrey,41,Astana,17:05 17:05,,15,2009
37,,202,,+0:00,,Voigt Jens,42,Saxo Bank,",, 17:05",,15,2009
31,,81,,+0:00,,Danielson Thomas,43,Team Garmin - Slipstream,",, 17:05",,15,2009
29,,212,,+0:00,,Veloso Gustavo Cesar,44,Xacobeo-Galicia,",, 17:05",,15,2009
26,,7,,+0:00,,Masciarelli Andrea,45,Acqua & Sapone,",, 17:05",,15,2009
24,,159,,+0:00,,Rodriguez Jackson,46,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 17:05",,15,2009
22,,218,,+0:00,,Garc\xeda Marcos,47,Xacobeo-Galicia,",, 17:05",,15,2009
23,,96,,+0:00,,Grabovskyy Dmytro,48,ISD Cycling Team,",, 17:05",,15,2009
26,,196,,+0:00,,Rohregger Thomas,49,Milram,",, 17:05",,15,2009
34,,93,,+0:00,,Cioni Dario,50,ISD Cycling Team,",, 17:05",,15,2009
25,,62,,+0:00,,Deignan Philip,51,Cervelo Test Team,",, 17:05",,15,2009
32,,113,,+0:00,,Carlstr\xf6m Kjell,52,Liquigas,",, 17:05",,15,2009
26,,41,,+0:00,,Belgy Julien,53,Bbox Bouygues Telekom,",, 17:05",,15,2009
31,,16,,+0:00,,Dion Renaud,54,AG2R La Mondiale,",, 17:05",,15,2009
37,,151,,+0:00,,Simoni Gilberto,55,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 17:05",,15,2009
37,,154,,+0:00,,Bertolini Alessandro,56,Serramenti PVC Diquigiovanni-Androni Giocattoli,",, 17:05",,15,2009
35,,204,,+0:00,,McCartney Jason,57,Saxo Bank,",, 17:05",,15,2009
25,,5,,+0:00,,Failli Francesco,58,Acqua & Sapone,",, 17:05",,15,2009
24,,45,,+0:00,,Le Floch Guillaume,59,Bbox Bouygues Telekom,",, 17:05",,15,2009
31,,109,,+0:00,,Tiralongo Paolo,60,Lampre - NGC,",, 17:05",,15,2009
29,,63,,+0:00,,Gerrans Simon,61,Cervelo Test Team,",, 17:05",,15,2009
27,,105,,+0:00,,Gasparotto Enrico,62,Lampre - NGC,",, 17:05",,15,2009
24,,106,,+0:00,,Gavazzi Francesco,63,Lampre - NGC,",, 17:05",,15,2009
28,,39,,+0:00,,Longo Borghini Paolo,64,Barloworld - Bianchi,",, 17:05",,15,2009
24,,57,,+0:00,,Perget Mathieu,65,Caisse d'Epargne,",, 17:05",,15,2009
26,,25,,+0:00,,Morabito Steve,66,Astana,",, 17:05",,15,2009
28,,104,,+0:00,,Da Dalto Mauro,67,Lampre - NGC,",, 17:05",,15,2009
31,,125,,+0:00,,Gol\u010der Jure,68,LPR Brakes - Farnese Vini,",, 17:05",,15,2009
31,,118,,+0:00,,Szmyd Sylwester,69,Liquigas,",, 17:05",,15,2009
36,,117,,+0:00,,Stangelj Gorazd,70,Liquigas,",, 17:05",,15,2009
30,,71,,+0:00,,Cama\xf1o Iker,71,Fuji-Servetto,",, 17:05",,15,2009
28,,119,,+0:00,,Vanotti Alessandro,72,Liquigas,",, 17:05",,15,2009
28,,122,,+0:00,,Bosisio Gabriele,73,LPR Brakes - Farnese Vini,",, 17:05",,15,2009
