Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
22,,,+0:00,,Degenkolb John,144,HTC - High Road,",, 29:39",,6,2011
26,,,+0:00,,Ignatyev Mikhail,145,Team Katusha,",, 29:39",,6,2011
31,,,+0:00,,Urtasun Pablo,146,Euskaltel - Euskadi,",, 29:39",,6,2011
26,,,+0:00,,Arashiro Yukiya,147,Team Europcar,",, 29:39",,6,2011
25,,,+0:00,,Roelandts Jurgen,148,Omega Pharma-Lotto,",, 29:39",,6,2011
31,,,+0:00,,Willems Frederik,149,Omega Pharma-Lotto,",, 29:39",,6,2011
21,,,+0:00,,Bilbao Pello,150,Euskaltel - Euskadi,",, 29:39",,6,2011
35,,,+0:00,,Klier Andreas,151,Team Garmin - Cerv\xe9lo,",, 29:39",,6,2011
22,,,+0:00,,Ligthart Pim,152,Vacansoleil - DCM,29:44 29:44,,6,2011
30,,,+0:00,,Szeghalmi Balint,DNF,Lampre - ISD,-5:12:47 -5:12:47,,6,2011
26,,,+0:00,,Belkov Maxim,DNF,Vacansoleil - DCM,",, -5:12:47",,6,2011
27,,,+0:00,,Kondrut Vitaliy,DNF,Lampre - ISD,",, -5:12:47",,6,2011
31,,,+0:00,,Kashechkin Andrey,DNF,Lampre - ISD,",, -5:12:47",,6,2011
26,,,+0:00,,Didier Laurent,DNF,Saxo Bank - Sungard,",, -5:12:47",,6,2011
21,,,+0:00,,Tratnik Jan,DNF,Quickstep Cycling Team,",, -5:12:47",,6,2011
26,,,+0:00,,Cataldo Dario,DNF,Quickstep Cycling Team,",, -5:12:47",,6,2011
23,,,+0:00,,Navardauskas Ramunas,DNF,Team Garmin - Cerv\xe9lo,",, -5:12:47",,6,2011
21,,,+0:00,,Landa Mikel,DNF,Euskaltel - Euskadi,",, -5:12:47",,6,2011
26,,,+0:00,,Murphy John,DNF,BMC Racing Team,",, -5:12:47",,6,2011
27,,,+0:00,,Pujol Oscar,DNF,Omega Pharma-Lotto,",, -5:12:47",,6,2011
27,,,+0:00,,Rabon Frantisek,DNF,HTC - High Road,",, -5:12:47",,6,2011
26,,,+0:00,,Roche Nicolas,DNS,AG2R La Mondiale,",, -5:12:47",,6,2011
32,,5,+2:51,50.0,Rodr\xedguez Joaquim,1,Team Katusha,3:24:30 3:24:30,6.0,7,2011
21,,16,+12:54,30.0,Pinot Thibaut,2,FDJ,0:07 0:07,4.0,7,2011
25,,20,+16:17,18.0,Gesink Robert,3,Rabobank Cycling Team,",, 0:07",2.0,7,2011
28,,4,+2:10,13.0,Van den Broeck Jurgen,4,Omega Pharma-Lotto,",, 0:07",1.0,7,2011
37,,3,+1:49,10.0,Vinokourov Alexandre,5,Pro Team Astana,",, 0:07",1.0,7,2011
26,,11,+5:01,7.0,S\xf8rensen Chris Anker,6,Saxo Bank - Sungard,0:10 0:10,,7,2011
34,,2,+1:26,4.0,Evans Cadel,7,BMC Racing Team,",, 0:10",,7,2011
28,,8,+4:14,3.0,Siutsou Kanstantsin,8,HTC - High Road,",, 0:10",,7,2011
27,,9,+4:22,2.0,Brajkovi\u010d Janez,9,RadioShack,",, 0:10",,7,2011
31,,1,+0:00,1.0,Wiggins Bradley,10,Sky Procycling,",, 0:10",,7,2011
34,,7,+3:30,,Peraud Jean-Christophe,11,AG2R La Mondiale,",, 0:10",,7,2011
31,,10,+4:31,,Voeckler Thomas,12,Team Europcar,0:14 0:14,,7,2011
30,,6,+3:05,,Kern Christophe,13,Team Europcar,0:23 0:23,,7,2011
26,,37,+28:30,,Martin Tony,14,HTC - High Road,1:02 1:02,,7,2011
36,,12,+6:40,,Moncouti\xe9 David,15,Cofidis Le Credit en Ligne,1:34 1:34,,7,2011
24,,14,+9:02,,Ruijgh Rob,16,Vacansoleil - DCM,1:42 1:42,,7,2011
24,,18,+13:08,,Rolland Pierre,17,Team Europcar,",, 1:42",,7,2011
24,,15,+11:42,,Zeits Andrey,18,Pro Team Astana,2:19 2:19,,7,2011
24,,13,+7:13,,Coppel J\xe9rome,19,Saur - Sojasun,2:37 2:37,,7,2011
26,,65,+42:15,,Hivert Jonathan,20,Saur - Sojasun,3:35 3:35,,7,2011
24,,28,+24:58,,Uran Rigoberto,21,Sky Procycling,4:30 4:30,,7,2011
26,,88,+58:54,,Perget Mathieu,22,AG2R La Mondiale,4:36 4:36,,7,2011
31,,30,+26:38,,Velasco Ivan,23,Euskaltel - Euskadi,6:36 6:36,,7,2011
28,,22,+18:50,,Txurruka Amets,24,Euskaltel - Euskadi,",, 6:36",,7,2011
33,,17,+12:57,,S\xe1nchez Samuel,25,Euskaltel - Euskadi,",, 6:36",,7,2011
31,,51,+35:43,,Marzano Marco,26,Lampre - ISD,",, 6:36",,7,2011
30,,19,+13:53,,Pires Bruno,27,Leopard Trek,",, 6:36",,7,2011
27,,38,+28:39,,de Maar Marc,28,Quickstep Cycling Team,",, 6:36",,7,2011
31,,49,+34:27,,Paulinho S\xe9rgio,29,RadioShack,",, 6:36",,7,2011
28,,39,+28:43,,Morabito Steve,30,BMC Racing Team,",, 6:36",,7,2011
27,,25,+22:58,,Trofimov Yuri,31,Team Katusha,",, 6:36",,7,2011
30,,60,+39:30,,Kolobnev Alexandr,32,Team Katusha,",, 6:36",,7,2011
32,,36,+28:10,,Fedrigo Pierrick,33,FDJ,7:44 7:44,,7,2011
25,,21,+17:03,,Di Gr\xe9gorio R\xe9my,34,Pro Team Astana,8:29 8:29,,7,2011
27,,52,+36:01,,Erviti Imanol,35,Movistar Team,",, 8:29",,7,2011
26,,35,+28:09,,Jeandesboz Fabrice,36,Saur - Sojasun,",, 8:29",,7,2011
32,,27,+24:56,,Pate Danny,37,HTC - High Road,",, 8:29",,7,2011
24,,33,+26:56,,Martin Daniel,38,Team Garmin - Cerv\xe9lo,9:22 9:22,,7,2011
27,,74,+49:02,,Santaromita Ivan,39,BMC Racing Team,10:23 10:23,,7,2011
33,,26,+24:36,,Basso Ivan,40,Liquigas - Cannondale,10:31 10:31,,7,2011
24,,23,+20:09,,Bouet Maxime,41,AG2R La Mondiale,10:51 10:51,,7,2011
24,,59,+39:25,,Koren Kristijan,42,Liquigas - Cannondale,12:57 12:57,,7,2011
29,,62,+40:08,,Valentin Tristan,43,Cofidis Le Credit en Ligne,13:59 13:59,,7,2011
21,,34,+27:06,,Majka Rafa\u0142,44,Saxo Bank - Sungard,",, 13:59",,7,2011
35,,91,+0:15,,Niermann Grischa,45,Rabobank Cycling Team,",, 13:59",,7,2011
33,,112,+19:14,,Tjallingii Maarten,46,Rabobank Cycling Team,",, 13:59",,7,2011
34,,73,+48:27,,Fofonov Dimitri,47,Pro Team Astana,",, 13:59",,7,2011
31,,81,+54:32,,Niemiec Przemyslaw,48,Lampre - ISD,",, 13:59",,7,2011
34,,69,+44:04,,van de Walle Jurgen,49,Omega Pharma-Lotto,",, 13:59",,7,2011
24,,29,+24:58,,Paterski Maciej,50,Liquigas - Cannondale,",, 13:59",,7,2011
21,,92,+0:22,,Bilbao Pello,51,Euskaltel - Euskadi,",, 13:59",,7,2011
30,,56,+36:57,,Lopez David,52,Movistar Team,",, 13:59",,7,2011
27,,44,+32:14,,Sanchez Luis Leon,53,Rabobank Cycling Team,",, 13:59",,7,2011
24,,78,+53:03,,Smukulis Gatis,54,HTC - High Road,15:05 15:05,,7,2011
27,,61,+39:56,,Wurf Cameron,55,Liquigas - Cannondale,",, 15:05",,7,2011
25,,24,+21:02,,Hermans Ben,56,RadioShack,",, 15:05",,7,2011
29,,66,+42:47,,Lequatre Geoffroy,57,RadioShack,",, 15:05",,7,2011
30,,64,+42:02,,Posthuma Joost,58,Leopard Trek,",, 15:05",,7,2011
36,,46,+33:10,,S\xf8rensen Nicki,59,Saxo Bank - Sungard,",, 15:05",,7,2011
34,,50,+35:37,,Zubeldia Haimar,60,RadioShack,",, 15:05",,7,2011
26,,32,+26:49,,Busche Matthew,61,RadioShack,",, 15:05",,7,2011
23,,98,+2:25,,Silin Egor,62,Team Katusha,",, 15:05",,7,2011
33,,47,+33:49,,Martinez Egoi,63,Euskaltel - Euskadi,",, 15:05",,7,2011
30,,42,+30:26,,Mourey Francis,64,FDJ,",, 15:05",,7,2011
25,,67,+43:04,,Jeannesson Arnold,65,FDJ,",, 15:05",,7,2011
30,,57*,+36:57,,Barredo Carlos,66*,Rabobank Cycling Team,",, 15:05",,7,2011
32,,63,+40:19,,Verdugo Gorka,66,Euskaltel - Euskadi,",, 15:05",,7,2011
31,,55,+36:32,,Kessiakoff Fredrik,67,Pro Team Astana,",, 15:05",,7,2011
28,,85,+56:36,,Monier Damien,68,Cofidis Le Credit en Ligne,",, 15:05",,7,2011
25,,40,+29:33,,Simon Julien,69,Saur - Sojasun,",, 15:05",,7,2011
29,,75,+49:43,,Moinard Ama\xebl,70,BMC Racing Team,",, 15:05",,7,2011
34,,89,+59:18,,Zandio Xabier,71,Sky Procycling,",, 15:05",,7,2011
31,,97,+2:14,,Quinziato Manuel,72,BMC Racing Team,",, 15:05",,7,2011
35,,70,+44:26,,Garate Juan Manuel,73,Rabobank Cycling Team,",, 15:05",,7,2011
24,,54,+36:10,,Boasson Hagen Edvald,74,Sky Procycling,",, 15:05",,7,2011
30,,94,+1:41,,Vansummeren Johan,75,Team Garmin - Cerv\xe9lo,",, 15:05",,7,2011
30,,48,+34:26,,Karpets Vladimir,76,Team Katusha,16:02 16:02,,7,2011
31,,111,+18:08,,Urtasun Pablo,77,Euskaltel - Euskadi,",, 16:02",,7,2011
31,,41,+30:04,,Bellotti Francesco,78,Liquigas - Cannondale,",, 16:02",,7,2011
32,,93,+0:27,,Buffaz Mickael,79,Cofidis Le Credit en Ligne,",, 16:02",,7,2011
32,,71,+44:43,,Veuchelen Frederik,80,Vacansoleil - DCM,",, 16:02",,7,2011
30,,79,+53:48,,Iglinskiy Maxim,81,Pro Team Astana,17:30 17:30,,7,2011
30,,31,+26:39,,Zaugg Oliver,82,Leopard Trek,19:17 19:17,,7,2011
29,,100,+4:14,,Minard S\xe9bastien,83,AG2R La Mondiale,21:49 21:49,,7,2011
30,,104,+9:41,,Anza Santo,84,Vacansoleil - DCM,",, 21:49",,7,2011
26,,113,+21:38,,Jerome Vincent,85,Team Europcar,",, 21:49",,7,2011
27,,90,+59:36,,Quemeneur Perrig,86,Team Europcar,",, 21:49",,7,2011
31,,103,+8:29,,Duque Leonardo,87,Cofidis Le Credit en Ligne,",, 21:49",,7,2011
32,,80,+53:58,,Perez Francisco,88,Movistar Team,",, 21:49",,7,2011
24,,43,+30:42,,Costa Rui,89,Movistar Team,",, 21:49",,7,2011
24,,95,+1:50,,Schar Michael,90,BMC Racing Team,24:38 24:38,,7,2011
27,,77,+51:04,,Martens Paul,91,Rabobank Cycling Team,",, 24:38",,7,2011
30,,84,+55:46,,Knees Christian,92,Sky Procycling,",, 24:38",,7,2011
29,,58,+39:14,,Pauriol R\xe9mi,93,FDJ,",, 24:38",,7,2011
37,,99,+3:38,,McCartney Jason,94,RadioShack,",, 24:38",,7,2011
31,,102,+7:39,,Gerrans Simon,95,Sky Procycling,",, 24:38",,7,2011
22,,107,+11:12,,Ligthart Pim,96,Vacansoleil - DCM,",, 24:38",,7,2011
32,,53,+36:03,,Casar Sandy,97,FDJ,",, 24:38",,7,2011
33,,83,+55:29,,Vogondy Nicolas,98,Cofidis Le Credit en Ligne,",, 24:38",,7,2011
27,,108,+11:37,,Grivko Andrei,99,Pro Team Astana,",, 24:38",,7,2011
29,,68,+43:57,,Talabardon Yannick,100,Saur - Sojasun,",, 24:38",,7,2011
31,,86,+57:31,,Joly S\xe9bastien,101,Saur - Sojasun,",, 24:38",,7,2011
33,,109,+12:44,,Perez Aitor,102,Lampre - ISD,",, 24:38",,7,2011
26,,96,+2:05,,Lund Anders,103,Leopard Trek,",, 24:38",,7,2011
28,,110,+13:01,,Westra Lieuwe,104,Vacansoleil - DCM,",, 24:38",,7,2011
23,,57,+38:59,,Gautier Cyril,105,Team Europcar,",, 24:38",,7,2011
29,,72,+46:26,,Vandborg Brian,106,Saxo Bank - Sungard,",, 24:38",,7,2011
32,,76,+50:17,,Zabriskie David,107,Team Garmin - Cerv\xe9lo,",, 24:38",,7,2011
24,,45,+32:56,,Taaram\xe4e Rein,108,Cofidis Le Credit en Ligne,",, 24:38",,7,2011
23,,101,+5:16,,Malori Adriano,109,Lampre - ISD,",, 24:38",,7,2011
30,,105,+10:19,,Longo Borghini Paolo,110,Liquigas - Cannondale,",, 24:38",,7,2011
25,,106,+10:54,,Bole Grega,111,Lampre - ISD,",, 24:38",,7,2011
27,,82,+55:27,,Go\u0142a\u015b Micha\u0142,112,Vacansoleil - DCM,",, 24:38",,7,2011
27,,87,+58:15,,Roy J\xe9r\xe9my,113,FDJ,27:31 27:31,,7,2011
